"Average";;;"Analog";;
0.00682614;-0.00171617;-0.000182263;72;76.003;17.6243
0.00696629;-0.00176987;-0.000226981;73;77.0108;17.9952
0.00711483;-0.00179725;-0.000203299;74;78.0187;18.3266
0.00724784;-0.00183134;-0.000217698;75;79.0265;18.6856
0.00738156;-0.0018901;-0.000189214;76;79.9886;18.9894
0.00752404;-0.00189082;-0.000216341;77;80.9965;19.4628
0.00765349;-0.00196823;-0.000206567;78;82.0043;19.7311
0.00793705;-0.00208255;-0.000199326;79;84.0201;20.4728
0.00806824;-0.00205956;-0.000213443;80;84.9822;20.8713
0.00819793;-0.00210107;-0.000229;81;85.9901;21.1494
0.00832956;-0.00214967;-0.000223938;82;86.9979;21.613
0.00845853;-0.00217885;-0.000256742;83;88.0058;21.8438
0.00859482;-0.00224009;-0.000237867;84;89.0137;22.2718
0.00872869;-0.00227902;-0.000258839;85;90.0215;22.6861
0.0088633;-0.00231746;-0.000238176;86;90.9836;22.9248
0.00898631;-0.00235748;-0.000270861;87;91.9915;23.3469
0.00912023;-0.00242394;-0.000240448;88;92.9994;23.7553
0.00925314;-0.00246036;-0.000287252;89;94.0073;24.0512
0.00937387;-0.00249091;-0.000272449;90;95.0151;24.4536
0.00951994;-0.00253752;-0.000297938;91;96.023;24.7495
0.00977594;-0.00262232;-0.000294793;92;97.9929;25.4793
0.00987548;-0.00263956;-0.000286505;93;99.0008;25.8068
0.00999755;-0.00268293;-0.000321162;94;100.009;26.152
0.0101482;-0.00269711;-0.000328191;95;101.017;26.4736
0.0102605;-0.00276159;-0.00033157;96;102.024;26.6886
0.0103644;-0.00281261;-0.000339159;97;102.987;27.1166
0.0106369;-0.00287253;-0.0003661;98;105.002;27.671
0.0108697;-0.00292904;-0.000360367;99;107.018;28.4955
0.0110074;-0.0029456;-0.000352686;100;108.026;28.8131
0.0111218;-0.00300289;-0.000361424;101;108.988;29.113
0.0112493;-0.00304685;-0.000348465;102;109.996;29.3201
0.0113733;-0.00304931;-0.000352751;103;111.004;29.7639
0.0114996;-0.0030984;-0.000364874;104;112.012;30.1151
0.0116162;-0.00313813;-0.000380741;105;113.019;30.3261
0.0118513;-0.00323855;-0.000377973;106;114.99;31.0757
0.0119743;-0.00324693;-0.000395844;107;115.997;31.3144
0.0120843;-0.00335505;-0.000411251;108;117.005;31.6952
0.0122251;-0.00336183;-0.000402381;109;118.013;31.9694
0.0124481;-0.00341291;-0.000420295;110;119.983;32.6894
0.012808;-0.00355854;-0.000429926;111;123.007;33.6343
0.0129091;-0.00356793;-0.0004358;112;124.015;33.8256
0.0130353;-0.00358368;-0.000441896;113;125.022;34.2774
0.0131431;-0.00365197;-0.00044016;114;125.984;34.5575
0.013256;-0.00366879;-0.000430885;115;126.992;34.8455
0.0133743;-0.0037009;-0.000447385;116;128;35.0822
0.0134615;-0.00372752;-0.000459199;117;129.008;35.5004
0.0136138;-0.00373653;-0.000478655;118;130.016;35.7075
0.0137141;-0.00376526;-0.000469376;119;131.024;36.0764
0.0138143;-0.00384473;-0.000459532;120;131.986;36.2776
0.0139321;-0.00387118;-0.000491956;121;132.994;36.6051
0.0140296;-0.00389889;-0.000477409;122;134.002;36.9779
0.0141611;-0.00392584;-0.000478657;123;135.01;37.2383
0.01428;-0.00396798;-0.00048676;124;136.017;37.5559
0.0143574;-0.00398953;-0.000474234;125;137.025;37.8577
0.0144502;-0.00407226;-0.000489224;126;137.987;38.0136
0.014556;-0.00406565;-0.000498044;127;138.995;38.343
0.0146714;-0.0040892;-0.000476981;128;140.003;38.5718
0.0147581;-0.00414208;-0.00050899;129;141.011;38.8638
0.0148564;-0.00417109;-0.00051425;130;142.019;39.1064
0.0149864;-0.00418635;-0.000522419;131;143.027;39.4142
0.0150503;-0.00423652;-0.000528457;132;143.989;39.6134
0.0151781;-0.00426621;-0.000511855;133;144.997;39.9251
0.0152662;-0.00428363;-0.000563743;134;146.004;40.1894
0.0153568;-0.00436172;-0.000560249;135;147.012;40.3512
0.0154441;-0.00437917;-0.000554898;136;148.02;40.6925
0.0155416;-0.00439712;-0.000554981;137;148.982;40.9982
0.0156481;-0.0044489;-0.000567697;138;149.99;41.0988
0.0157322;-0.00444705;-0.000555978;139;150.998;41.4184
-9.71315e-05;4.7871e-05;-0.000838612;140;152.006;-0.0642
-0.000290772;9.59207e-09;-0.000740288;141;154.022;-0.2792
-0.000339277;-2.37607e-05;-0.000751795;142;154.984;-0.3423
-0.000388986;-6.83217e-05;-0.000712529;143;155.992;-0.4193
-0.000463336;-5.68528e-05;-0.000683828;144;158.008;-0.4508
-0.000491834;-6.43885e-05;-0.000672803;145;159.015;-0.5396
-0.00048688;-9.76136e-05;-0.000693257;146;159.702;-0.4568
