"Average";;;"Analog";;
"exx [1] - engr.";"eyy [1] - engr.";"exy [1] - engr.";"Count";"Time_0";"Force"
0;0;0;6;39.4449;-0.3561
-1.19338e-05;-3.05866e-05;-1.32845e-05;7;40.4986;-0.1826
-8.55505e-06;-1.90038e-05;-3.49563e-05;8;41.4606;-0.3147
-1.22946e-05;-2.5594e-05;-5.09263e-05;9;42.4685;-0.2181
2.81798e-05;-6.40766e-06;-3.76936e-05;10;43.4764;-0.1451
-9.57221e-06;-6.64236e-06;-3.80241e-05;11;44.4842;-0.2851
1.27881e-05;6.00378e-06;2.03673e-05;12;45.4921;-0.1786
3.47713e-05;-3.50867e-06;1.60647e-05;13;46.5002;-0.2733
2.10362e-05;-1.10383e-05;-6.9585e-06;14;47.4621;-0.3285
1.19379e-05;-1.39597e-05;8.38693e-07;15;48.4699;-0.2141
-5.51907e-06;-2.49018e-06;-2.707e-05;16;49.4781;-0.364
-3.53273e-05;-2.74037e-05;-4.47694e-05;17;50.4858;-0.295
-3.8176e-06;-1.62497e-05;-2.57355e-05;18;51.4934;-0.2496
-5.07928e-06;-1.76691e-05;-2.08112e-05;19;52.5014;-0.2378
-6.48862e-06;-2.80423e-05;-1.0939e-05;20;53.4636;-0.1826
-2.46878e-06;-5.50589e-06;-3.98384e-05;21;54.4715;-0.2832
-9.13503e-06;-8.95027e-06;-2.12882e-05;22;55.4793;-0.1983
-1.64292e-05;1.41288e-05;-3.69841e-05;23;56.4873;-0.2319
-5.30271e-06;-6.95292e-06;-2.61652e-05;24;57.4951;-0.2753
-5.92612e-07;-2.85137e-07;5.09907e-06;25;58.4573;-0.2102
-1.51754e-05;3.89104e-05;-2.94051e-05;26;59.4652;-0.3384
-2.32293e-05;-2.21512e-05;-6.13151e-06;27;60.4729;-0.2891
1.23012e-05;8.07834e-06;-3.61815e-05;28;61.4807;-0.1865
2.80255e-05;-9.89126e-06;-5.96248e-06;29;62.4888;-0.2082
8.58515e-06;6.12185e-06;-1.70433e-05;30;63.4965;-0.2378
0.000189451;-2.03369e-06;3.11254e-05;31;64.4586;0.1587
0.000338417;-0.00010065;-1.17888e-05;32;65.4667;0.4901
0.000493609;-9.75432e-05;3.29913e-05;33;66.4744;0.8748
0.000660963;-0.000145969;3.58538e-05;34;67.4822;1.4172
0.000804978;-0.000173639;-2.7513e-07;35;68.49;1.7368
0.00099935;-0.000248953;1.73703e-05;36;69.4982;2.2734
0.00115411;-0.000279617;2.35746e-05;37;70.4599;2.5929
0.00130793;-0.000335907;3.92891e-05;38;71.4678;3.088
0.00148131;-0.00037986;7.99243e-06;39;72.476;3.5062
0.00163493;-0.000439205;3.64626e-05;40;73.4834;3.8988
0.00183995;-0.000473354;2.26636e-05;41;74.4912;4.319
0.00199323;-0.000535206;7.12984e-05;42;75.4536;4.7253
0.00213515;-0.000569443;4.06864e-05;43;76.4612;5.1376
0.00228366;-0.000569287;3.04408e-05;44;77.4693;5.544
0.00246168;-0.000671003;4.96334e-05;45;78.4773;5.8103
0.00261767;-0.000681413;5.96051e-05;46;79.4849;6.3054
0.0027937;-0.000729014;6.65008e-05;47;80.493;6.7433
0.00294049;-0.000785113;8.128e-05;48;81.4549;7.1142
0.00308959;-0.000818438;5.6768e-05;49;82.463;7.4002
0.00323499;-0.000882452;5.83396e-05;50;83.4708;7.9072
0.00339944;-0.000920164;5.47698e-05;51;84.4789;8.3293
0.00354769;-0.000935878;8.23824e-05;52;85.4865;8.6607
0.00370784;-0.00101088;4.79011e-05;53;86.4947;9.2032
0.00384903;-0.00104149;7.24935e-05;54;87.4567;9.4419
0.00399471;-0.00108482;9.83517e-05;55;88.4643;9.8758
0.00416331;-0.00112872;8.15366e-05;56;89.4723;10.2861
0.00433317;-0.00117426;8.34447e-05;57;90.4801;10.6925
0.00447167;-0.00122365;7.99699e-05;58;91.4883;11.0495
0.00463017;-0.00126858;8.41886e-05;59;92.4959;11.4599
0.00476908;-0.00131469;6.95115e-05;60;93.4582;11.809
0.00493515;-0.0013869;0.000102822;61;94.4661;12.241
0.00505601;-0.0013692;9.3272e-05;62;95.4737;12.673
0.00522434;-0.00141909;6.50002e-05;63;96.4816;13.0892
0.00538086;-0.00145659;0.000102679;64;97.4893;13.4976
0.00552553;-0.00149445;8.68919e-05;65;98.4974;13.7481
0.00566575;-0.00156517;9.59702e-05;66;99.4595;14.0933
0.00582523;-0.00158915;9.38709e-05;67;100.467;14.6062
0.00591927;-0.00167342;0.000123671;68;101.475;15.0165
0.0060743;-0.0017067;0.000109862;69;102.483;15.3104
0.00625336;-0.00174861;0.000106579;70;103.491;15.774
0.00641044;-0.00181876;0.000146114;71;104.499;16.1567
0.0065406;-0.00178923;0.000114335;72;105.507;16.4486
0.00667616;-0.00185934;0.000121757;73;106.469;16.8806
0.00682477;-0.00189694;0.00012634;74;107.477;17.2022
0.00699071;-0.00194805;0.000151691;75;108.484;17.5868
0.00711535;-0.00197961;0.000127908;76;109.493;18.0405
0.00725417;-0.00202033;0.000130623;77;110.454;18.295
0.00740932;-0.00207028;0.000162786;78;111.463;18.7408
0.00754668;-0.0020832;0.000117539;79;112.47;19.1077
0.00769539;-0.00214843;0.00013416;80;113.478;19.5299
0.00783328;-0.00220244;0.000148288;81;114.486;19.7942
0.00796934;-0.00223169;0.000157083;82;115.494;20.2124
0.00810971;-0.00230183;0.000201647;83;116.456;20.6227
0.00826152;-0.00232696;0.000169119;84;117.464;20.964
0.00836232;-0.00239462;0.000184415;85;118.471;21.3092
0.00853166;-0.00240035;0.000151798;86;119.479;21.7156
0.00868141;-0.00244624;0.000168422;87;120.488;22.0726
0.00884114;-0.00250304;0.000179654;88;121.495;22.3744
0.00894462;-0.00255649;0.000191984;89;122.457;22.8557
0.00908845;-0.00258436;0.000220823;90;123.465;23.2325
0.00924811;-0.00262016;0.000185584;91;124.473;23.6113
0.00939668;-0.00269134;0.000188768;92;125.481;23.9861
0.00953016;-0.00272513;0.000212303;93;126.489;24.3155
0.00967247;-0.00276247;0.000215769;94;127.497;24.6962
0.00977435;-0.00278158;0.000228373;95;128.459;25.0138
0.00992361;-0.00283632;0.000232977;96;129.467;25.3847
0.0100607;-0.00288265;0.000245417;97;130.475;25.7161
0.0101996;-0.00291513;0.000235712;98;131.482;26.0356
0.0103371;-0.00297542;0.000234591;99;132.49;26.4203
0.0104841;-0.00300966;0.000276448;100;133.498;26.8523
0.0106072;-0.00305126;0.000252197;101;134.46;27.1896
0.0107295;-0.00308866;0.000253615;102;135.468;27.5861
0.0108759;-0.00314631;0.00026345;103;136.476;27.959
0.0110069;-0.00316855;0.000249318;104;137.484;28.17
0.0111398;-0.00321289;0.000249256;105;138.492;28.6277
0.0112657;-0.00324146;0.000253847;106;139.454;28.9413
0.011385;-0.00330194;0.000243108;107;140.461;29.2215
0.0115362;-0.00334127;0.000239624;108;141.469;29.6909
0.0116873;-0.00343263;0.000232928;109;142.477;30.0381
0.0118062;-0.00344096;0.000270355;110;143.485;30.2709
0.0119462;-0.00348475;0.000238673;111;144.493;30.7759
0.012056;-0.00350897;0.000257158;112;145.456;30.9811
0.0122029;-0.003544;0.000251074;113;146.463;31.3539
0.0123479;-0.00357884;0.000258211;114;147.471;31.6794
0.0124696;-0.0036154;0.000229997;115;148.479;32.1173
0.0126057;-0.00365285;0.000287648;116;149.487;32.4329
0.0127361;-0.00371518;0.000249375;117;150.495;32.8413
0.0128528;-0.00373087;0.000279164;118;151.457;33.0859
0.0129898;-0.00377146;0.000257937;119;152.465;33.4193
0.0131131;-0.00382364;0.000299961;120;153.473;33.7388
0.0132361;-0.00388439;0.000283551;121;154.48;34.0426
0.0133631;-0.00396041;0.00027106;122;155.488;34.4095
0.013501;-0.00397456;0.000295099;123;156.496;34.8613
0.013634;-0.00395052;0.000301929;124;157.458;35.1769
0.0137348;-0.00404364;0.00028517;125;158.466;35.4866
0.0138256;-0.00405829;0.000315968;126;159.474;35.8496
0.0139952;-0.00411887;0.000265865;127;160.482;36.1672
0.0141241;-0.00417067;0.000276055;128;161.489;36.4729
0.0142542;-0.00421544;0.000297264;129;162.498;36.7511
0.0143821;-0.00423146;0.000293651;130;163.459;37.1436
0.0144828;-0.00425377;0.00026501;131;164.467;37.4494
0.0145925;-0.00431408;0.000287122;132;165.475;37.7414
0.0147415;-0.00435513;0.000268072;133;166.484;38.0392
0.0148062;-0.00443041;0.000287183;134;167.491;38.4101
0.0150222;-0.00444618;0.000335494;135;168.453;38.7494
0.015092;-0.00447954;0.000302192;136;169.507;39.0749
0.0152006;-0.00449406;0.000305345;137;170.469;39.3057
0.0153223;-0.00454953;0.000308121;138;171.477;39.6331
0.0154524;-0.0045965;0.000296637;139;172.485;39.933
0.0155819;-0.0046374;0.000311571;140;173.492;40.2822
0.0156806;-0.00466984;0.000321093;141;174.455;40.5998
0.0158117;-0.00470412;0.000326335;142;175.508;40.7615
0.01591;-0.00467872;0.000351866;143;176.47;41.1166
0.016019;-0.00478424;0.000296211;144;177.478;41.4184
0.0161483;-0.0048137;0.000312176;145;178.486;41.7202
0.0162624;-0.00484231;0.000357379;146;179.494;42.0339
0.0163804;-0.00488613;0.00037312;147;180.456;42.2548
0.0165048;-0.00493435;0.000341233;148;181.464;42.6296
0.000225281;-0.000187909;0.000837785;149;182.472;0.0325
0.00016356;-0.000305574;0.00082044;150;183.48;0.0325
0.000126508;-0.000300762;0.000840786;151;184.488;0.0226
4.88243e-05;-0.000291092;0.000837485;152;185.496;0.0482
0.000185302;-0.000284909;0.000861249;153;186.503;0.0206
0.000164676;-0.000278013;0.000861226;154;187.19;-0.0563
