"Average";;;"Analog";;
0.0058695;-0.00159754;-0.000100285;52;84.0104;14.8705
0.00602137;-0.00157442;-9.45783e-05;53;85.0178;15.1861
0.00611125;-0.00155123;8.12702e-05;54;85.9804;15.5175
0.00625411;-0.00171958;-2.94023e-05;55;86.9881;15.9239
0.00657959;-0.001801;-7.47555e-05;56;89.0037;16.6972
0.00673453;-0.0017905;-9.9964e-05;57;90.0117;17.0917
0.00683743;-0.00182863;-0.000113902;58;91.0194;17.3284
0.00696013;-0.0018799;-6.90909e-05;59;91.9817;17.8097
0.00710427;-0.00192852;-0.000100043;60;92.9895;18.2102
0.00725014;-0.00198276;-8.68233e-05;61;93.9974;18.583
0.00739734;-0.00201957;-8.56722e-05;62;95.0052;18.8789
0.00753514;-0.00204839;-7.70129e-05;63;96.0132;19.1669
0.00768935;-0.00209011;-9.33314e-05;64;97.021;19.6482
0.00781292;-0.00210905;-9.37529e-05;65;97.9831;19.9481
0.00794591;-0.00217413;-9.64532e-05;66;98.9908;20.3229
0.00809836;-0.00219132;-0.000116161;67;99.9989;20.7174
0.00820774;-0.00224664;-0.000123189;68;101.007;21.0685
0.00834775;-0.00230437;-0.000105362;69;102.015;21.4453
0.00848902;-0.0022883;-0.000119721;70;103.022;21.8142
0.00863434;-0.00235;-9.34775e-05;71;103.985;22.041
0.00876331;-0.00241291;-8.54347e-05;72;104.993;22.404
0.00889308;-0.00243656;-0.000109816;73;106.001;22.8577
0.00903533;-0.00247625;-0.000132938;74;107.008;23.1595
0.00915774;-0.00252246;-0.000136892;75;108.016;23.6014
0.00929979;-0.00257327;-0.000119352;76;109.024;23.9111
0.00943149;-0.00259439;-0.00013807;77;109.986;24.2642
0.00957642;-0.00264803;-0.000173266;78;110.994;24.6015
0.00968366;-0.00267496;-0.000139895;79;112.002;24.9211
0.00981131;-0.00276704;-0.000157732;80;113.01;25.3827
0.00995843;-0.00277476;-0.000193925;81;114.017;25.6194
0.0100799;-0.00282332;-0.00015283;82;114.98;26.0238
0.0102232;-0.00285452;-0.000141726;83;115.988;26.3276
0.0103415;-0.00287684;-0.000127021;84;116.995;26.7004
0.0104626;-0.00296682;-0.000150236;85;118.003;26.9983
0.0106182;-0.00296529;-0.00016956;86;119.011;27.4007
0.0107345;-0.00299734;-0.000180362;87;120.019;27.6414
0.0108593;-0.00303615;-0.000184013;88;120.981;28.0596
0.0109766;-0.00307021;-0.00018714;89;121.989;28.3969
0.0111164;-0.00311152;-0.000183542;90;122.997;28.7046
0.0112243;-0.00314425;-0.000189298;91;124.005;29.0538
0.0113522;-0.00316899;-0.000183928;92;125.013;29.4404
0.0114835;-0.00321685;-0.00019352;93;126.02;29.6969
0.011599;-0.00326889;-0.000211764;94;126.982;30.0638
0.0117312;-0.00329185;-0.000224398;95;127.99;30.3952
0.0118579;-0.00333561;-0.000219053;96;128.998;30.772
0.0119811;-0.00340538;-0.000178849;97;130.006;31.0264
0.0121045;-0.00341448;-0.000209089;98;131.014;31.417
0.0122342;-0.00344965;-0.000208112;99;132.022;31.7543
0.0123546;-0.00348055;-0.000216504;100;132.984;32.0266
0.0124673;-0.00352593;-0.000215619;101;133.992;32.3205
0.012594;-0.0035818;-0.000214658;102;135;32.6401
0.0127051;-0.00360922;-0.000219651;103;136.008;33.0543
0.0128231;-0.00364215;-0.00022541;104;137.015;33.3502
0.0129555;-0.00369881;-0.000200731;105;138.023;33.5869
0.0130821;-0.00372148;-0.000233274;106;138.986;33.9519
0.0131803;-0.00375441;-0.000211846;107;139.993;34.3721
0.0133102;-0.00377236;-0.000245207;108;141.001;34.5752
0.013428;-0.0038478;-0.000255939;109;142.009;34.8297
0.0135489;-0.00386962;-0.000244354;110;143.017;35.1651
0.0136717;-0.00389624;-0.000218385;111;144.025;35.6069
0.0137805;-0.00393518;-0.00024812;112;144.987;35.8634
0.0139032;-0.00397641;-0.000231294;113;145.995;36.104
0.0140102;-0.00398418;-0.000255462;114;147.002;36.4946
0.0141534;-0.00403141;-0.000258561;115;148.01;36.8004
0.0142207;-0.00408618;-0.000259179;116;149.018;37.1417
0.014589;-0.00418454;-0.00028694;117;151.996;37.986
0.0147064;-0.00422128;-0.000251185;118;153.004;38.3272
0.0148205;-0.00424088;-0.000289181;119;154.012;38.6133
0.0149423;-0.00431563;-0.000293628;120;155.02;38.8184
0.0150277;-0.00435321;-0.000311157;121;155.982;39.1064
0.0152701;-0.00442811;-0.000308146;122;157.998;39.7988
0.0153863;-0.00446232;-0.000335283;123;159.005;40.0849
0.0154798;-0.00445592;-0.000320927;124;160.013;40.3768
0.0155734;-0.0044607;-0.000316398;125;161.021;40.6451
0.0156593;-0.0045048;-0.000297058;126;161.983;40.9213
0.000567775;-0.000190029;0.000536531;127;162.991;-0.0129
0.000532356;-0.000229697;0.00046147;128;163.999;-0.0445
0.000479529;-0.000263338;0.00042161;129;165.007;-0.0425
0.000563321;-0.000228029;0.000403008;130;165.419;0.0265
