"Average";;;"Analog";;
0.00764267;-0.00219134;-0.000171351;56;55.9833;19.9244
0.0077713;-0.00221354;-0.000219831;57;56.991;20.3268
0.00791519;-0.00229232;-0.000188518;58;57.9989;20.6523
0.00802138;-0.00233674;-0.000226871;59;59.0069;20.9817
0.00817051;-0.00232746;-0.000223642;60;59.9687;21.3486
0.00831315;-0.00239929;-0.000225827;61;60.9767;21.609
0.00843811;-0.00241615;-0.000234277;62;61.9848;22.0529
0.00857029;-0.00248728;-0.000234931;63;62.9922;22.3863
0.0087039;-0.00253998;-0.000241392;64;64.0003;22.8242
0.00885204;-0.00258371;-0.000232004;65;65.0084;23.1812
0.00896974;-0.00261776;-0.000253731;66;65.9702;23.5087
0.00909047;-0.00266723;-0.0002574;67;66.9784;23.7868
0.00922662;-0.00269501;-0.00028154;68;67.9861;24.1952
0.00934359;-0.00274272;-0.000289471;69;68.9937;24.497
0.00949202;-0.00277119;-0.000264419;70;70.0019;24.8737
0.00959986;-0.00277107;-0.000259785;71;70.9639;25.2347
0.00972174;-0.00280135;-0.000280954;72;71.9719;25.4655
0.00985698;-0.00285442;-0.000265928;73;72.9796;25.8206
0.0099857;-0.00290106;-0.000275809;74;73.9875;26.2526
0.0101081;-0.00290309;-0.00028638;75;74.9953;26.5308
0.0102202;-0.00299191;-0.000288901;76;76.0033;26.8523
0.0103583;-0.00302958;-0.00027366;77;76.9653;27.1364
0.0104901;-0.00307144;-0.000307042;78;77.9732;27.4816
0.0106061;-0.00310077;-0.00028414;79;78.981;27.8584
0.010729;-0.00313946;-0.000299936;80;79.9888;28.2312
0.0108443;-0.00319259;-0.000311798;81;80.9969;28.6198
0.0109829;-0.00321565;-0.000309378;82;82.0048;28.8861
0.0111068;-0.00323118;-0.000297603;83;82.9668;29.1564
0.0112178;-0.00328017;-0.00033078;84;83.9746;29.468
0.0113472;-0.00331334;-0.000328964;85;84.9825;29.902
0.0114873;-0.00335106;-0.000347315;86;85.9902;30.2472
0.0115946;-0.00340526;-0.000343011;87;86.9983;30.5668
0.0117092;-0.00346439;-0.000364491;88;88.0063;30.7897
0.0118292;-0.00349798;-0.000360087;89;88.9683;31.2158
0.0119689;-0.00352912;-0.000320738;90;89.9761;31.4939
0.0120713;-0.00356844;-0.000361431;91;90.984;31.9003
0.0121864;-0.00361396;-0.000358539;92;91.9918;32.0404
0.0123107;-0.00363937;-0.000344224;93;92.9998;32.5059
0.0124212;-0.00370781;-0.000362298;94;94.0078;32.7998
0.0125429;-0.00372939;-0.000365481;95;94.9697;33.007
0.012775;-0.00380845;-0.000367867;96;96.9855;33.7724
0.0129046;-0.00383449;-0.000380858;97;97.9932;34.0623
0.0130114;-0.00386895;-0.000374979;98;99.0011;34.447
0.0131338;-0.00391402;-0.000381031;99;99.9632;34.6384
0.0132582;-0.00393376;-0.000390015;100;100.971;34.9954
0.0133459;-0.00398489;-0.000411444;101;101.979;35.3446
0.0134583;-0.00403422;-0.000391883;102;102.987;35.6089
0.0135988;-0.00400635;-0.000388712;103;103.995;35.8871
0.0137024;-0.00406388;-0.000403937;104;105.003;36.183
0.0138083;-0.00412917;-0.000413385;105;105.965;36.5578
0.0139038;-0.0041682;-0.000441789;106;106.973;36.8517
0.0140224;-0.00418398;-0.000428899;107;107.98;37.0667
0.014139;-0.00423229;-0.0004161;108;108.988;37.3468
0.0142302;-0.00428745;-0.000444911;109;109.996;37.7335
0.0143797;-0.00426075;-0.00044025;110;111.004;38.0609
0.0144633;-0.00433485;-0.000445378;111;111.966;38.3154
0.0145626;-0.00438564;-0.000448104;112;112.974;38.5107
0.0146578;-0.00443163;-0.000457716;113;113.982;38.8086
0.0147811;-0.00445767;-0.000433071;114;114.99;39.1479
0.0148715;-0.00452239;-0.000438756;115;115.998;39.426
0.0149597;-0.00453507;-0.000453403;116;117.006;39.6884
0.0150628;-0.00455708;-0.000463669;117;117.968;39.9429
0.0151743;-0.00458386;-0.000474155;118;118.976;40.1914
0.015279;-0.00460582;-0.000461139;119;119.983;40.3788
0.015352;-0.004693;-0.000475246;120;120.991;40.7694
0.0154693;-0.00471626;-0.000432316;121;121.999;41.0278
0.0155784;-0.00470689;-0.000476186;122;123.007;41.2685
0.0156549;-0.00473524;-0.000472427;123;123.969;41.4283
0.0157415;-0.00478115;-0.000488672;124;124.977;41.6867
0.0158527;-0.00480045;-0.000478882;125;125.985;42.0398
0.0159338;-0.00483279;-0.00048808;126;126.993;42.2667
0.0160185;-0.00487584;-0.000480788;127;128.001;42.5152
0.0161221;-0.00491084;-0.000477313;128;128.963;42.6928
0.0161787;-0.00494233;-0.000489925;129;129.97;42.8959
0.000588012;0.000675695;-0.00141254;130;130.978;-0.1017
0.000550701;0.000599661;-0.00143807;131;131.986;0.0226
0.000526228;0.000629863;-0.00146764;132;132.994;0.0364
0.000548191;0.000666153;-0.00144079;133;134.002;-0.0918
0.000520435;0.000654054;-0.00145999;134;134.231;-0.0662
