,Time [s],Load [N],Displacement [mm]
0,0.0078125,-216.87883569252324,0.00011667608999999998
1,0.012695313,-212.0744094032384,0.00016316772
2,0.017578125,-211.0555976244176,-0.00097677112
3,0.022460938,-218.5146424965936,0.00024184585
4,0.02734375,-225.9323233561112,-0.00018551946
5,0.032226563,-220.5636401568664,-0.00025123357999999997
6,0.037109375,-226.9233248534888,0.0012807547999999999
7,0.041992188,-237.15623178498723,6.839633000000001e-05
8,0.046875,-230.18720300426722,0.00065222383
9,0.051757813,-222.90872034327842,-0.0018167495999999999
10,0.056640625,-225.448125538508,0.0004054606
11,0.061523438,-223.7848776553872,-8.2701445e-05
12,0.06640625,-216.0803576742152,0.00031203032000000006
13,0.071289063,-209.73851034620878,-0.00059500337
14,0.076171875,-199.63152367176323,0.00017747283
15,0.081054688,-196.9200746097104,0.0008507072900000001
16,0.0859375,-191.7109135334848,0.0005489587799999999
17,0.09082031300000001,-186.6071397234064,0.0010836124
18,0.095703125,-183.4431730779856,0.00022932887000000002
19,0.10058594,-171.6412627344056,0.0009718537300000001
20,0.10546875,-171.78659947874243,0.0022378564
21,0.11035156,-169.295043803264,0.0010715425
22,0.11523438,-163.3584205665744,0.00064104795
23,0.12011719,-161.0851702625592,0.0029164553
24,0.125,-159.190552581136,0.0017492473
25,0.12988281,-155.6435540219608,0.0026884675
26,0.13476563,-152.6843790507824,0.0028704107
27,0.13964844,-150.57728316819203,0.0023929775
28,0.14453125,-141.4696739923968,0.0018252432000000001
29,0.14941406,-134.76627966096402,0.0036093593
30,0.15429688,-132.0195962356176,0.0035986304
31,0.15917969,-129.4629853192392,0.0033406913
32,0.1640625,-124.223772057884,0.0049366057
33,0.16894531,-126.282497978796,0.0040926039
34,0.17382813,-117.4273965503464,0.0052835046999999994
35,0.17871094,-118.44989145665201,0.0053147972
36,0.18359375,-117.12665673619202,0.0046218932
37,0.18847656,-112.60779292896241,0.0052164495
38,0.19335938,-120.17050360552639,0.005266964399999999
39,0.19824219,-110.7193226897904,0.0061020255
40,0.203125,-118.15166043948001,0.005246400799999999
41,0.20800781,-119.0066353203296,0.0064502656
42,0.21289063,-125.1016597281952,0.0064730644
43,0.21777344,-136.7585669440584,0.0051525235
44,0.22265625,-139.7013413221976,0.0051516294
45,0.22753906,-146.0799220641768,0.0048391521
46,0.23242188,-145.45191324224558,0.0057470798
47,0.23730469,-140.1896226072296,0.0050215423
48,0.2421875,-136.7701545613264,0.004722476
49,0.24707031,-129.695529448044,0.0059424341
50,0.25195313,-125.23043574351519,0.0056518614
51,0.25683594,-114.69981823677202,0.0057756901000000005
52,0.26171875,-103.27561973391279,0.005956292199999999
53,0.26660156,-84.42441689906241,0.006086379300000001
54,0.27148438,-81.34990843823921,0.0060604513
55,0.27636719,-76.87065159613601,0.008379221
56,0.28125,-81.47035293450242,0.0088740885
57,0.28613281,-75.1486071199064,0.007867813100000001
58,0.29101563,-82.61328788884961,0.0090202689
59,0.29589844,-80.12265299524242,0.0087203085
60,0.30078125,-70.0835283895264,0.0087203085
61,0.30566406,-78.1543683159016,0.0091642141
62,0.31054688,-74.2546925071704,0.0089071691
63,0.31542969,-65.00961549104879,0.0096157193
64,0.3203125,-61.670380018144805,0.010016263000000001
65,0.32519531,-75.588207067748,0.0095871091
66,0.33007813,-78.793061766116,0.007994771
67,0.33496094,-73.0219034765032,0.0090394914
68,0.33984375,-71.54173994621681,0.0099827349
69,0.34472656,-74.6231387022984,0.00954777
70,0.34960938,-76.8219524660592,0.009461492299999999
71,0.35449219,-74.755055162068,0.010330081
72,0.359375,-68.731095542484,0.0089290738
73,0.36425781,-63.0440976055432,0.0097373128
74,0.36914063,-64.64743239193359,0.009572356899999999
75,0.37402344,-55.8113426626024,0.011066794
76,0.37890625,-53.52000144134,0.0096291304
77,0.38378906,-38.410678647004566,0.011005551
78,0.38867188,-48.538157833539195,0.011072606
79,0.39355469,-45.6341586030872,0.010488778
80,0.3984375,-43.08350563471984,0.011177211999999999
81,0.40332031,-34.33499471636024,0.01121521
82,0.40820313,-34.4646052180524,0.011913031000000001
83,0.41308594,-36.04306021138968,0.012874603
84,0.41796875,-41.13402759148169,0.012754798000000001
85,0.42285156,-38.16539748047032,0.01289472
