,Time [s],Load [N],Displacement [mm]
0,0.0078125,-338.4612982465432,0.0009630143199999999
1,0.012695313,-336.15244437684163,-0.0013353
2,0.017578125,-325.27026612416404,0.0017054065
3,0.022460938,-336.34269481467356,0.0022685551000000003
4,0.02734375,-336.70328100223435,-0.00047515088
5,0.032226563,-315.55990512868243,-0.00083830382
6,0.037109375,-306.5847639921352,-0.00012654928
7,0.041992188,-300.6312864438032,-0.0010748533999999999
8,0.046875,-276.37524081632165,-8.4580388e-05
9,0.051757813,-263.51922205552484,0.00047522072999999995
10,0.056640625,-258.24386699366966,0.00036455516000000003
11,0.061523438,-249.7372259006992,0.0012230821000000002
12,0.06640625,-243.7966793325584,0.00032425916
13,0.071289063,-224.7351023053576,7.1316026e-05
14,0.076171875,-209.7605334913504,0.0028114334999999996
15,0.081054688,-218.6773406498352,0.0034194971
16,0.0859375,-224.474854652428,0.0031656125
17,0.09082031300000001,-228.99644966772,0.002502901
18,0.095703125,-239.1541327237408,0.0034921139
19,0.10058594,-247.6741273779544,0.0029724584999999996
20,0.10546875,-238.57581053708162,0.0015789689000000001
21,0.11035156,-243.13660328111277,0.0033994046999999998
22,0.11523438,-246.0470257435552,0.0035531777
23,0.12011719,-240.95189037982402,0.0025680633
24,0.125,-242.7708927422688,0.002417526
25,0.12988281,-232.3755278614952,0.0028678298
26,0.13476563,-232.173124882252,0.0029751514000000002
27,0.13964844,-216.633195999328,0.0034694183000000003
28,0.14453125,-198.9152799261744,0.003669187
29,0.14941406,-190.56397073147602,0.0048302934
30,0.15429688,-201.61223668225443,0.0046609007
31,0.15917969,-198.46189493959443,0.0048505357
32,0.1640625,-188.889015129104,0.0044224476
33,0.16894531,-186.78880954177203,0.0059518814
34,0.17382813,-188.1801821207008,0.0051723904999999995
35,0.17871094,-185.1239647470968,0.0053973817
36,0.18359375,-175.8246194274552,0.007107412
37,0.18847656,-172.70483696718722,0.0055422922999999995
38,0.19335938,-169.543210086328,0.0064021571999999995
39,0.19824219,-174.2852100336784,0.0066223112
40,0.203125,-170.6144708460344,0.0073082531
41,0.20800781,-169.05197073393202,0.0067830971
42,0.21289063,-173.2969575372496,0.008093127
43,0.21777344,-181.21397351247518,0.0069590243999999996
44,0.22265625,-173.41375004357923,0.0069432701
45,0.22753906,-168.0247562645088,0.0058017527
46,0.23242188,-171.60817241392323,0.0068153655
47,0.23730469,-166.90949369673518,0.0079791211
48,0.2421875,-174.5195290029016,0.0064458689
49,0.24707031,-162.7582576118592,0.0064109648
50,0.25195313,-163.2196671902056,0.0082100201
51,0.25683594,-169.5787246875824,0.0071977116
52,0.26171875,-160.596012677872,0.008122785
