"Average";;;"Analog";;
0.00576858;-0.00148637;1.00759e-05;47;53.3258;11.9096
0.00591791;-0.00154867;4.26349e-05;48;54.3338;12.1739
0.00607564;-0.00158741;1.863e-05;49;55.3416;12.5093
0.00622326;-0.00161997;2.45836e-05;50;56.3037;12.8446
0.00637402;-0.00166808;2.80522e-05;51;57.3116;13.2037
0.0065274;-0.00171618;1.61321e-05;52;58.3195;13.5074
0.0066899;-0.00176967;2.51497e-05;53;59.3273;13.898
0.00684853;-0.00180074;5.52633e-06;54;60.3352;14.2117
0.0069917;-0.00185484;2.40035e-05;55;61.3431;14.4799
0.00713226;-0.0019038;4.91044e-06;56;62.3052;14.8863
0.00729244;-0.00193966;3.56806e-05;57;63.313;15.1447
0.00743694;-0.00195404;3.70242e-05;58;64.3209;15.5314
0.00789095;-0.00211533;3.71507e-05;59;67.3445;16.494
0.00802778;-0.0021268;2.89367e-05;60;68.3066;16.7149
0.00812519;-0.00220289;3.19858e-07;61;69.3144;17.1824
0.00833048;-0.00216619;3.34855e-05;62;70.3223;17.4981
0.00842398;-0.00231695;-1.69468e-05;63;71.3302;17.7742
0.00862251;-0.00229929;-2.40011e-06;64;72.338;18.1234
0.00872547;-0.00235236;2.36361e-06;65;73.3001;18.5219
0.00887539;-0.00238526;2.26404e-05;66;74.308;18.6836
0.00903359;-0.00246572;-3.42999e-05;67;75.3159;19.1077
0.00917423;-0.00250849;7.34915e-05;68;76.3239;19.4608
0.00933468;-0.00254252;1.22817e-05;69;77.3316;19.7883
0.00945095;-0.00256922;-1.88923e-05;70;78.3395;20.1157
0.00959883;-0.00262721;3.00083e-05;71;79.3016;20.457
0.00976388;-0.00265336;7.37756e-06;72;80.3094;20.7016
0.00988253;-0.00271045;-1.87381e-05;73;81.3174;21.1001
0.0100217;-0.00273707;-1.06916e-05;74;82.3252;21.465
0.0101571;-0.00278576;1.43318e-05;75;83.3331;21.7077
0.0102995;-0.00281224;1.90725e-05;76;84.341;22.0825
0.0104365;-0.00287216;-2.02644e-05;77;85.3031;22.2403
0.0105629;-0.00289547;-7.43351e-06;78;86.3109;22.6782
0.0107056;-0.00293688;1.6032e-05;79;87.3188;22.9287
0.010852;-0.00296522;-4.99983e-06;80;88.3266;23.3607
0.0109861;-0.00302339;-1.62841e-05;81;89.3346;23.6724
0.0111338;-0.00305028;-1.87499e-06;82;90.3424;23.9742
0.011252;-0.00308832;-1.72994e-05;83;91.3045;24.3037
0.0113718;-0.00312977;2.85669e-05;84;92.3124;24.5108
0.011523;-0.00316484;7.32516e-06;85;93.3202;24.9467
0.011655;-0.00320646;1.05804e-05;86;94.3281;25.1479
0.0117858;-0.00324946;1.69742e-05;87;95.336;25.5247
0.01192;-0.00330086;-2.42405e-05;88;96.3438;25.7101
0.0120522;-0.00332007;-1.88233e-05;89;97.3059;26.1205
0.0121812;-0.00335869;1.91255e-06;90;98.3138;26.3631
0.0123179;-0.00340388;1.37101e-05;91;99.3217;26.7103
0.0124303;-0.00341804;5.9328e-06;92;100.33;27.162
0.0125761;-0.00346597;3.99253e-06;93;101.337;27.4283
0.0126827;-0.00350291;-1.94462e-05;94;102.345;27.6295
0.0128237;-0.00353046;1.32401e-05;95;103.307;27.953
0.0129501;-0.00357824;4.70677e-06;96;104.315;28.2174
0.0130812;-0.00360999;1.75652e-05;97;105.323;28.6395
6.48253e-05;0.00152041;-0.000608851;98;106.331;-0.3167
8.23014e-05;0.00159603;-0.000613877;99;107.339;-0.2832
6.31423e-05;0.00166927;-0.000593955;100;108.301;-0.2181
2.75356e-05;0.00171556;-0.000642404;101;109.309;-0.2378
5.83752e-05;0.00169961;-0.000608522;102;110.317;-0.2694
1.62005e-05;0.00172941;-0.000625052;103;110.454;-0.1964
