"Average";;;"Analog";;
"exx [1] - engr.";"eyy [1] - engr.";"exy [1] - engr.";"Count";"Time_0";"Force"
0;0;0;6;60.2893;-0.1668
-0.000287051;-0.000925315;2.533e-06;7;61.2974;-0.0425
-0.000118855;-0.00100137;6.61354e-05;8;62.3049;0.4053
3.53757e-05;-0.0010241;-7.01707e-07;9;63.313;0.6479
0.000235898;-0.00100214;2.59979e-05;10;64.321;1.0562
0.000387295;-0.00100078;3.946e-05;11;65.329;1.3147
0.000540486;-0.001069;9.0543e-05;12;66.291;1.7486
0.000692052;-0.00108198;-9.23639e-06;13;67.2987;2.0426
0.000874635;-0.00114924;-1.23394e-05;14;68.3065;2.3286
0.00106702;-0.00119587;8.39279e-06;15;69.3144;2.6896
0.00119269;-0.00121352;8.86364e-06;16;70.3225;3.0289
0.00136507;-0.001306;3.76411e-05;17;71.3304;3.4017
0.00152659;-0.00130334;1.01169e-05;18;72.2923;3.6522
0.0016654;-0.0013632;4.72212e-05;19;73.3003;3.9698
0.0018395;-0.00140124;4.01421e-05;20;74.3079;4.3367
0.00199318;-0.00146113;-5.78315e-06;21;75.3158;4.6267
0.0021389;-0.00151302;7.51082e-05;22;76.324;4.9186
0.0022711;-0.0015448;1.98225e-05;23;77.3317;5.3309
0.00247604;-0.00151733;4.44893e-05;24;78.2939;5.7037
0.00261643;-0.00157333;2.30239e-05;25;79.3016;5.9839
0.00278103;-0.00164873;1.48523e-05;26;80.3095;6.3093
0.00292831;-0.0016856;3.73393e-05;27;81.3172;6.6861
0.00310458;-0.00170886;-8.82202e-06;28;82.325;6.9919
0.00325723;-0.0017626;4.53091e-05;29;83.3332;7.2996
0.00340469;-0.00181784;1.49897e-05;30;84.2952;7.6211
0.00354519;-0.00184861;4.50095e-05;31;85.3031;7.8795
0.00372211;-0.00189464;-3.06533e-05;32;86.3111;8.2603
0.0038693;-0.0019725;1.70362e-05;33;87.3186;8.5542
0.0039905;-0.00200046;1.80965e-05;34;88.3266;8.8777
0.0043193;-0.00208056;6.02472e-05;35;90.2966;9.5859
0.00445261;-0.00208974;4.92231e-05;36;91.3043;9.9035
0.00460127;-0.00212792;1.77497e-05;37;92.3123;10.2526
0.00471055;-0.00218929;-1.11646e-06;38;93.3202;10.5347
0.00491166;-0.00223622;1.2901e-05;39;94.3283;10.7852
0.0050572;-0.00229558;1.2609e-05;40;95.2903;11.1876
0.00519592;-0.00233462;1.52081e-05;41;96.2981;11.4559
0.00538248;-0.00236949;2.67558e-05;42;97.3058;11.7735
0.00552906;-0.0024315;3.24637e-05;43;98.314;12.1483
0.00568055;-0.00245297;2.3001e-05;44;99.3216;12.4146
0.00581123;-0.00252118;3.59753e-05;45;100.33;12.7046
0.00595948;-0.00254316;-8.31032e-06;46;101.292;13.0695
0.00612504;-0.00259193;1.58849e-05;47;102.3;13.4739
0.00623151;-0.00263756;2.63737e-05;48;103.307;13.6179
0.00636582;-0.00265984;1.67506e-05;49;104.315;14.0341
0.00653694;-0.0027449;3.07657e-05;50;105.323;14.3083
0.00668019;-0.00284093;2.11637e-05;51;106.331;14.7088
0.00681686;-0.00275838;8.49538e-06;52;107.293;15.0145
0.00694958;-0.00283542;2.62222e-05;53;108.301;15.3025
0.00725076;-0.00292259;2.6796e-05;54;110.317;15.989
0.00740727;-0.00295466;3.1894e-05;55;111.325;16.3027
0.00754886;-0.00297988;5.57543e-05;56;112.333;16.5512
0.00766536;-0.00304529;2.05392e-05;57;113.295;16.9438
0.00781679;-0.00305702;4.00661e-06;58;114.303;17.2752
0.00796833;-0.00311332;2.15178e-05;59;115.31;17.5849
0.00809839;-0.00315274;7.68827e-06;60;116.318;17.8946
0.00823518;-0.00321451;6.9861e-06;61;117.326;18.1569
0.00838606;-0.00322812;3.38021e-05;62;118.334;18.5416
0.00850675;-0.00329395;5.28578e-05;63;119.342;18.8079
0.00866411;-0.00331626;4.49759e-05;64;120.304;19.088
0.00875923;-0.0033412;-1.08039e-05;65;121.312;19.5457
0.00890179;-0.00337052;3.53334e-05;66;122.319;19.668
0.00908232;-0.00342902;-4.19696e-06;67;123.327;20.1217
0.0092042;-0.00346008;1.24694e-05;68;124.29;20.384
0.00932945;-0.0034866;-1.88441e-05;69;125.343;20.6523
0.00944522;-0.00351752;-9.69439e-06;70;126.305;21.0606
0.00959738;-0.00360303;-3.43337e-05;71;127.313;21.3092
0.00970863;-0.00362201;8.02285e-06;72;128.321;21.6071
0.00988056;-0.00369697;1.61117e-05;73;129.329;21.897
0.0100027;-0.00366796;-7.9409e-06;74;130.291;22.2876
0.0101214;-0.00377466;-1.70975e-05;75;131.299;22.623
