"Average";;;"Analog";;
"exx [1] - engr.";"eyy [1] - engr.";"exy [1] - engr.";"Count";"Time_0";"Force"
0;0;0;0;0;-0.1865
-1.98321e-05;-1.77172e-05;-1.19961e-05;1;0.9621;-0.2398
-0.000156081;-0.000742781;0.000128014;2;1.9699;0.0187
9.55589e-06;-0.000908583;9.19687e-05;3;2.9778;0.2928
0.000182691;-0.000924031;0.000111849;4;3.9857;0.7071
0.000310333;-0.00104985;6.3024e-05;5;4.9936;0.928
0.000474114;-0.00105826;7.82975e-05;6;6.0015;1.291
0.000659041;-0.00108616;0.000142271;7;7.0093;1.65
0.000799225;-0.00112978;8.43687e-05;8;7.9713;2.0366
0.00101011;-0.00118104;7.42929e-05;9;8.9794;2.37
0.00111539;-0.00124304;2.16696e-05;10;9.9871;2.7113
0.00127481;-0.00128875;5.34987e-06;11;10.995;3.0841
0.00151087;-0.0013102;9.03852e-05;12;12.0029;3.3701
0.00165614;-0.00135255;6.90315e-05;13;12.9649;3.7114
0.00180492;-0.00139114;5.06603e-05;14;13.9729;4.0093
0.00198408;-0.00144047;7.49467e-05;15;14.9807;4.4373
0.00214404;-0.00148669;5.32212e-05;16;15.9887;4.7746
0.00230353;-0.00155609;2.90732e-05;17;16.9965;5.1337
0.00248384;-0.00158433;4.55737e-05;18;18.0043;5.4
0.00279015;-0.0017048;7.13884e-05;19;19.9743;6.1417
0.00295251;-0.00169737;2.91854e-05;20;20.9822;6.481
0.00326401;-0.0018251;4.00827e-05;21;22.9979;7.1043
0.00341299;-0.00186984;1.25589e-05;22;24.0058;7.487
0.00356654;-0.00192042;2.73544e-05;23;24.9679;7.8105
0.00372242;-0.00195757;3.30112e-05;24;25.9757;8.0275
0.00388725;-0.00200799;2.49042e-05;25;26.9835;8.4181
0.0040292;-0.00205318;2.34108e-05;26;27.9915;8.7041
0.00419325;-0.00210707;1.42682e-05;27;28.9993;9.0552
0.00435154;-0.00214267;-1.89079e-05;28;30.0072;9.4793
0.00451422;-0.00219067;-1.10471e-07;29;30.9693;9.7101
0.00464452;-0.00223772;-1.36606e-05;30;31.9771;10.1145
0.00479462;-0.00227938;6.74629e-07;31;32.9851;10.4578
0.00496361;-0.00233195;-1.74783e-06;32;33.9929;10.7083
0.00511598;-0.0023727;7.22468e-06;33;35.0008;11.0653
0.00526345;-0.00241441;-1.6213e-05;34;36.0087;11.4224
0.00540459;-0.00244855;1.14532e-05;35;36.9707;11.7498
0.00557524;-0.00252199;1.04455e-05;36;37.9786;12.1029
0.0057196;-0.00254812;1.09221e-05;37;38.9865;12.3396
0.0058697;-0.00259716;1.47789e-06;38;39.9944;12.7381
0.00602546;-0.00263406;1.03738e-05;39;41.0022;13.0182
0.00618311;-0.00268941;-2.60746e-05;40;42.0101;13.3477
0.00632074;-0.0027219;-1.98749e-05;41;42.9721;13.7718
0.00645498;-0.00277217;-1.36968e-05;42;43.98;14.0894
0.00676459;-0.00286451;-9.89257e-06;43;45.9958;14.7758
0.00689806;-0.00289755;-2.12457e-05;44;47.0037;15.125
0.00703612;-0.0029447;9.92747e-06;45;47.9657;15.4722
0.0071846;-0.00297939;-1.97465e-05;46;48.9736;15.6379
0.00732903;-0.00303756;-1.41859e-05;47;49.9815;16.0265
0.00762171;-0.00311428;-2.67891e-05;48;51.9973;16.7051
0.00776486;-0.00317564;-1.58293e-05;49;53.0051;17.0503
0.00791185;-0.00320084;-1.08448e-05;50;53.9672;17.1884
0.00806023;-0.00325467;-3.04837e-05;51;54.9751;17.5928
0.0081934;-0.00328815;-3.63351e-05;52;55.983;18.0031
0.00832092;-0.0033217;-4.06661e-05;53;56.9908;18.3364
0.00846992;-0.00337083;-5.41344e-06;54;57.9987;18.6994
0.00862443;-0.00340484;-2.3705e-05;55;59.0067;18.9894
0.00875638;-0.00345063;-1.52772e-05;56;59.9686;19.3484
0.00888925;-0.00349596;-3.85192e-05;57;60.9764;19.6285
0.0090377;-0.00353083;-1.26527e-05;58;61.9843;19.9856
0.00917231;-0.00358637;-3.37338e-05;59;62.9923;20.1789
0.00932027;-0.0036088;-2.52801e-05;60;64;20.6543
0.00944924;-0.00365141;-4.53398e-05;61;65.008;20.8456
0.00958793;-0.00368199;-5.72701e-05;62;65.9701;21.177
0.0098786;-0.00375251;-4.0501e-05;63;67.9858;21.8043
0.00999477;-0.00379626;-3.32416e-05;64;68.9937;22.1949
0.010127;-0.00383153;-3.24808e-05;65;70.0016;22.4277
0.0102707;-0.00387991;-4.32248e-05;66;71.0095;23.0214
0.010391;-0.00392319;-3.82079e-05;67;71.9715;23.1516
0.0105383;-0.00395109;-2.07578e-05;68;72.9794;23.5067
0.0106769;-0.00399344;-2.84865e-05;69;73.9873;23.7829
0.0108125;-0.00403934;-2.34504e-05;70;74.9952;24.1103
0.0109614;-0.00408231;-2.55124e-05;71;76.003;24.4003
0.0110887;-0.00411523;-1.37939e-05;72;76.9651;24.7376
0.0112119;-0.00415182;-3.31636e-05;73;77.9731;25.1854
0.0113776;-0.00419447;-2.73796e-05;74;78.9808;25.2663
0.0114716;-0.00422653;-9.18515e-06;75;79.9887;25.6845
0.0116193;-0.00426219;-2.62293e-05;76;80.9966;25.9765
0.0117374;-0.00429491;-3.74277e-06;77;82.0045;26.3296
0.0118711;-0.00432025;-6.73754e-06;78;82.9665;26.511
0.0120013;-0.00437272;-1.64493e-05;79;83.9744;26.9549
0.0121336;-0.00441349;-1.91746e-05;80;84.9823;27.2587
0.012278;-0.00442994;-2.39901e-05;81;85.9902;27.5881
0.0124121;-0.0044832;-2.57931e-05;82;86.998;27.7952
0.0125447;-0.0045208;-2.55814e-05;83;88.006;28.241
0.0126747;-0.00453972;-9.69926e-06;84;88.9679;28.5133
0.0127948;-0.00459412;-4.24149e-05;85;89.9758;28.7145
0.00206209;-0.0103772;0.00918408;86;90.9838;0.0048
0.0022193;-0.0103669;0.0091238;87;91.9916;-0.0011
0.00224233;-0.0102316;0.00922357;88;92.9994;0.064
0.00219341;-0.0102777;0.00922243;89;94.0074;-0.078
0.00211166;-0.0102877;0.0090466;90;94.9694;-0.0603
0.00218758;-0.0102786;0.00910176;91;95.9772;-0.0504
0.0022136;-0.0103145;0.0090801;92;96.8019;-0.0386
