"Average";;;"Analog";;
0.0101811;-0.00331114;-9.37689e-06;75;98.6347;21.6623
0.0103186;-0.00332004;5.51198e-05;76;99.6427;21.8615
0.010448;-0.0034341;-3.08952e-05;77;100.651;22.2561
0.0105976;-0.00343889;-2.80218e-05;78;101.658;22.5204
0.0107319;-0.00347463;2.49605e-05;79;102.62;22.8242
0.0108591;-0.0034948;9.73386e-06;80;103.628;23.1398
0.0110107;-0.00355446;3.44011e-05;81;104.636;23.5284
0.0111144;-0.00358198;2.38644e-05;82;105.644;23.848
0.0112842;-0.00363673;5.53313e-05;83;106.652;24.1044
0.0114013;-0.00366672;3.02836e-05;84;107.614;24.3589
0.0114973;-0.00370016;6.40982e-05;85;108.622;24.6962
0.0116697;-0.00374598;6.7713e-05;86;109.63;25.0158
0.0117831;-0.00378264;6.43676e-05;87;110.638;25.3215
0.0119053;-0.00381184;5.29711e-05;88;111.646;25.6253
0.0120428;-0.00382988;7.55107e-05;89;112.608;25.8818
0.0121612;-0.00389218;4.79836e-05;90;113.616;26.1895
0.012331;-0.00399525;0.000231644;91;114.623;25.5247
0.0124666;-0.00403393;0.000266177;92;115.631;25.9962
0.0126103;-0.00407081;0.000251492;93;116.639;26.3
0.0127225;-0.00412512;0.000277262;94;117.647;26.5682
0.0128451;-0.00411636;0.000275038;95;118.609;26.8306
0.0129888;-0.0041944;0.000277677;96;119.617;27.1955
0.0131078;-0.00420845;0.000283206;97;120.625;27.3336
0.013238;-0.00423387;0.000306612;98;121.633;27.811
0.0133637;-0.00431636;0.000268901;99;122.641;28.0458
0.0135208;-0.00432941;0.00033552;100;123.648;28.0911
0.0136407;-0.0043407;0.000118289;101;124.61;28.3949
0.0137591;-0.0043585;0.000116919;102;125.618;28.7263
;;;103;126.626;0.0798
;;;104;127.634;0.062
;;;105;128.642;-0.009
;;;106;129.65;-0.003
;;;107;130.612;0.0305
;;;108;131.62;-0.082
;;;109;132.169;0.0403
