,Time [s],Load [N],Displacement [mm]
0,0.0078125,-241.43819665446563,0.00022441148999999998
1,0.012695313,-235.0032524965928,-0.00020116568
2,0.017578125,-239.7342253025968,0.00018686056
3,0.022460938,-238.25603678270082,-0.00035628676
4,0.02734375,-240.42980261063198,-0.00041753053999999995
5,0.032226563,-242.88207159293918,-0.0005882978400000001
6,0.037109375,-245.35663951012722,-0.0014492869
7,0.041992188,-242.998984201252,5.811452900000001e-06
8,0.046875,-249.82181328264483,0.0010630488
9,0.051757813,-240.012559424552,-0.00165537
10,0.056640625,-234.15619989841278,-0.0013267994
11,0.061523438,-243.12463756500884,-0.00044971704000000003
12,0.06640625,-234.4651288885328,0.0009745359399999999
13,0.071289063,-230.086174995288,0.0006960332400000001
14,0.076171875,-231.034446875976,0.0019530951999999998
15,0.081054688,-237.48372765206562,0.0026965140999999997
16,0.0859375,-237.82779759282562,0.0025762618
17,0.09082031300000001,-237.47935060201118,0.0023049116
18,0.095703125,-232.72883231029678,0.0025503337
19,0.10058594,-236.6054129524808,0.0026115775
20,0.10546875,-237.6167784083432,0.003311187
21,0.11035156,-239.44818241260882,0.002964735
22,0.11523438,-229.96350638822483,0.003388077
23,0.12011719,-239.00772840622,0.0029517709999999997
24,0.125,-239.94751752831678,0.004526674699999999
25,0.12988281,-242.2977932375576,0.004439503
26,0.13476563,-231.9680084878328,0.0052472949
27,0.13964844,-228.8597157839576,0.005210638
28,0.14453125,-225.035174886272,0.0044707954
29,0.14941406,-221.16229071623758,0.0048011541
30,0.15429688,-223.89433949252,0.005319714499999999
31,0.15917969,-228.56256123641282,0.0044059753
32,0.1640625,-233.3989035156776,0.005479306
33,0.16894531,-234.08734142804482,0.0045669079
34,0.17382813,-238.29141793730722,0.0042870641
35,0.17871094,-234.40285378613277,0.0050322711
36,0.18359375,-237.67961398666483,0.0050845742
37,0.18847656,-236.15238827185036,0.0046053529
38,0.19335938,-226.0126537899856,0.0047774613
39,0.19824219,-232.17351632575281,0.0053867698
40,0.203125,-222.8807543740792,0.0048950315
41,0.20800781,-221.2801374510864,0.005479306
42,0.21289063,-225.0721485042112,0.0044319034
43,0.21777344,-236.60349576897116,0.005479753
44,0.22265625,-230.770823022852,0.0066925585
45,0.22753906,-232.91974553314722,0.0060421228
46,0.23242188,-213.5737047346264,0.0065226853
47,0.23730469,-209.18597450016483,0.0070470572
48,0.2421875,-218.9664483645056,0.0067305565
49,0.24707031,-208.85467985184,0.007991194699999999
50,0.25195313,-213.562811039928,0.007788687900000001
51,0.25683594,-206.2690709788512,0.0094529986
52,0.26171875,-208.4820834659592,0.0081677735
53,0.26660156,-209.7737847434968,0.009543746700000001
54,0.27148438,-221.4611934148712,0.0090099871
55,0.27636719,-212.72641193248,0.0088490546
56,0.28125,-196.9475646191984,0.011745393
57,0.28613281,-214.7189839017568,0.0086756051
58,0.29101563,-219.77201684804402,0.0090801716
59,0.29589844,-218.7177393984064,0.0093850493
60,0.30078125,-212.5822094846512,0.0091159344
61,0.30566406,-215.2662886391992,0.0074453652
62,0.31054688,-214.5254417799408,0.0095678866
63,0.31542969,-222.2427014677752,0.007866919
64,0.3203125,-205.43002517955122,0.009508878
65,0.32519531,-216.8546907456784,0.0093729794
66,0.33007813,-212.35563042101202,0.0094668567
67,0.33496094,-205.1220614535184,0.008561164100000001
68,0.33984375,-199.07630999631598,0.0098450482
69,0.34472656,-199.13118770619522,0.0094735622
70,0.34960938,-193.3285804898704,0.0099684298
71,0.35449219,-192.4917721460352,0.010418594
72,0.359375,-190.6019941297128,0.012022555
73,0.36425781,-189.0539507378104,0.010574162
74,0.36914063,-193.4742908848216,0.011172295
75,0.37402344,-182.3100108664936,0.012435615
76,0.37890625,-184.10693225691597,0.012633203999999999
77,0.38378906,-185.16788203895362,0.012931824
78,0.38867188,-183.49838885270637,0.011265278
79,0.39355469,-174.4181228950864,0.013342202
80,0.3984375,-181.0613060989416,0.012828559
81,0.40332031,-182.08211957748242,0.011349767
82,0.40820313,-178.7638708140872,0.012852698999999999
83,0.41308594,-179.0040302982712,0.011531264
84,0.41796875,-164.39152003317443,0.012830346999999999
85,0.42285156,-165.1666315434176,0.01214996
86,0.42773438,-161.744298842804,0.015237182
87,0.43261719,-162.38728927508402,0.014954656
88,0.4375,-160.05614091872323,0.014978348999999998
89,0.44238281,-165.91353688049517,0.014124513
90,0.44726563,-172.3696723660704,0.014116018999999999
91,0.45214844,-167.63179592014322,0.014001131000000002
92,0.45703125,-162.1395633659584,0.015671253
93,0.46191406,-173.18290958364722,0.014464706
94,0.46679688,-172.6857985787392,0.014856756
95,0.47167969,-174.97562740465762,0.013891608
96,0.4765625,-167.05445679045758,0.014962703
97,0.48144531,-174.06848822910482,0.013435185
98,0.48632813,-172.3061428651792,0.014390051000000001
99,0.49121094,-168.3610596103552,0.013647527
100,0.49609375,-155.024726329412,0.015272498
101,0.50097656,-159.674430126784,0.015303343999999998
102,0.50585938,-157.68279228404322,0.014141947
103,0.51074219,-142.1038169119144,0.016236752
104,0.515625,-131.58017421664002,0.015889853
105,0.52050781,-139.4610795289168,0.01714468
106,0.52539063,-141.2606787487424,0.018060654
107,0.53027344,-143.3203121068608,0.01598686
108,0.53515625,-127.66538779913361,0.015797764
109,0.54003906,-129.1852606036432,0.017320811999999998
110,0.54492188,-126.5854796966368,0.018097311
111,0.54980469,-119.8443466531496,0.019150078
112,0.5546875,-120.8775573252896,0.018824636999999998
113,0.55957031,-121.4752114830224,0.01828149
114,0.56445313,-122.28106910096483,0.019107163
115,0.56933594,-123.2064949155152,0.01775533
116,0.57421875,-113.2801638649104,0.019195228999999998
117,0.57910156,-120.2232684101456,0.018070041999999998
118,0.58398438,-122.07822574778322,0.019123703
119,0.58886719,-119.32908690411361,0.017822385
120,0.59375,-116.069069809684,0.019584149
121,0.59863281,-121.53770010005921,0.018455833
122,0.60351563,-126.52021983754321,0.018567592
123,0.60839844,-132.17702324626322,0.01829043
124,0.61328125,-133.17945222493123,0.017797351
125,0.61816406,-129.16712965240163,0.01890555
126,0.62304688,-133.95194818087361,0.018789321
127,0.62792969,-131.0980715114104,0.019314587
128,0.6328125,-114.86358396319758,0.018654764
129,0.63769531,-114.77348078646799,0.017861724
130,0.64257813,-96.6157023203984,0.018999875
131,0.64746094,-98.363724410772,0.02119258
132,0.65234375,-88.3614622174552,0.021541268
133,0.65722656,-95.094059123692,0.020866245
134,0.66210938,-92.6571098165752,0.021269022999999998
135,0.66699219,-94.66279069490722,0.020802766
136,0.671875,-86.67181858736001,0.020933747
137,0.67675781,-86.0522613864688,0.021861345
138,0.68164063,-86.8207094607552,0.022269933999999998
139,0.68652344,-79.2677225966088,0.022557825
140,0.69140625,-86.7201974454816,0.023704916
141,0.69628906,-80.1312825451464,0.021875203
142,0.70117188,-78.8436247010432,0.021735281000000002
143,0.70605469,-83.9128847597272,0.024077296
144,0.7109375,-75.7171254261592,0.023058057000000003
145,0.71582031,-64.6813500816336,0.023350417999999998
146,0.72070313,-73.7792398932328,0.022823364
147,0.72558594,-79.79977438218481,0.023691505
148,0.73046875,-74.7454336587472,0.023937821
149,0.73535156,-74.0504746535144,0.023577958
150,0.74023438,-80.6580987738992,0.024294555
151,0.74511719,-81.95303390854,0.022345483
152,0.75,-68.1440681861536,0.02346307
153,0.75488281,-61.8976129703592,0.023367852
154,0.75976563,-60.154354925319204,0.023828745
155,0.76464844,-69.5481849199664,0.025088042
156,0.76953125,-61.9737843170376,0.023755431
157,0.77441406,-51.3384556738304,0.024307072000000002
158,0.77929688,-61.2284447539632,0.024226159
159,0.78417969,-56.9061478592376,0.025267302999999998
160,0.7890625,-56.0796771824008,0.025478302999999997
161,0.79394531,-51.7479100238888,0.024892688
162,0.79882813,-52.99468871148801,0.025889575
163,0.80371094,-60.6020461882512,0.024303049
164,0.80859375,-48.4931017969528,0.02438575
165,0.81347656,-35.01808986976368,0.024840385
166,0.81835938,-32.21909268946832,0.027448833
167,0.82324219,-34.64084776124384,0.027452856
168,0.828125,-39.580457284241284,0.027507395
169,0.83300781,-29.35518038725336,0.02591908
170,0.83789063,-26.88330008555608,0.027261972000000002
171,0.84277344,-31.019139985830158,0.027770251
172,0.84765625,-18.89266515320616,0.028266013
173,0.85253906,-25.155718463078802,0.027636141
174,0.85742188,-18.36792935769568,0.028584301
175,0.86230469,-23.94277606272432,0.028372407000000002
176,0.8671875,-19.586602846759597,0.027688891
177,0.87207031,-13.504008549333038,0.028477013
178,0.87695313,-23.207738136053358,0.028603971000000002
179,0.88183594,-31.875115716539757,0.028392524
180,0.88671875,-27.4362816434044,0.0290443
181,0.89160156,-35.903794399892554,0.028345585
182,0.89648438,-39.23673252547744,0.027886032999999998
183,0.90136719,-41.63913649882649,0.027557909
184,0.90625,-35.5648016592668,0.028526187
185,0.91113281,-38.56316279380824,0.028107315
186,0.91601563,-39.232511608001204,0.027574897
187,0.92089844,-29.82995776115208,0.028617382
188,0.92578125,-32.703720650100244,0.028336643999999998
189,0.93066406,-21.712575647353923,0.028233826
190,0.93554688,-7.18302693920792,0.029349177999999997
191,0.94042969,-0.9617829089758401,0.030834227999999998
192,0.9453125,9.760522255998321,0.031314343
193,0.95019531,5.7349319729024,0.030649155
194,0.95507813,12.1449082629344,0.030997842999999997
195,0.95996094,12.227805320672001,0.031066686
196,0.96484375,15.697019163194481,0.030730516
197,0.96972656,23.726199270174877,0.032172202999999996
198,0.97460938,22.95005488287616,0.032589287
199,0.97949219,14.900402725626076,0.032526255
200,0.984375,19.34719911542544,0.032523125
201,0.98925781,23.476926269576804,0.03176719
202,0.99414063,17.53717459863592,0.032361298999999996
203,0.99902344,18.1305575739884,0.031523556
204,1.0039063,19.775344892647045,0.032659024
205,1.0087891,22.10198675570488,0.031044781
206,1.0136719,27.555469517065603,0.033421665
207,1.0185547,22.83604696326816,0.032885671
208,1.0234375,28.51483704171264,0.032405555
209,1.0283203,30.29585692955936,0.03203854
210,1.0332031,31.591419263445758,0.033436417999999996
211,1.0380859,28.340804819834243,0.033701509
212,1.0429688,29.142485112872084,0.033438206
213,1.0478516,30.408587764746006,0.032334477
214,1.0527343999999998,28.653073979553678,0.032232553
215,1.0576172,38.7375112842424,0.035205781
216,1.0625,39.9793680146412,0.033524483
217,1.0673828,45.503505438252,0.034877211
218,1.0722656000000002,35.477947908416,0.033996552
219,1.0771483999999998,36.94526897812104,0.035082847
220,1.0820313,47.9250816915192,0.034315735
221,1.0869141000000002,47.1478305866864,0.034509748
222,1.0917968999999998,44.17223767440456,0.035697072999999996
223,1.0966797,51.622310038791205,0.034417658999999996
224,1.1015625,54.409276558947205,0.035239308999999996
225,1.1064453,57.0894679678168,0.036140531000000004
226,1.1113281000000002,56.016832707636006,0.037054718
227,1.1162108999999998,64.5329796501656,0.036331415
228,1.1210938,70.38135017031121,0.035363585
229,1.1259766000000002,70.8782120748096,0.036723465
230,1.1308593999999998,69.4646473183184,0.03706634
231,1.1357422,70.34546191844241,0.037662685
232,1.140625,75.5684525156224,0.037007332000000004
233,1.1455078,82.32219181912399,0.037846863
234,1.1503906000000002,77.1194272855592,0.038777143
235,1.1552733999999998,74.4683939692776,0.038331449
236,1.1601563,77.4249044557176,0.038322955
237,1.1650391000000002,71.5828326173576,0.037948787000000005
238,1.1699218999999998,67.2200480096288,0.037920177
239,1.1748047,72.8419462234536,0.037852675
240,1.1796875,75.81931886919759,0.038077086
241,1.1845703,70.597524843628,0.037289411
242,1.1894531000000002,63.314491651942404,0.038701147000000005
243,1.1943358999999998,59.785717456662404,0.038193762
244,1.1992188,70.9739022178688,0.038913935
245,1.2041016000000002,65.6261790388032,0.038542449
246,1.2089843999999998,67.3672174212648,0.038004667
247,1.2138672,79.67595368572721,0.038163811
248,1.21875,86.7134494933144,0.038256794
249,1.2236328,96.916250861024,0.039146841
250,1.2285156000000002,104.5289906859232,0.041420907
251,1.2333983999999998,106.73623382961601,0.040594786
252,1.2382813,108.4087295654432,0.042125881
253,1.2431641000000002,107.458536053024,0.040304214
254,1.2480468999999998,110.80459509786242,0.042504519000000004
255,1.2529297,106.267257826328,0.040727109
256,1.2578125,117.46169233888241,0.042247920999999994
257,1.2626953,117.5780266783872,0.040794611
258,1.2675781000000002,122.7837537275376,0.042038262
259,1.2724608999999998,127.03448763316241,0.041524172000000005
260,1.2773438,125.94742679033281,0.042695403
261,1.2822266000000002,117.6328688024936,0.042019039
262,1.2871093999999998,116.4935547005288,0.042622089
263,1.2919922,110.6357761916992,0.042357445
264,1.296875,114.8888498618856,0.042163432
265,1.3017578,105.4450663386704,0.04206329599999999
266,1.3066406000000002,102.50320829418081,0.042405277000000005
267,1.3115233999999998,105.04156370911281,0.042502730999999995
268,1.3164063,107.0463682877896,0.042593479000000004
269,1.3212891000000002,102.08423919812,0.041254162999999996
270,1.3261718999999998,106.7510730968736,0.043384284
271,1.3310547,104.1041810749016,0.043441057000000005
272,1.3359375,111.03601382660241,0.042487979
273,1.3408203,121.84416922363442,0.042079835999999995
274,1.3457031000000002,119.6837080265088,0.042814314000000006
275,1.3505858999999998,138.8609877457472,0.043532699
276,1.3554688,147.1624145834232,0.044066905999999996
277,1.3603516000000002,147.4944565329768,0.044381618
278,1.3652343999999998,145.3865466258336,0.046504587
279,1.3701172,142.92772986133122,0.04390507900000001
280,1.375,156.5719912825344,0.046200603
281,1.3798828,144.5848658879736,0.044752657
282,1.3847656000000002,149.4519053445,0.04507586400000001
283,1.3896483999999998,144.72618143998403,0.044276117999999996
284,1.3945313,154.57770229972002,0.045223832
285,1.3994141000000002,156.94227904140482,0.044831336
286,1.4042968999999998,157.0451797516776,0.045300275
287,1.4091797,161.2101430484112,0.046227425
288,1.4140625,168.1985660753072,0.047841220999999996
289,1.4189453,158.47459796995122,0.046222060999999995
290,1.4238281000000002,162.490221122908,0.044655204000000004
291,1.4287108999999998,159.57679166266402,0.046731681
292,1.4335938,164.5984868877792,0.047943145
293,1.4384766000000002,172.6718178182504,0.047382115999999995
294,1.4433593999999998,172.6011266805832,0.047079027
295,1.4482422,173.4234738559968,0.047940015999999995
296,1.453125,170.5998273005272,0.047055334000000004
297,1.4580078,180.10688677600243,0.047169775
298,1.4628906000000002,166.87227987482962,0.047036111
299,1.4677733999999998,171.16411979626,0.047942698
