,Time [s],Load [N],Displacement [mm]
0,0.0068359375,-144.5633009096568,0.0017652375
1,0.01171875,-140.90573735439202,0.00067788467
2,0.016601563,-147.71116499288559,0.0016105513
3,0.021484375,-153.94943992915762,-0.00017690705
4,0.026367188,-151.909236402988,-0.00067997666
5,0.03125,-149.9102812357152,0.00032960263
6,0.036132813,-146.1214417645912,-0.00046466127999999997
7,0.041015625,-134.7736103301608,0.00031669624
8,0.045898438,-137.9545914232016,0.0011500146
9,0.05078125,-132.9973598255136,0.0016035978
10,0.055664063,-129.60527503178,-0.0006346270700000001
11,0.060546875,-113.7862958632232,-0.00077367935
12,0.065429688,-111.408067529448,0.0030758353000000004
13,0.0703125,-111.14615624164,0.0016518147
14,0.075195313,-94.3093172136848,0.0027231057
15,0.080078125,-86.42625006571039,0.0033763842999999997
16,0.08496093800000001,-102.27824838320399,0.0024549860999999997
17,0.08984375,-94.40322361988241,0.0034104602
18,0.09472656300000001,-85.4338829643016,0.0022332324
19,0.099609375,-78.69655759850399,0.0037434347999999997
20,0.10449219,-79.1893805177896,0.0033229357
21,0.109375,-79.137887904548,0.005422798
22,0.11425781,-82.325950566376,0.0057076011
23,0.11914063,-82.6522098278496,0.0040847058
24,0.12402344,-86.81914813497359,0.004045391
25,0.12890625,-87.5366818648264,0.0039801085
26,0.13378906,-81.09969152501759,0.0042127655
27,0.13867188,-86.5505956523168,0.0041135796
28,0.14355469,-95.92548511939121,0.004244085900000001
29,0.1484375,-84.27007250598561,0.0040717227000000005
30,0.15332031,-91.9131892361912,0.002722257
31,0.15820313,-81.5727910297288,0.0035390037
32,0.16308594,-86.53092116818,0.0039951223999999995
33,0.16796875,-88.4382607633792,0.0036718044
34,0.17285156,-81.0400720109128,0.0035045766
35,0.17773438,-72.8524974050888,0.0030757026000000002
36,0.18261719,-63.9900208252264,0.0044254651
37,0.1875,-60.05026209165759,0.0068401955
38,0.19238281,-59.65844494024319,0.007202274200000001
39,0.19726563,-53.261924520551204,0.0054586763
40,0.20214844,-51.0743291716656,0.0058268094
41,0.20703125,-59.5155636142296,0.0081937211
42,0.21191406,-51.624534149591206,0.0062016184
43,0.21679688,-44.41397227385712,0.0057523185
44,0.22167969,-43.508043459401684,0.0078529492
45,0.2265625,-38.365745826156484,0.0081111901
46,0.23144531,-35.943305728254565,0.007791876800000001
47,0.23632813,-33.56334481216616,0.0093243187
48,0.24121094,-38.749355563896714,0.0086646322
49,0.24609375,-37.89542245654584,0.0081792586
50,0.25097656,-43.42628870497096,0.0084373355
51,0.25585938,-40.91145459621544,0.008741605999999999
52,0.26074219,-42.398028458649605,0.0081794877
53,0.265625,-35.97516878439752,0.008439499
54,0.27050781,-37.01593876432456,0.0090090493
55,0.27539063,-40.641068111792954,0.0078171948
56,0.28027344,-36.74841604496816,0.0080265766
57,0.28515625,-39.188333650358636,0.0082695996
58,0.29003906,-36.43590890539312,0.0084259901
59,0.29492188,-27.942790850908878,0.008418736
60,0.29980469,-27.16291929873152,0.0088801356
61,0.3046875,-26.618996988993757,0.0087829251
62,0.30957031,-17.98141848982792,0.0091708833
63,0.31445313,-20.428074706120242,0.0091283498
64,0.31933594,-17.81093683843064,0.0094699478
65,0.32421875,-6.8567529986030396,0.010028046
66,0.32910156,-2.1290662718238242,0.01041108
67,0.33398438,-4.69499025183728,0.010129715
68,0.33886719,-5.38793643679608,0.011701919
69,0.34375,-7.646963552245281,0.012263554
70,0.34863281,-7.638623581567439,0.010627491000000001
71,0.35351563,-11.77789483998376,0.0097235311
72,0.35839844,-5.144267305769681,0.011179267
73,0.36328125,-4.50180843597088,0.011127904
74,0.36816406,7.566078425137361,0.012161044
75,0.37304688,13.68784331715136,0.013032193000000001
76,0.37792969,7.19078552732264,0.013935525
77,0.3828125,7.2751287019024,0.012523196
78,0.38769531,8.53734538738656,0.01286503
79,0.39257813,13.313109560791762,0.011882066
80,0.39746094,23.067388737774483,0.012927724
81,0.40234375,24.226103313425522,0.013990926
82,0.40722656,21.44482784798456,0.014178652
83,0.41210938,20.92229837038768,0.013179963000000001
84,0.41699219,18.59983338741224,0.013035749
85,0.421875,11.462448315575442,0.013158205
86,0.42675781,25.8306982809952,0.013903108
87,0.43164063,19.23154935722488,0.013035959
88,0.43652344,14.83510238771592,0.014449263
89,0.44140625,11.850327456407362,0.014002061000000001
90,0.44628906,23.96017972973432,0.013418826000000002
91,0.45117188,23.0142111381908,0.01222704
92,0.45605469,19.430935107756802,0.014771592
93,0.4609375,25.50806565459208,0.014138227
94,0.46582031,36.19421656404576,0.014280653999999999
95,0.47070313,32.478693570977285,0.014176072
96,0.47558594,35.368981603169445,0.015893562
97,0.48046875,42.11150916412824,0.016240743999999998
98,0.48535156,46.5403503074392,0.015187373
99,0.49023438,44.9691984043248,0.015732165
100,0.49511719,40.705128730343205,0.015254133999999999
101,0.5,55.425446094137605,0.017694388999999998
102,0.50488281,58.0353956357216,0.016266871000000002
103,0.50976563,66.62481368444641,0.016890446
104,0.51464844,63.280476101367206,0.018080798999999998
105,0.51953125,61.09948191333601,0.018134547
106,0.52441406,77.2689542546432,0.018605171
107,0.52929688,73.8987102289656,0.018679805
108,0.53417969,63.1782871065504,0.019097328
109,0.5390625,58.510341152396805,0.017970158
110,0.54394531,62.162931595912795,0.018485211
111,0.54882813,57.79872800549361,0.017870592
112,0.55371094,47.2000304671624,0.017601229
113,0.55859375,50.854667092614406,0.017591976999999998
114,0.56347656,54.055393841337604,0.018227087
115,0.56835938,50.6867467272144,0.017828211
116,0.57324219,41.91219992300784,0.017744388
117,0.578125,51.43056055028,0.017686909
118,0.58300781,57.4949055737704,0.018514594
119,0.58789063,52.3846773941504,0.017939819
120,0.59277344,52.873603671314406,0.018452413
121,0.59765625,63.368484165723196,0.019295692
122,0.60253906,66.9915829000312,0.017632778999999998
123,0.60742188,78.0393061677744,0.017303113000000002
124,0.61230469,89.92508328140082,0.02032119
125,0.6171875,97.043692409864,0.021263287999999998
126,0.62207031,106.4551151209392,0.021576132999999997
127,0.62695313,98.293865090544,0.021780256
128,0.63183594,94.0898642010488,0.021693047000000003
129,0.63671875,88.68590215629439,0.02113645
130,0.64160156,98.9544348945872,0.020689845
131,0.64648438,97.0574285181648,0.020959472
132,0.65136719,97.67940555160641,0.020458626
133,0.65625,105.4121139130576,0.021181855
134,0.66113281,117.3908988921184,0.023345683
135,0.66601563,111.4346501017296,0.021999047999999997
136,0.67089844,115.160142449048,0.022452664
137,0.67578125,109.22876366562481,0.022651128
138,0.68066406,111.6724297873576,0.022212144
139,0.68554688,120.99152965912481,0.021210282999999996
140,0.69042969,115.8994858094056,0.022993054
141,0.6953125,115.60646365972721,0.022930613
142,0.70019531,132.5141183755544,0.023109319
143,0.70507813,126.78471109387921,0.024279496
144,0.70996094,116.8482781320208,0.023202572
145,0.71484375,125.1032210539768,0.023538385
146,0.71972656,122.4129321820752,0.023253187999999998
147,0.72460938,118.15912900354638,0.023703411
