,Time [s],Chan,Load [N],E [eu]
0,0.7468475,2.0,-515.625,315.5
1,0.8473040000000001,2.0,-525.0,189.5
2,1.6964165,2.0,-515.625,260.9
3,1.8273185,2.0,-570.0,61.3
4,3.6973252,2.0,-511.875,87.3
5,5.1971795,2.0,-553.125,1670.2
6,5.197207700000001,1.0,-553.125,498.8
7,5.961192,1.0,-528.75,415.1
8,5.9612301,2.0,-528.75,174.3
9,7.2392151999999985,2.0,20.625,308.3
10,10.0362942,2.0,1179.375,54.2
11,11.4350806,2.0,1741.875,76.1
12,11.526986099999998,2.0,1800.0,163.9
13,11.87784,2.0,1946.25,56.3
14,12.1697305,2.0,2064.375,107.8
15,12.3098064,1.0,2083.125,1612.8
16,12.3098329,2.0,2083.125,593.0
17,16.07425,1.0,3654.375,104.2
18,18.241283399999997,1.0,4505.625,4318.1
19,18.241314300000003,2.0,4505.625,1299.3
20,18.316980100000002,2.0,4563.75,118.7
21,18.8781313,2.0,4801.875,956.8
22,18.8781973,1.0,4801.875,133.7
23,20.1911543,2.0,5283.75,102.0
24,20.258607100000003,1.0,5332.5,101.2
25,20.305307100000004,1.0,5345.625,97.0
26,21.3460988,1.0,5746.875,496.9
27,21.6847908,1.0,5887.5,66.0
28,22.1308906,2.0,6093.75,103.9
29,22.2550448,2.0,6142.5,62.5
30,22.3773175,2.0,6185.625,155.3
31,22.923208300000002,2.0,6358.125,255.4
32,23.5481585,2.0,6660.0,47.3
33,23.711339399999996,2.0,6708.75,318.0
34,23.8023149,2.0,6744.375,375.5
35,23.8767196,2.0,6766.875,441.9
36,23.919555300000003,2.0,6789.375,74459.2
37,23.919577899999997,1.0,6789.375,16039.2
38,23.920381699999997,1.0,6804.375,261.8
39,23.922160199999997,2.0,6804.375,50.4
40,23.9296625,2.0,6804.375,195.9
41,24.0184491,2.0,6772.5,464.3
42,24.0184865,1.0,6772.5,79.0
43,24.0902277,2.0,6851.25,640.0
44,24.5386776,1.0,7048.125,28.0
45,24.6767236,2.0,7108.125,3283.3
46,24.6767537,1.0,7108.125,309.5
47,24.8023449,1.0,7136.25,1026.6
48,24.8023713,2.0,7136.25,620.0
49,25.0446004,2.0,7218.75,690.2
50,25.0446299,1.0,7218.75,148.9
51,25.3570156,1.0,7366.875,450.7
52,25.4304881,1.0,7389.375,163.5
53,25.4305249,2.0,7389.375,61.0
54,25.4948201,2.0,7417.5,30789.1
55,25.4948416,1.0,7417.5,10687.9
56,25.496383399999996,2.0,7417.5,102.5
57,25.5879108,2.0,7432.5,9203.3
58,25.588199300000003,1.0,7432.5,2091.9
59,25.8253888,1.0,7520.625,946.2
60,25.825419500000002,2.0,7520.625,258.4
61,25.9615581,2.0,7605.0,3909.9
62,25.9615813,1.0,7605.0,986.7
63,26.092404600000002,2.0,7657.5,47.6
64,26.3296136,2.0,7736.25,544.5
65,26.329643100000006,1.0,7736.25,104.3
66,26.884113399999997,2.0,7963.125,85.4
67,27.2407844,2.0,8116.875,159.9
68,27.4657267,2.0,8193.75,125.5
69,27.7906511,1.0,8319.375,873.2
70,27.790680100000003,2.0,8319.375,187.6
71,28.1151435,1.0,8415.0,279.6
72,28.1151718,2.0,8415.0,143.4
73,28.8700099,2.0,8733.75,103.2
74,29.1251027,2.0,8810.625,69.1
75,29.409644800000002,2.0,8936.25,556.5
76,29.540458,2.0,9001.875,304.0
77,29.7895514,2.0,9093.75,277.3
78,30.1628454,1.0,9245.625,155.4
79,30.4649758,1.0,9365.625,33.6
80,30.8492875,1.0,9489.375,51.0
81,30.8752311,1.0,9526.875,1287.9
82,30.8752566,2.0,9526.875,329.1
83,31.2808217,2.0,9663.75,839.0
84,31.2808822,1.0,9663.75,94.8
85,31.341590000000004,2.0,9721.875,187.3
86,31.5211314,2.0,9740.625,87.3
87,31.7367277,2.0,9870.0,71.6
88,31.864396600000003,1.0,9915.0,110.3
89,31.876342,2.0,9933.75,387.3
90,31.876373,1.0,9933.75,76.5
91,31.8998459,2.0,9916.875,151.8
92,32.0793276,1.0,9991.875,78.7
93,32.1584665,2.0,10031.25,221.4
94,32.7131529,2.0,10243.125,107.5
95,33.2564091,2.0,10453.125,31.6
96,33.258898200000004,1.0,10453.125,821.2
97,33.2589229,2.0,10453.125,535.3
98,33.677619,1.0,10595.625,1336.8
99,33.677648,2.0,10595.625,678.3
100,33.7161049,1.0,10631.25,5445.0
101,33.7161273,2.0,10631.25,4232.6
102,33.8061393,2.0,10629.375,930.2
103,34.590076399999994,1.0,10946.25,56.7
104,34.78897620000001,2.0,11028.75,90.7
105,34.7967614,2.0,11021.25,261.7
106,34.8697141,2.0,11073.75,596.4
107,34.9702358,1.0,11115.0,101.0
108,35.6499823,2.0,11362.5,152.4
109,35.6500158,1.0,11364.375,42.2
110,35.7681525,2.0,11403.75,87.0
111,35.825509600000004,2.0,11416.875,72.6
112,35.976414,2.0,11491.875,305.2
113,35.9853143,1.0,11495.625,144.2
114,36.3202818,2.0,11611.875,341.0
115,36.3406614,1.0,11617.5,57.6
116,36.623486,1.0,11722.5,195.2
117,36.6973184,2.0,11773.125,309.4
118,36.7052225,1.0,11771.25,53.0
119,36.9378942,1.0,11821.875,134.5
120,36.9825907,2.0,11880.0,2437.1
121,36.982615100000004,1.0,11880.0,341.0
122,37.337444299999994,1.0,12005.625,118.2
123,37.3527587,1.0,12018.75,26.7
124,37.3996843,1.0,12026.25,2308.5
125,37.399714200000005,2.0,12026.25,1010.7
126,37.409299100000005,1.0,12020.625,197.6
127,37.425987400000004,1.0,12050.625,164.3
128,37.4362995,2.0,12058.125,47.3
129,37.5412477,2.0,12095.625,186.0
130,37.5412823,1.0,12095.625,93.6
131,37.5690494,2.0,12112.5,96.7
132,37.6502535,2.0,12140.625,185.2
133,37.6672714,1.0,12140.625,51.3
134,37.6765664,2.0,12140.625,70.0
135,37.739009,1.0,12159.375,93.9
136,37.742836,1.0,12165.0,1274.5
137,37.7428603,2.0,12165.0,496.8
138,37.8263327,1.0,12198.75,6129.7
139,37.8263568,2.0,12198.75,2380.0
140,37.8350902,1.0,12206.25,60.3
141,37.983994700000004,2.0,12258.75,1252.1
142,37.9840229,1.0,12258.75,393.5
143,37.9942778,2.0,12262.5,125.9
144,38.0481393,2.0,12264.375,59.5
145,38.0962346,1.0,12294.375,89.7
146,38.2392579,2.0,12358.125,52.1
147,38.349961,2.0,12345.0,937.1
148,38.3499904,1.0,12345.0,213.0
149,38.5127979,2.0,12453.75,184.4
150,38.572664,2.0,12496.875,138.7
151,38.6739623,2.0,12517.5,1454.6
152,38.6739899,1.0,12517.5,179.6
153,38.78367,1.0,12558.75,206.7
154,39.056018,2.0,12646.875,162.1
155,39.222741,2.0,12725.625,95178.3
156,39.222762,1.0,12725.625,31997.8
157,39.2766857,2.0,12748.125,183.2
158,39.2795037,1.0,12748.125,163.6
159,39.4061857,1.0,12791.25,4402.3
160,39.4062149,2.0,12791.25,1793.0
161,39.4682699,1.0,12804.375,75.2
162,39.4824813,2.0,12796.875,7660.8
163,39.4825049,1.0,12796.875,1675.3
164,39.6960004,2.0,12913.125,37.1
165,39.740937,1.0,12920.625,106.0
166,39.8026284,1.0,12943.125,156.0
167,39.8051357,1.0,12943.125,2077.7
168,39.805158500000005,2.0,12943.125,700.1
169,39.908849700000005,2.0,12976.875,173.1
170,39.9206315,1.0,12976.875,125.6
171,39.960599200000004,1.0,13012.5,169.6
172,40.0332131,2.0,13006.875,63.6
173,40.2292774,2.0,13085.625,321.9
174,40.3854837,2.0,13164.375,141.0
175,40.388302100000004,1.0,13164.375,204.7
176,40.3883299,2.0,13164.375,60.1
177,40.4376705,1.0,13186.875,6020.1
178,40.4376921,2.0,13186.875,1973.1
179,40.475356,1.0,13188.75,799.3
180,40.4753832,2.0,13188.75,213.6
181,40.5342235,1.0,13230.0,607.5
182,40.5342507,2.0,13230.0,264.5
183,40.5416807,1.0,13230.0,631.3
184,40.5417082,2.0,13230.0,184.8
185,40.5647602,1.0,13241.25,34.4
186,40.6479142,2.0,13241.25,94.9
187,40.6747545,2.0,13280.625,142.8
188,40.7454433,1.0,13254.375,652.2
189,40.7454708,2.0,13254.375,160.5
190,40.8690062,2.0,13336.875,868.9
191,40.8690338,1.0,13336.875,286.2
192,40.8894011,1.0,13329.375,121.1
193,40.9351773,1.0,13374.375,766.0
194,40.93520720000001,2.0,13374.375,308.5
195,40.9413658,1.0,13378.125,1092.3
196,40.9414113,2.0,13378.125,211.9
197,41.0040951,1.0,13363.125,161.2
198,41.112533500000005,2.0,13434.375,22281.5
199,41.112555900000004,1.0,13434.375,4449.9
200,41.156944200000005,1.0,13447.5,63.3
201,41.2079536,2.0,13455.0,2221.5
202,41.2079765,1.0,13455.0,834.6
203,41.2115007,2.0,13471.875,851.1
204,41.2115283,1.0,13471.875,279.2
205,41.2204896,2.0,13479.375,164.3
206,41.257259600000005,1.0,13498.125,496.5
207,41.257301,2.0,13498.125,103.2
208,41.3090898,2.0,13481.25,356.9
209,41.3568992,1.0,13522.5,82.8
210,41.4534573,2.0,13560.0,110.2
211,41.4572879,1.0,13560.0,3085.4
212,41.4573132,2.0,13560.0,972.4
213,41.512047499999994,1.0,13586.25,280.2
214,41.5120763,2.0,13586.25,74.4
215,41.527593200000005,1.0,13595.625,265.8
216,41.5450372,1.0,13597.5,201.4
217,41.5450651,2.0,13597.5,58.8
218,41.5651211,1.0,13599.375,48.7
219,41.6833021,1.0,13659.375,12962.9
220,41.683328,2.0,13659.375,3223.1
221,41.698637899999994,2.0,13653.75,159.6
222,41.720199,1.0,13631.25,328.2
223,41.738544700000006,1.0,13635.0,324.4
224,41.7837672,1.0,13680.0,544.5
225,41.7838084,2.0,13680.0,96.9
226,41.9841795,1.0,13768.125,6216.9
227,41.984202200000006,2.0,13768.125,2240.2
228,42.0079514,1.0,13749.375,285.7
229,42.0304007,1.0,13736.25,51.3
230,42.0868409,1.0,13801.875,170.8
231,42.1141719,1.0,13801.875,866.7
232,42.114200700000005,2.0,13801.875,239.1
233,42.1216561,2.0,13809.375,358.2
234,42.1782878,1.0,13815.0,72.4
235,42.2899245,2.0,13871.25,100.0
236,42.3197112,1.0,13854.375,169.5
237,42.3824378,2.0,13908.75,567.1
238,42.3824769,1.0,13908.75,127.8
239,42.385625899999994,2.0,13908.75,521.4
240,42.4383825,2.0,13925.625,1116.2
241,42.43841,1.0,13925.625,275.3
242,42.5964865,1.0,13980.0,369.2
243,42.5965166,2.0,13980.0,73.8
244,42.6183411,1.0,13968.75,85.9
245,42.835839,2.0,14085.0,374.3
246,42.8358678,1.0,14085.0,136.6
247,42.911654600000006,1.0,14105.625,27517.3
248,42.91167720000001,2.0,14105.625,5403.1
249,43.036353600000005,1.0,14126.25,239.0
250,43.0363892,2.0,14126.25,77.9
251,43.0464289,2.0,14150.625,42.4
252,43.0469823,2.0,14150.625,766.5
253,43.0470145,1.0,14150.625,184.1
254,43.1963013,1.0,14210.625,1012.3
255,43.196329600000006,2.0,14210.625,533.7
256,43.2155888,2.0,14223.75,1187.8
257,43.2156178,1.0,14223.75,155.6
258,43.2245906,2.0,14229.375,353.1
259,43.2246274,1.0,14229.375,164.0
260,43.2256258,2.0,14229.375,496.1
261,43.30721629999999,1.0,14223.75,162.5
262,43.309597100000005,1.0,14223.75,83.8
263,43.3407828,1.0,14276.25,340.0
264,43.3408102,2.0,14276.25,105.2
265,43.3597706,2.0,14283.75,136213.8
266,43.3597915,1.0,14283.75,38454.0
267,43.3946755,1.0,14283.75,133.9
268,43.4041196,1.0,14283.75,70.0
269,43.4239409,1.0,14293.125,67440.6
270,43.423962,2.0,14293.125,30001.0
271,43.4454174,2.0,14295.0,308.0
272,43.464243700000004,2.0,14313.75,47.6
273,43.500207700000004,1.0,14319.375,95.5
274,43.56084620000001,1.0,14353.125,363.4
275,43.6315428,2.0,14385.0,70.5
276,43.6922128,1.0,14388.75,70503.8
277,43.692235600000004,2.0,14388.75,33149.6
278,43.6945873,1.0,14388.75,364.8
279,43.694615,2.0,14388.75,168.6
280,43.7524379,2.0,14424.375,833.1
281,43.7524655,1.0,14424.375,264.6
282,43.772848,1.0,14437.5,1887.4
283,43.7728708,2.0,14437.5,924.0
284,43.804863,1.0,14431.875,312.7
285,43.804892,2.0,14431.875,124.5
286,43.8113141,1.0,14431.875,5907.7
287,43.8113357,2.0,14431.875,2563.5
288,43.8326313,1.0,14454.375,462.7
289,43.83268220000001,2.0,14454.375,69.0
290,43.8338508,1.0,14454.375,95.4
291,43.8463458,2.0,14460.0,48.5
292,43.8663068,2.0,14443.125,388.5
293,43.9070061,2.0,14473.125,969.5
294,43.907035,1.0,14473.125,109.0
295,44.0321065,1.0,14514.375,7802.7
296,44.0321287,2.0,14514.375,3835.7
297,44.0524841,1.0,14535.0,156.9
298,44.1380689,2.0,14523.75,666.3
299,44.138096600000004,1.0,14523.75,216.5
300,44.1760344,1.0,14574.375,135.3
301,44.176062200000004,2.0,14574.375,87.6
302,44.18545220000001,2.0,14570.625,494.0
303,44.3535973,1.0,14658.75,183.7
304,44.4052722,1.0,14645.625,190.6
305,44.4188052,2.0,14641.875,84.8
306,44.4304229,1.0,14645.625,98.5
307,44.5066916,1.0,14694.375,123.6
308,44.5175058,2.0,14711.25,3706.9
309,44.5175295,1.0,14711.25,716.6
310,44.5243892,2.0,14718.75,287.8
311,44.5286271,2.0,14718.75,290089.1
312,44.5286484,1.0,14718.75,41912.3
313,44.534952200000006,2.0,14720.625,30161.0
314,44.5349743,1.0,14720.625,4250.4
315,44.5385773,2.0,14720.625,29.0
316,44.5389748,2.0,14720.625,10513.6
317,44.5389982,1.0,14720.625,1338.1
318,44.541324700000004,1.0,14720.625,309.2
319,44.5855971,2.0,14718.75,196.7
320,44.6325133,1.0,14760.0,358.3
321,44.6325421,2.0,14760.0,174.3
322,44.648979700000005,2.0,14763.75,194.9
323,44.6790896,1.0,14769.375,1153.8
324,44.6791155,2.0,14769.375,308.7
325,44.689854100000005,1.0,14763.75,109.3
326,44.73470820000001,2.0,14746.875,87.5
327,44.8475419,1.0,14827.5,155.0
328,44.895472,1.0,14840.625,100.5
329,44.9762065,2.0,14876.25,106.8
330,45.0133509,1.0,14851.875,5170.5
331,45.0133736,2.0,14851.875,1303.5
332,45.0609104,1.0,14921.25,58.3
333,45.0701106,1.0,14921.25,1538.7
334,45.070133500000004,2.0,14921.25,513.6
335,45.0925395,2.0,14908.125,72.5
336,45.14232620000001,1.0,14932.5,1471.7
337,45.1423511,2.0,14932.5,816.6
338,45.191249600000006,1.0,14958.75,181.8
339,45.3256928,2.0,15013.125,32.8
340,45.35335739999999,2.0,15035.625,2157.1
341,45.353381799999994,1.0,15035.625,331.1
342,45.3791375,1.0,15028.125,136.5
343,45.384855200000004,2.0,15020.625,1183.5
344,45.3848837,1.0,15020.625,132.4
345,45.38653789999999,2.0,15020.625,211.9
346,45.395062700000004,1.0,15018.75,1172.3
347,45.3950924,2.0,15018.75,297.7
348,45.412469,2.0,15011.25,530.9
349,45.4128785,2.0,15011.25,80.2
350,45.4142005,2.0,15011.25,94.9
351,45.494984499999994,2.0,15069.375,59.8
352,45.5102819,2.0,15073.125,164640.7
353,45.5103028,1.0,15073.125,31205.3
354,45.529470200000006,2.0,15075.0,134.6
355,45.5459808,2.0,15097.5,7074.0
356,45.5460033,1.0,15097.5,1371.7
357,45.5692554,1.0,15097.5,1058.8
358,45.569284100000004,2.0,15097.5,230.2
359,45.6009122,2.0,15105.0,96.6
360,45.6276664,2.0,15125.625,174.6
361,45.6527638,2.0,15135.0,55.1
362,45.6567031,1.0,15135.0,283.6
363,45.6567385,2.0,15135.0,96.2
364,45.6617109,2.0,15127.5,502.6
365,45.6694936,2.0,15127.5,139.2
366,45.7423567,2.0,15166.875,156.9
367,45.7423795,1.0,15166.875,42.8
368,45.8104439,1.0,15172.5,120.6
369,45.8345131,1.0,15168.75,158.4
370,45.8765472,2.0,15215.625,82.1
371,45.9110149,1.0,15230.625,88.2
372,45.9260501,1.0,15238.125,3415.8
373,45.9260769,2.0,15238.125,918.6
374,45.9937728,2.0,15232.5,39324.0
375,45.993794,1.0,15232.5,7543.0
376,45.9944479,2.0,15232.5,126.1
377,46.060048,2.0,15292.5,76.7
378,46.0668968,2.0,15292.5,217.5
379,46.068361200000005,1.0,15292.5,707.8
380,46.068387200000004,2.0,15292.5,267.4
381,46.078101200000006,1.0,15300.0,141.4
382,46.0859157,2.0,15279.375,1570.8
383,46.085944500000004,1.0,15279.375,141.2
384,46.090422100000005,2.0,15268.125,1633.0
385,46.0904495,1.0,15268.125,285.9
386,46.091329200000004,2.0,15268.125,4101.8
387,46.091353000000005,1.0,15268.125,730.3
388,46.1143818,1.0,15245.625,84.2
389,46.1260263,1.0,15245.625,147.6
390,46.1280095,1.0,15245.625,178.5
391,46.1309721,1.0,15245.625,904.5
392,46.131001,2.0,15245.625,188.9
393,46.18132979999999,1.0,15318.75,108.5
394,46.193614399999994,1.0,15318.75,103.8
395,46.2171818,2.0,15339.375,3188.3
396,46.2172052,1.0,15339.375,914.1
397,46.2406083,1.0,15341.25,427.2
398,46.2406448,2.0,15341.25,119.2
399,46.3405173,1.0,15391.875,420.7
400,46.3405458,2.0,15391.875,227.3
401,46.3481023,1.0,15391.875,336.8
402,46.3481378,2.0,15391.875,52.6
403,46.3794864,2.0,15397.5,494.4
404,46.4063619,2.0,15397.5,2460865.7
405,46.4063823,1.0,15397.5,336441.0
406,46.4076717,1.0,15397.5,207.5
407,46.4087488,2.0,15397.5,35784.9
408,46.408771,1.0,15397.5,4504.9
409,46.4125971,2.0,15395.625,2181.6
410,46.4126243,1.0,15395.625,268.9
411,46.449088200000006,1.0,15423.75,55.4
412,46.4568704,2.0,15429.375,58.3
413,46.4628229,2.0,15442.5,306.9
414,46.471302200000004,1.0,15444.375,302.2
415,46.4882933,2.0,15436.875,426.7
416,46.5144789,2.0,15435.0,1222.1
417,46.51450620000001,1.0,15435.0,446.8
418,46.516654200000005,2.0,15435.0,198.8
419,46.6113221,2.0,15483.75,140669.7
420,46.611343,1.0,15483.75,25903.2
421,46.6129684,2.0,15483.75,287.9
422,46.6433628,1.0,15498.75,3279.0
423,46.6433925,2.0,15498.75,802.1
424,46.6615565,1.0,15508.125,140.7
