,Time [s],Chan,Load [N],E [eu]
0,17.532238699999997,1.0,3652.5,80.3
1,17.941968600000003,2.0,3811.875,63.5
2,20.801476100000002,1.0,4976.25,46.0
3,31.0422664,2.0,9020.625,95.2
4,31.576384100000002,2.0,9241.875,573.1
5,32.794305,1.0,9699.375,73.5
6,33.8428413,2.0,10125.0,102.2
7,34.9419307,2.0,10533.75,104.3
8,35.6350684,2.0,10796.25,243.9
9,37.0044533,2.0,11298.75,56.6
10,37.4775148,2.0,11501.25,54.8
11,38.0957495,1.0,11754.375,44.5
12,38.3324278,2.0,11842.5,128.2
13,38.35198079999999,2.0,11861.25,271.7
14,39.094455,1.0,12131.25,549.9
15,39.0944925,2.0,12131.25,121.8
16,39.664693,1.0,12352.5,161.7
17,39.730955,2.0,12373.125,59.1
18,39.9206585,1.0,12463.125,306.0
19,40.2054936,2.0,12564.375,254.9
20,40.5740368,2.0,12705.0,81.8
21,41.4547499,2.0,13046.25,38.9
22,41.7541701,2.0,13156.875,512.8
23,42.1086139,1.0,13261.875,120.9
24,42.766153499999994,2.0,13548.75,78.2
25,42.8657135,2.0,13575.0,156.3
26,42.934523,2.0,13599.375,47.9
27,44.1746307,1.0,14081.25,130.5
28,45.4944195,1.0,14555.625,59.7
29,45.9248872,1.0,14724.375,34.4
30,45.9769051,1.0,14752.5,134.4
31,46.0021928,1.0,14761.875,64.6
32,46.036427200000006,2.0,14773.125,29.7
33,46.196160799999994,2.0,14831.25,58.0
34,46.5298664,1.0,14955.0,100.4
35,46.676670200000004,2.0,15003.75,472.0
36,46.676697100000005,1.0,15003.75,181.4
37,46.924599,2.0,15080.625,89.2
38,47.2311124,1.0,15206.25,25.1
39,47.3957303,2.0,15279.375,265.2
40,47.7987407,2.0,15406.875,150.6
41,47.7987747,1.0,15406.875,58.9
42,47.949192,1.0,15470.625,43.0
43,48.4635842,1.0,15680.625,24.5
44,49.0883759,2.0,15890.625,81.7
45,49.1127558,1.0,15920.625,80.2
46,49.1867876,1.0,15939.375,386.3
47,49.186817,2.0,15939.375,100.4
48,49.5634859,1.0,16093.125,52.8
49,49.9482075,2.0,16239.375,84.1
50,50.5156847,1.0,16426.875,29.6
51,50.6203595,1.0,16470.0,62.5
52,50.8142523,2.0,16554.375,170.4
53,50.9948635,1.0,16623.75,327.6
54,50.9948967,2.0,16623.75,69.8
55,51.6424885,2.0,16860.0,183.6
56,51.6498256,2.0,16860.0,164.7
57,51.9514266,1.0,16989.375,38.8
58,52.1362052,1.0,17064.375,52.5
59,52.1660953,2.0,17028.75,371.7
60,52.1749723,1.0,17028.75,110.2
61,52.22792929999999,1.0,17071.875,48.7
62,52.240968,2.0,17101.875,118.7
63,52.4674373,2.0,17163.75,722.7
64,52.5793416,1.0,17206.875,144.9
65,53.1805844,2.0,17428.125,114.6
66,53.1935122,2.0,17439.375,185.3
67,53.24000079999999,2.0,17480.625,240.5
68,53.2515945,2.0,17469.375,309.3
69,53.251628000000004,1.0,17469.375,72.6
70,53.277419200000004,2.0,17448.75,362.6
71,53.277449,1.0,17448.75,81.8
72,53.7248937,2.0,17632.5,72.8
73,53.87186750000001,2.0,17662.5,179.2
74,53.99979329999999,1.0,17737.5,239.9
75,54.0444909,1.0,17760.0,28.5
76,54.456211100000004,2.0,17915.625,11693.4
77,54.45623440000001,1.0,17915.625,4893.0
78,54.4583831,2.0,17915.625,18217.9
79,54.4584061,1.0,17915.625,9269.8
80,54.60138860000001,1.0,17947.5,238.3
81,54.6014218,2.0,17947.5,100.4
82,54.7513994,2.0,18016.875,274.8
83,54.75142629999999,1.0,18016.875,111.3
84,54.8501454,1.0,18058.125,151.5
85,54.8936064,1.0,18054.375,125.0
86,54.9962417,1.0,18078.75,170.7
