,Time [s],Chan,Load [N],E [eu]
0,0.6761427999999999,2.0,-367.5,120.6
1,3.0242967,2.0,365.625,13483.2
2,3.0243213,1.0,365.625,4386.4
3,3.0248139,2.0,365.625,155.2
4,9.5155269,2.0,3054.375,129.4
5,14.8115978,1.0,5195.625,37.0
6,18.0649992,2.0,6483.75,74.5
7,18.3705039,2.0,6600.0,121.7
8,20.8756802,1.0,7565.625,552.7
9,22.609223,2.0,8265.0,159.1
10,23.0943831,1.0,8437.5,138.2
11,24.0727921,2.0,8835.0,133.0
12,24.993465,1.0,9180.0,238.7
13,25.084665,1.0,9219.375,90.1
14,25.1580484,2.0,9258.75,486.5
15,25.3398577,1.0,9326.25,204.5
16,26.257940100000003,2.0,9661.875,79.4
17,27.7507469,1.0,10256.25,269.4
18,28.6982343,2.0,10608.75,617.3
19,28.6982784,1.0,10608.75,68.3
20,28.9746774,2.0,10715.625,362.3
21,28.9747067,1.0,10715.625,153.5
22,29.368566499999996,2.0,10867.5,105.8
23,29.709088800000004,1.0,11008.125,52.8
24,29.7422913,2.0,11032.5,107.0
25,30.6808924,2.0,11371.875,292.2
26,30.6809348,1.0,11371.875,83.8
27,30.701976399999996,1.0,11394.375,134.8
28,31.1803225,2.0,11555.625,266.1
29,31.1803665,1.0,11555.625,60.8
30,31.2214661,1.0,11593.125,1633.7
31,31.221502100000002,2.0,11593.125,283.1
32,31.7385262,1.0,11782.5,91.8
33,31.8960192,1.0,11808.75,68.9
34,32.339915399999995,1.0,12011.25,1529.7
35,32.3399582,2.0,12011.25,210.1
36,32.611610299999995,2.0,12091.875,185.6
37,32.988132300000004,2.0,12262.5,306.5
38,32.9881751,1.0,12262.5,82.7
39,33.0880612,2.0,12277.5,203.5
40,33.268322600000005,1.0,12361.875,71.3
41,33.3294891,1.0,12373.125,264.1
42,33.7099153,1.0,12532.5,105.2
43,33.828450399999994,2.0,12583.125,235.5
44,33.8284933,1.0,12583.125,55.2
45,33.9452511,2.0,12620.625,90.3
46,34.7107821,2.0,12913.125,163.2
47,34.8383497,2.0,12956.25,687.2
48,34.9393466,1.0,12990.0,584.4
49,34.93938370000001,2.0,12990.0,228.4
50,35.67926129999999,1.0,13265.625,329.9
51,35.9094901,1.0,13321.875,82.9
52,35.9462576,2.0,13374.375,554.5
53,35.9462867,1.0,13374.375,194.2
54,35.9467594,2.0,13374.375,1851.6
55,35.9467866,1.0,13374.375,521.0
56,35.954729,1.0,13380.0,128.0
57,36.0436846,2.0,13404.375,726.8
58,36.043713200000006,1.0,13404.375,329.3
59,36.1246588,1.0,13441.875,37.8
60,36.324243200000005,2.0,13486.875,171.5
61,36.47756210000001,2.0,13552.5,1075.1
62,36.47759979999999,1.0,13552.5,260.1
63,36.590011700000005,2.0,13582.5,444.0
64,36.624117299999995,2.0,13629.375,486.5
65,36.7187084,2.0,13653.75,284.0
66,36.7224514,2.0,13655.625,294.7
67,36.7702278,2.0,13670.625,79.7
68,36.789647,2.0,13678.125,89.8
69,36.7896483,1.0,13678.125,153.5
70,36.8590711,2.0,13696.875,1213.5
71,36.8591001,1.0,13696.875,247.7
72,36.86368579999999,2.0,13695.0,263.3
73,36.9578986,1.0,13747.5,114.4
74,36.95790529999999,2.0,13747.5,101.1
75,37.0199768,2.0,13740.0,117.8
76,37.1118129,2.0,13813.125,183.3
77,37.111856700000004,1.0,13813.125,45.0
78,37.191843,2.0,13839.375,132.2
79,37.2271775,2.0,13852.5,1789.4
80,37.2272203,1.0,13852.5,312.1
81,37.2569098,1.0,13865.625,154.7
82,37.3394622,2.0,13886.25,271.6
83,37.3811779,2.0,13876.875,7003.2
84,37.3812071,1.0,13876.875,2027.9
85,37.3836604,2.0,13876.875,166.8
86,37.5214585,1.0,13972.5,93.1
87,37.6115896,2.0,13993.125,345.4
88,37.835032,2.0,14081.25,51.4
89,37.9180261,1.0,14101.875,85.6
90,37.9775775,2.0,14113.125,76.4
91,37.98119570000001,2.0,14101.875,72.4
92,38.2003361,2.0,14214.375,399.9
93,38.2003719,1.0,14214.375,169.1
94,38.2134392,2.0,14223.75,2420.9
95,38.2134636,1.0,14223.75,1093.0
96,38.5054569,2.0,14315.625,564.1
97,38.505484700000004,1.0,14315.625,241.9
98,38.5557376,2.0,14340.0,107.2
99,38.5572493,2.0,14340.0,135.8
100,38.6297586,2.0,14379.375,23737.8
101,38.6297829,1.0,14379.375,8919.8
102,38.6430974,2.0,14385.0,9174.7
103,38.6431212,1.0,14385.0,4155.2
104,38.649586,2.0,14385.0,100.1
105,38.8087042,1.0,14441.25,47.1
106,38.8350623,2.0,14445.0,84.3
107,38.84273,2.0,14443.125,180.7
108,38.941436200000005,1.0,14497.5,163.8
109,39.214507700000006,2.0,14598.75,72.9
110,39.29909979999999,2.0,14566.875,90.1
111,39.4886686,2.0,14675.625,137.7
112,39.8273543,2.0,14814.375,404.8
113,39.8273956,1.0,14814.375,96.8
114,40.040574799999995,2.0,14906.25,77.7
115,40.0832045,1.0,14881.875,204.9
116,40.088260299999995,1.0,14881.875,43.2
117,40.1359056,1.0,14919.375,65.8
118,40.1368691,1.0,14919.375,41214.9
119,40.1368917,2.0,14919.375,6293.9
120,40.1629654,2.0,14940.0,617.0
121,40.1629945,1.0,14940.0,175.6
122,40.1639184,2.0,14940.0,55.9
123,40.182453100000004,1.0,14941.875,193.8
124,40.2030993,2.0,14964.375,640.8
125,40.203152100000004,1.0,14964.375,409.1
