,Time [s],Chan,Load [N],E [eu]
70,35.7802289,2.0,12365.625,193.1
71,35.7810251,1.0,12365.625,115.9
72,35.7826431,1.0,12365.625,477.0
73,35.7826714,2.0,12365.625,207.8
74,36.3945685,1.0,12607.5,2274.6
75,36.394592200000005,2.0,12607.5,1011.0
76,36.3964986,2.0,12607.5,720.6
77,36.396528,1.0,12607.5,186.3
78,36.3994138,1.0,12607.5,4040.3
79,36.39943710000001,2.0,12607.5,1811.2
80,36.7353072,1.0,12723.75,54.9
81,37.5173818,1.0,13053.75,558.0
82,37.5174102,2.0,13053.75,205.9
83,37.6090995,2.0,13066.875,149.5
84,37.9054567,1.0,13200.0,202.5
85,37.905495200000004,2.0,13200.0,167.6
86,38.0182914,1.0,13239.375,96.8
87,38.0556218,1.0,13261.875,6544.4
88,38.055649200000005,2.0,13261.875,733.6
89,38.118428200000004,1.0,13282.5,1593.1
90,38.1184518,2.0,13282.5,704.2
91,38.125780400000004,1.0,13276.875,45.5
92,38.2514597,1.0,13329.375,72.8
93,38.8163475,1.0,13546.875,1153.9
94,38.8163768,2.0,13546.875,281.3
95,39.1975354,2.0,13691.25,156.0
96,39.2591024,1.0,13704.375,12043.6
97,39.2591265,2.0,13704.375,4013.6
98,39.2791069,1.0,13693.125,371.6
99,39.4135673,1.0,13762.5,118.8
100,39.4281166,1.0,13768.125,102.8
101,39.5601557,2.0,13811.25,80.7
102,39.7397265,1.0,13895.625,743.6
103,39.8210868,1.0,13925.625,248.2
104,39.857452200000004,1.0,13918.125,134.4
105,39.8574848,2.0,13918.125,82.7
106,39.904444899999994,1.0,13963.125,5310.3
107,39.904472600000005,2.0,13963.125,2172.4
108,39.9108787,1.0,13972.5,92.5
109,39.919006,1.0,13972.5,85.0
110,39.9967414,2.0,13976.25,47.8
111,40.1412998,1.0,14038.125,125.3
112,40.1919754,1.0,14060.625,1678.5
113,40.1920714,2.0,14060.625,1336.2
114,40.193147700000004,1.0,14060.625,63.3
115,40.258894,1.0,14066.25,89.8
116,40.264537,1.0,14070.0,110.9
117,40.2645605,2.0,14070.0,74.6
118,40.272755,1.0,14064.375,132.2
119,40.3273299,1.0,14115.0,942.7
120,40.3273605,2.0,14115.0,458.4
121,40.3729408,1.0,14098.125,472.1
122,40.37297,2.0,14098.125,189.7
123,40.518893,1.0,14184.375,1467.0
124,40.5189225,2.0,14184.375,580.8
125,40.519646,1.0,14184.375,72.4
126,40.5550838,1.0,14182.5,214.1
127,40.5551121,2.0,14182.5,174.2
128,40.5561343,1.0,14182.5,170.3
129,40.5561628,2.0,14182.5,133.8
130,40.6487626,1.0,14235.0,428.0
131,40.8534319,2.0,14306.25,62.3
132,40.9403979,1.0,14340.0,277.0
133,40.9914167,1.0,14349.375,345.6
134,40.9914618,2.0,14349.375,84.0
135,40.9993524,2.0,14349.375,54.8
136,41.0603511,2.0,14383.125,32.0
137,41.1202011,1.0,14413.125,1585.2
138,41.120229200000004,2.0,14413.125,462.2
139,41.1243912,2.0,14413.125,50.7
140,41.143334,1.0,14415.0,122.3
141,41.2184143,1.0,14452.5,155.0
142,41.2433279,2.0,14454.375,126.2
143,41.3361512,1.0,14495.625,121.6
144,41.4493308,1.0,14529.375,1005.3
145,41.4493426,2.0,14529.375,489.1
146,41.551478,1.0,14565.0,87.5
147,41.5824149,2.0,14574.375,746.2
148,41.5824455,1.0,14574.375,70.3
149,41.5939294,1.0,14589.375,80.2
150,41.6543813,1.0,14611.875,303.8
151,41.6679743,2.0,14598.75,1194.5
152,41.6680015,1.0,14598.75,468.3
153,41.8496097,2.0,14681.25,76.0
154,41.850193700000005,2.0,14685.0,107.5
155,42.117883,2.0,14788.125,138.9
156,42.1949187,1.0,14818.125,223.8
157,42.19496289999999,2.0,14818.125,82.9
158,42.2147578,1.0,14829.375,224.8
159,42.2147875,2.0,14829.375,109.9
160,42.246968,1.0,14835.0,290.5
161,42.2469976,2.0,14835.0,122.7
162,42.3293096,1.0,14891.25,108.4
163,42.3293405,2.0,14891.25,46.7
164,42.454766,1.0,14928.75,56.5
165,42.6736182,2.0,14986.875,137.6
166,42.7198232,1.0,15028.125,4694.5
167,42.7198468,2.0,15028.125,1448.3
168,42.8306903,2.0,15073.125,51.3
169,42.959864200000005,1.0,15105.0,130.1
170,42.9801159,1.0,15114.375,182.8
171,43.0128422,1.0,15144.375,2065.1
172,43.0128726,2.0,15144.375,829.0
173,43.1038315,1.0,15148.125,939.2
174,43.1038576,2.0,15148.125,448.8
175,43.2029376,1.0,15202.5,9678.9
176,43.2029659,2.0,15202.5,7119.0
177,43.2123193,1.0,15213.75,304.9
178,43.276016799999994,1.0,15226.875,2032.5
179,43.276048100000004,2.0,15226.875,1025.1
180,43.276554299999994,1.0,15226.875,446.4
181,43.276579600000005,2.0,15226.875,158.7
182,43.305039,2.0,15253.125,273.9
183,43.4194375,2.0,15290.625,55.7
184,43.476494200000005,1.0,15300.0,230.7
185,43.4765314,2.0,15300.0,162.0
186,43.4840511,1.0,15298.125,251.6
187,43.4861205,1.0,15298.125,70.4
188,43.5872633,1.0,15356.25,131.1
189,43.627661,2.0,15365.625,346.4
190,43.6935926,1.0,15363.75,557.0
191,43.6936203,2.0,15363.75,238.4
192,43.699411100000006,1.0,15363.75,80.4
193,43.7139414,2.0,15410.625,65.1
194,44.2980492,2.0,15630.0,459.6
195,44.2980787,1.0,15630.0,188.8
196,44.3072523,2.0,15633.75,48.0
197,44.5540561,1.0,15727.5,45.0
198,44.7780643,1.0,15776.25,133.0
199,44.7781005,2.0,15776.25,42.8
200,44.826617799999994,2.0,15826.875,313.2
201,44.8820849,2.0,15849.375,57.6
202,44.9203672,2.0,15858.75,200.0
203,44.9648138,1.0,15870.0,298.9
204,44.9838492,1.0,15875.625,116.6
205,45.055587700000004,1.0,15907.5,110.5
206,45.164708600000004,1.0,15948.75,190.7
207,45.3755898,2.0,16006.875,119.9
208,45.4212675,1.0,16061.25,128719.4
209,45.4212899,2.0,16061.25,38776.7
210,45.4351786,1.0,16068.75,100.7
211,45.4937078,1.0,16070.625,58.8
212,45.4946753,1.0,16070.625,267.5
213,45.494704600000006,2.0,16070.625,233.7
214,45.5356107,1.0,16096.875,154.3
215,45.5356403,2.0,16096.875,117.7
216,45.610373100000004,2.0,16134.375,3096.1
217,45.6103973,1.0,16134.375,790.8
218,45.652322,1.0,16130.625,6147328.3
219,45.652343200000004,2.0,16130.625,1945560.1
220,45.6563592,2.0,16130.625,164.1
221,45.707466,1.0,16166.25,3567.2
222,45.7074923,2.0,16166.25,1257.0
223,45.7830928,1.0,16149.375,51.5
224,45.8798074,2.0,16222.5,65.4
225,45.952893,1.0,16243.125,1641316.3
226,45.9529142,2.0,16243.125,580779.9
227,45.9612889,1.0,16254.375,160.7
228,45.9679636,1.0,16254.375,63.5
229,45.9787946,1.0,16265.625,92.3
230,46.004629200000004,2.0,16290.0,779.4
231,46.004657200000004,1.0,16290.0,275.3
232,46.0611653,2.0,16286.25,85.2
233,46.072696,1.0,16284.375,108.9
234,46.1014429,1.0,16320.0,357.1
235,46.101471000000004,2.0,16320.0,132.7
236,46.125176,1.0,16321.875,432.7
237,46.2111459,1.0,16348.125,6959.1
238,46.211168,2.0,16348.125,4697.9
239,46.2344165,2.0,16357.5,243.2
240,46.284853600000005,2.0,16387.5,141.4
241,46.3604239,1.0,16404.375,8136.8
242,46.3604504,2.0,16404.375,6104.4
243,46.3668892,1.0,16404.375,80.2
244,46.419602600000005,1.0,16421.25,152.0
245,46.459264700000006,1.0,16460.625,161.0
246,46.4745128,2.0,16425.0,196.1
247,46.5247831,1.0,16428.75,3036.7
248,46.5248081,2.0,16428.75,1496.6
249,46.5421755,2.0,16485.0,124.9
250,46.6128515,1.0,16511.25,218.8
251,46.6341553,1.0,16513.125,73.2
252,46.6501818,2.0,16518.75,220.5
253,46.6865015,2.0,16530.0,171.5
254,46.6907659,2.0,16533.75,530.8
255,46.6907955,1.0,16533.75,67.7
256,46.6942089,1.0,16533.75,249.9
257,46.6942372,2.0,16533.75,167.4
258,46.776549100000004,1.0,16524.375,78.9
259,46.7911509,1.0,16528.125,4581.6
260,46.791174,2.0,16528.125,3383.5
261,46.8297568,1.0,16595.625,409.7
262,46.829785,2.0,16595.625,148.6
263,46.8699294,1.0,16606.875,98.5
264,46.9232568,1.0,16625.625,48.4
265,46.944808,1.0,16616.25,60.8
266,46.9770466,1.0,16646.25,248.0
267,46.977091,2.0,16646.25,68.0
268,47.059815500000006,2.0,16668.75,4427.0
269,47.05983870000001,1.0,16668.75,2678.7
270,47.1877171,1.0,16710.0,352.9
271,47.1877478,2.0,16710.0,217.6
272,47.2697645,1.0,16758.75,47.3
273,47.3017264,1.0,16785.0,310.4
274,47.338995000000004,2.0,16762.5,162.9
275,47.393730600000005,2.0,16805.625,516.0
276,47.3937589,1.0,16805.625,95.2
277,47.3976466,1.0,16805.625,813.0
278,47.3976782,2.0,16805.625,328.0
279,47.425137,1.0,16831.875,518.0
280,47.4251686,2.0,16831.875,211.2
281,47.4930606,2.0,16800.0,79.2
282,47.4942569,1.0,16800.0,54.9
283,47.500377,1.0,16816.875,22059.1
284,47.50039879999999,2.0,16816.875,8321.8
285,47.5507717,1.0,16865.625,78.1
286,47.7389237,1.0,16944.375,204.4
287,47.7389533,2.0,16944.375,66.4
288,47.7395979,2.0,16944.375,1062.0
289,47.73962589999999,1.0,16944.375,159.8
290,47.756617600000006,2.0,16931.25,1150.2
291,47.7566469,1.0,16931.25,121.1
292,47.767988200000005,1.0,16933.125,89.5
293,47.8058269,1.0,16965.0,86.4
294,47.8220144,2.0,16974.375,137979.5
295,47.822036100000005,1.0,16974.375,45176.5
296,47.9198913,1.0,16998.75,45.6
297,47.9811351,2.0,17023.125,147.1
298,47.9915929,1.0,17032.5,94.7
299,47.998643900000005,2.0,17032.5,528.1
300,47.998673100000005,1.0,17032.5,90.2
301,47.9993764,1.0,17032.5,68.3
302,48.0453455,1.0,17036.25,46.7
303,48.0792375,2.0,17045.625,6390.2
304,48.07926079999999,1.0,17045.625,1412.9
305,48.082458200000005,1.0,17055.0,91.2
306,48.12861470000001,2.0,17096.25,72.6
307,48.2161909,1.0,17111.25,2327.0
308,48.2162184,2.0,17111.25,692.2
309,48.252241,1.0,17135.625,132.2
310,48.3508277,2.0,17145.0,11561.2
311,48.3508571,1.0,17145.0,1540.6
312,48.3613836,1.0,17146.875,57664.1
313,48.3614097,2.0,17146.875,46120.7
314,48.3796323,2.0,17160.0,78.3
315,48.5019458,1.0,17206.875,584.0
316,48.5607338,1.0,17250.0,229.4
317,48.5607634,2.0,17250.0,88.7
318,48.6237085,2.0,17261.25,429.3
319,48.6237366,1.0,17261.25,237.7
320,48.6827725,1.0,17291.25,1013.0
321,48.6828018,2.0,17291.25,334.6
322,48.683766600000006,1.0,17291.25,98.0
323,48.6936847,1.0,17298.75,119.3
324,48.7029157,1.0,17308.125,386.3
325,48.7029427,2.0,17308.125,168.5
326,48.7298369,2.0,17315.625,164.7
327,48.7418895,1.0,17321.25,121.5
328,48.7628493,1.0,17311.875,3689.1
329,48.7628714,2.0,17311.875,1649.1
330,48.8151641,1.0,17345.625,331.7
331,48.8152013,2.0,17345.625,171.5
332,48.8985035,2.0,17358.75,304.0
333,48.89853179999999,1.0,17358.75,93.1
334,48.9012785,1.0,17360.625,113.3
335,48.9118919,2.0,17368.125,943.9
336,48.911920200000004,1.0,17368.125,704.3
337,48.9202326,1.0,17379.375,95.0
338,48.9287751,1.0,17379.375,1550.4
339,48.9288044,2.0,17379.375,818.4
340,48.9468271,1.0,17394.375,709.2
341,48.9500216,2.0,17396.25,90.5
342,48.9791935,1.0,17394.375,565.2
343,48.9792218,2.0,17394.375,174.4
344,49.0760474,1.0,17403.75,67.2
345,49.0766574,2.0,17403.75,319.3
346,49.0874734,2.0,17415.0,2255.9
347,49.0874991,1.0,17415.0,756.6
348,49.091799200000004,2.0,17433.75,247.5
349,49.091829,1.0,17433.75,75.2
350,49.1016854,1.0,17456.25,327.0
351,49.1078639,2.0,17456.25,29.4
352,49.1418307,1.0,17469.375,905.9
353,49.1418611,2.0,17469.375,461.3
354,49.1424639,2.0,17469.375,568.6
355,49.142492100000005,1.0,17469.375,270.4
356,49.1746387,1.0,17461.875,1784.0
357,49.1746633,2.0,17461.875,1037.3
358,49.199916200000004,2.0,17454.375,228.2
359,49.199946000000004,1.0,17454.375,96.0
360,49.2068074,1.0,17463.75,121.0
361,49.248667100000006,2.0,17510.625,48345.9
362,49.2486886,1.0,17510.625,8159.4
363,49.2612133,1.0,17510.625,301.9
364,49.2612634,2.0,17510.625,109.9
365,49.278625500000004,1.0,17506.875,50.0
366,49.3431292,2.0,17527.5,426.0
367,49.3431585,1.0,17527.5,218.4
368,49.348192600000004,1.0,17527.5,408.9
369,49.3482221,2.0,17527.5,157.8
370,49.361298,1.0,17548.125,61.1
371,49.3618159,1.0,17548.125,623.5
372,49.3618441,2.0,17548.125,224.9
373,49.375832,1.0,17546.25,11310.7
374,49.3758558,2.0,17546.25,3838.0
375,49.4023583,2.0,17572.5,13487.2
376,49.4023813,1.0,17572.5,1561.4
377,49.404709600000004,2.0,17572.5,1300.6
378,49.4047388,1.0,17572.5,138.9
379,49.4630998,2.0,17576.25,169.2
380,49.5134328,2.0,17615.625,68.2
381,49.5218356,2.0,17608.125,677.2
382,49.521863700000004,1.0,17608.125,361.3
383,49.540443200000006,2.0,17623.125,1210.8
384,49.5404696,1.0,17623.125,460.2
385,49.5681638,1.0,17630.625,173.6
386,49.5761657,1.0,17623.125,129.6
387,49.5831315,2.0,17617.5,834.0
388,49.5831608,1.0,17617.5,88.7
389,49.584047600000005,2.0,17617.5,1587.5
390,49.5840768,1.0,17617.5,155.1
391,49.6450408,2.0,17658.75,76.8
392,49.682732,2.0,17668.125,525.3
393,49.6827601,1.0,17668.125,228.5
394,49.7328968,1.0,17696.25,3518.1
395,49.73292,2.0,17696.25,2210.6
396,49.73701320000001,2.0,17696.25,278.5
397,49.7957186,2.0,17700.0,140.7
398,49.83177379999999,1.0,17739.375,488.9
399,49.833618,2.0,17739.375,626.3
400,49.833646,1.0,17739.375,213.2
401,49.8475689,1.0,17737.5,365.6
402,49.912304799999994,1.0,17758.125,895.5
403,49.912331,2.0,17758.125,388.4
404,49.9142198,1.0,17758.125,194.4
405,49.9387497,1.0,17769.375,262.9
406,50.0747359,2.0,17812.5,89.4
407,50.0795519,1.0,17812.5,76.7
408,50.2007668,1.0,17855.625,1861.4
409,50.2007948,2.0,17855.625,582.9
410,50.2058704,1.0,17855.625,1218.7
411,50.2059008,2.0,17855.625,899.7
412,50.2636363,1.0,17895.0,190.4
413,50.2844876,1.0,17900.625,598.1
414,50.284514200000004,2.0,17900.625,272.1
415,50.2895586,1.0,17900.625,60.4
416,50.3029369,2.0,17895.0,145.5
417,50.3711563,1.0,17926.875,604.4
418,50.4010634,1.0,17958.75,214.8
419,50.4108709,1.0,17955.0,134.0
420,50.413922,1.0,17955.0,387.0
421,50.4327,2.0,17934.375,40.6
422,50.476541100000006,2.0,17934.375,776.0
423,50.4765704,1.0,17934.375,108.4
424,50.5082751,2.0,17979.375,44.7
425,50.5786687,1.0,17996.25,481.4
426,50.5786966,2.0,17996.25,315.0
427,50.6352781,2.0,18035.625,2829.1
428,50.6353073,1.0,18035.625,309.8
429,50.6510054,1.0,18018.75,60.6
430,50.7407719,1.0,18071.25,53.6
431,50.744912,2.0,18071.25,230.7
432,50.7550413,2.0,18065.625,208.2
433,50.7550711,1.0,18065.625,95.1
434,50.796862100000006,2.0,18084.375,1048.6
435,50.7968914,1.0,18084.375,107.8
436,50.797352000000004,2.0,18084.375,329.3
437,50.8196538,2.0,18101.25,103.7
438,50.8285185,2.0,18112.5,146.6
439,50.8461211,1.0,18105.0,42.5
440,50.9451654,1.0,18157.5,36.4
441,50.9455067,1.0,18157.5,206.4
442,50.975390000000004,1.0,18144.375,96.7
443,51.0374566,1.0,18174.375,8068.0
444,51.0374834,2.0,18174.375,3107.3
445,51.0778444,1.0,18189.375,186.3
446,51.0780996,1.0,18189.375,161.1
447,51.0781279,2.0,18189.375,69.3
448,51.1134752,2.0,18213.75,3455.7
449,51.1135007,1.0,18213.75,1156.0
450,51.1438094,1.0,18219.375,497.3
451,51.1543031,1.0,18219.375,2102.2
452,51.1543345,2.0,18219.375,841.9
453,51.1733964,2.0,18219.375,85.7
454,51.1755583,1.0,18219.375,739.2
455,51.198677200000006,2.0,18225.0,59.2
456,51.2216879,2.0,18255.0,2786.1
457,51.221712100000005,1.0,18255.0,1026.0
458,51.222202200000005,2.0,18255.0,2456.8
459,51.22222670000001,1.0,18255.0,841.1
460,51.2545219,1.0,18268.125,147.0
461,51.2830756,1.0,18258.75,154.5
462,51.3034515,2.0,18273.75,84.5
463,51.3259017,2.0,18285.0,47.5
464,51.3659893,1.0,18305.625,151.0
465,51.4050743,2.0,18326.25,83.3
466,51.4479033,2.0,18320.625,232.0
467,51.5614899,1.0,18373.125,712.8
468,51.5712532,2.0,18371.25,246.1
469,51.5827454,1.0,18369.375,160.8
470,51.5962207,2.0,18375.0,64.2
471,51.6081284,2.0,18384.375,105.9
472,51.661293,1.0,18399.375,329.5
473,51.6696561,2.0,18399.375,90.4
474,51.6959295,1.0,18421.875,472.1
475,51.700000200000005,1.0,18438.75,144.0
476,51.7000298,2.0,18438.75,116.4
477,51.7024511,1.0,18438.75,123.6
478,51.73813079999999,1.0,18442.5,19676.3
479,51.7381537,2.0,18442.5,8931.9
480,51.7711837,2.0,18438.75,112.7
481,51.7742967,2.0,18438.75,27910.6
482,51.7743195,1.0,18438.75,11197.1
483,51.776239200000006,2.0,18438.75,581.4
484,51.7762684,1.0,18438.75,318.3
485,51.7832097,2.0,18459.375,15716.6
486,51.783232500000004,1.0,18459.375,6795.7
487,51.7926908,2.0,18468.75,149.4
488,51.7931088,2.0,18468.75,194.3
489,51.8743235,1.0,18457.5,178.9
490,51.9014568,1.0,18481.875,122.6
491,51.901485,2.0,18481.875,103.9
492,51.9096854,1.0,18481.875,169.8
493,51.9097346,2.0,18481.875,46.3
494,51.93351129999999,2.0,18519.375,114.6
495,51.9382321,1.0,18519.375,99.3
496,51.97084279999999,1.0,18532.5,86.4
497,51.9765639,1.0,18532.5,68.7
498,51.9811968,1.0,18528.75,41.4
499,51.9985955,1.0,18530.625,49.5
500,52.0174124,2.0,18541.875,63.9
501,52.0258318,1.0,18549.375,240.4
502,52.0258746,2.0,18549.375,102.1
503,52.048601500000004,1.0,18558.75,54.6
504,52.0613231,1.0,18564.375,595.8
505,52.062588,1.0,18564.375,75.3
506,52.0690574,1.0,18564.375,3000.0
507,52.0690815,2.0,18564.375,1039.6
508,52.08417120000001,2.0,18562.5,354.8
509,52.0842005,1.0,18562.5,183.7
510,52.1202356,2.0,18594.375,434.3
511,52.120265,1.0,18594.375,186.5
512,52.13334570000001,2.0,18592.5,122.4
513,52.1478482,1.0,18601.875,31945.0
514,52.1478699,2.0,18601.875,10967.7
515,52.1955684,2.0,18562.5,90.6
516,52.2245375,2.0,18637.5,495.3
517,52.2252563,2.0,18637.5,136.4
518,52.2369699,2.0,18635.625,428.8
519,52.2464858,2.0,18643.125,2196.1
520,52.2465106,1.0,18643.125,861.6
521,52.246969,1.0,18643.125,572.9
522,52.2469971,2.0,18643.125,504.1
523,52.2571156,2.0,18646.875,45.9
524,52.2713186,2.0,18633.75,671.4
525,52.2713468,1.0,18633.75,276.1
526,52.2880014,1.0,18630.0,60.1
527,52.2932142,1.0,18630.0,49.7
528,52.3012023,1.0,18643.125,387.8
529,52.30123029999999,2.0,18643.125,170.1
530,52.3225526,1.0,18661.875,764.0
531,52.3225807,2.0,18661.875,226.2
532,52.3674985,2.0,18682.5,562.8
533,52.3675276,1.0,18682.5,83.0
534,52.3841221,2.0,18691.875,90.5
535,52.420413399999994,1.0,18708.75,845.3
536,52.420441600000004,2.0,18708.75,245.7
537,52.4224893,1.0,18708.75,88.4
538,52.4455943,1.0,18703.125,1416.8
539,52.4456192,2.0,18703.125,910.9
540,52.453962600000004,2.0,18695.625,98.8
541,52.460189,1.0,18705.0,172.7
542,52.4744584,2.0,18708.75,1344.9
543,52.4744848,1.0,18708.75,742.8
544,52.5231324,2.0,18750.0,221.5
545,52.5438294,1.0,18761.25,204.2
546,52.545736700000006,1.0,18761.25,175.9
547,52.6000059,2.0,18740.625,80.8
548,52.6209132,1.0,18780.0,663.0
549,52.6209424,2.0,18780.0,321.4
550,52.6244792,1.0,18780.0,197.5
551,52.635099,1.0,18783.75,60.7
552,52.6515456,2.0,18793.125,85.6
553,52.6569259,1.0,18793.125,51.4
554,52.6717538,1.0,18802.5,116.2
555,52.67711070000001,1.0,18802.5,68.8
556,52.6874388,2.0,18802.5,242.1
557,52.7330198,2.0,18802.5,43.4
558,52.7749869,2.0,18828.75,87.6
559,52.7861917,1.0,18841.875,139407.8
560,52.7862136,2.0,18841.875,103743.3
561,52.7894176,2.0,18841.875,206.9
562,52.7919069,1.0,18843.75,483.9
563,52.7919348,2.0,18843.75,405.5
564,52.795107,1.0,18843.75,46.4
565,52.8310577,2.0,18862.5,95.9
566,52.8453432,1.0,18862.5,98.0
567,52.8850226,1.0,18838.125,64.6
568,52.93242120000001,1.0,18905.625,60.5
569,52.93360620000001,1.0,18905.625,287.9
570,52.9336357,2.0,18905.625,97.6
571,52.9765203,1.0,18900.0,121.2
572,52.98311629999999,2.0,18898.125,90.6
573,53.1125953,2.0,18967.5,19277.4
574,53.1126182,1.0,18967.5,6047.9
575,53.12145279999999,1.0,18975.0,2116.2
576,53.1214773,2.0,18975.0,922.7
577,53.1775071,1.0,18963.75,495.5
578,53.177536399999994,2.0,18963.75,226.8
579,53.189101,1.0,18969.375,602.3
580,53.1891302,2.0,18969.375,253.6
581,53.2023247,1.0,19006.875,56.8
582,53.2028272,1.0,19006.875,185.3
583,53.202856700000005,2.0,19006.875,84.1
584,53.2091443,1.0,19006.875,4325.7
585,53.20916750000001,2.0,19006.875,1808.9
586,53.22688639999999,2.0,19014.375,3431.1
587,53.226910600000004,1.0,19014.375,1729.5
588,53.2323875,1.0,19025.625,45.7
589,53.2395365,1.0,19025.625,86.6
590,53.2514385,1.0,19010.625,1680.7
591,53.251478500000005,2.0,19010.625,458.5
592,53.2618924,1.0,19001.25,29864.5
593,53.261914100000006,2.0,19001.25,16112.4
594,53.2800731,1.0,18988.125,1416.6
595,53.28010210000001,2.0,18988.125,411.0
596,53.2818253,1.0,18988.125,73653.3
597,53.281848,2.0,18988.125,23335.1
598,53.2970701,2.0,18993.75,166.2
599,53.3016042,1.0,19003.125,108.0
600,53.3191393,1.0,19020.0,499.5
601,53.3351224,1.0,19051.875,1626.7
602,53.3351466,2.0,19051.875,941.2
603,53.33707389999999,1.0,19051.875,133.0
604,53.33711,2.0,19051.875,55.8
605,53.33813789999999,2.0,19051.875,117.3
606,53.3415297,1.0,19061.25,111.8
607,53.3604816,1.0,19059.375,66.0
608,53.378606000000005,1.0,19057.5,3110.8
609,53.3786307,2.0,19057.5,1175.3
610,53.4075398,1.0,19078.125,192.8
611,53.4207437,1.0,19068.75,98.2
612,53.454595,1.0,19087.5,431.3
613,53.4546245,2.0,19087.5,246.1
614,53.45598520000001,1.0,19087.5,565.4
615,53.461988600000005,1.0,19087.5,198.0
616,53.4646795,1.0,19087.5,1734348.0
617,53.4647005,2.0,19087.5,643486.1
618,53.468471900000004,2.0,19087.5,360.7
619,53.4685002,1.0,19087.5,107.0
620,53.476538600000005,1.0,19089.375,96.6
621,53.4843297,1.0,19106.25,168.7
622,53.4845725,1.0,19106.25,274.4
623,53.502081000000004,2.0,19121.25,1888.0
624,53.502109,1.0,19121.25,303.6
625,53.5099009,1.0,19121.25,140.4
626,53.5117495,1.0,19125.0,152.3
627,53.54836629999999,1.0,19128.75,242.5
628,53.5666372,2.0,19125.0,138.6
629,53.613927600000004,1.0,19158.75,997.3
630,53.6139568,2.0,19158.75,282.3
631,53.6945649,1.0,19164.375,841.8
632,53.6945915,2.0,19164.375,415.8
633,53.7026073,2.0,19173.75,74.9
634,53.7188784,1.0,19179.375,3074.4
635,53.7189029,2.0,19179.375,2645.1
636,53.73004939999999,1.0,19196.25,211.1
637,53.7540963,2.0,19207.5,73250.7
638,53.7541179,1.0,19207.5,26849.2
639,53.758788100000004,1.0,19207.5,739.1
640,53.7588159,2.0,19207.5,361.0
641,53.7603346,2.0,19213.125,372.1
642,53.7603629,1.0,19213.125,144.9
643,53.7628007,1.0,19213.125,75.3
644,53.76331629999999,2.0,19213.125,955.5
645,53.7633468,1.0,19213.125,328.1
646,53.7641422,2.0,19213.125,426.9
647,53.7641715,1.0,19213.125,175.2
