,Time [s],Chan,Load [N],E [eu]
129,56.1187835,2.0,16320.0,1227.6
130,56.1188125,1.0,16320.0,280.9
131,56.1367132,2.0,16329.375,395.3
132,56.1367424,1.0,16329.375,146.1
133,56.165357900000004,2.0,16321.875,239.4
134,56.2018367,1.0,16344.375,122.5
135,56.331495600000004,2.0,16374.375,140.2
136,56.3346281,2.0,16374.375,49.7
137,56.4996907,2.0,16434.375,567.2
138,56.4997209,1.0,16434.375,115.0
139,56.50844,1.0,16449.375,92.4
140,56.55278199999999,1.0,16481.25,194.5
141,56.5528247,2.0,16481.25,45.5
142,56.5785421,2.0,16473.75,724.6
143,56.5785708,1.0,16473.75,208.7
144,56.643168700000004,2.0,16515.0,822.8
145,56.6431975,1.0,16515.0,315.0
146,56.8534693,2.0,16588.125,174.8
147,56.9229924,2.0,16608.75,134.1
148,57.03748639999999,2.0,16633.125,95.5
149,57.0697971,1.0,16661.25,122.5
150,57.091362600000004,2.0,16665.0,53.9
151,57.0979573,2.0,16665.0,1598.3
152,57.097986,1.0,16665.0,306.2
153,57.1229144,2.0,16685.625,578.5
154,57.122943500000005,1.0,16685.625,113.8
155,57.170578000000006,2.0,16683.75,66.0
156,57.2123235,2.0,16710.0,59.1
157,57.26093879999999,2.0,16738.125,1024.9
158,57.2609678,1.0,16738.125,197.8
159,57.3006419,1.0,16710.0,2241.7
160,57.30066579999999,2.0,16710.0,980.8
161,57.4057328,2.0,16779.375,549.8
162,57.4057619,1.0,16779.375,112.4
163,57.4229895,2.0,16786.875,49.2
164,57.6442993,2.0,16873.125,151.8
165,57.66996429999999,2.0,16884.375,13779.2
166,57.669988000000004,1.0,16884.375,3132.5
167,57.8336057,1.0,16938.75,617.2
168,57.9088178,2.0,16951.875,33.0
169,57.9998061,2.0,16978.125,61.7
170,58.3865191,2.0,17135.625,78.6
171,58.772413,2.0,17266.875,69.5
172,58.7955332,2.0,17281.875,126.7
173,58.809838600000006,2.0,17281.875,232.4
174,58.867507700000004,2.0,17287.5,1178.1
175,58.86753639999999,1.0,17287.5,238.2
176,58.928384,1.0,17330.625,441.8
177,58.92842,2.0,17330.625,184.3
178,58.9577918,2.0,17341.875,47.4
179,59.027111100000006,2.0,17358.75,277.5
180,59.12827829999999,2.0,17392.5,57.3
181,59.1834373,2.0,17415.0,287.0
182,59.303911,2.0,17435.625,240.8
183,59.3039415,1.0,17435.625,99.4
184,59.3664731,2.0,17488.125,1805.6
185,59.366499,1.0,17488.125,539.2
186,59.374207,2.0,17490.0,110.0
187,59.4080444,2.0,17476.875,116.9
188,59.4875725,2.0,17516.25,99.8
189,59.5020456,2.0,17514.375,114.8
190,59.57084129999999,1.0,17520.0,64.7
191,59.650056000000006,2.0,17596.875,249.2
192,59.65008520000001,1.0,17596.875,93.5
193,59.7750988,2.0,17632.5,97.7
194,59.92106,1.0,17685.0,105.9
195,60.031684,2.0,17728.125,136.4
196,60.0349673,2.0,17728.125,32371.4
197,60.034991000000005,1.0,17728.125,11051.1
198,60.0427375,2.0,17726.25,2047.3
199,60.0427661,1.0,17726.25,744.5
200,60.0483605,1.0,17726.25,424.4
201,60.0483831,2.0,17726.25,246.4
202,60.05161510000001,2.0,17730.0,223.5
203,60.054686200000006,2.0,17730.0,45.9
204,60.1422412,2.0,17743.125,873.2
205,60.1422701,1.0,17743.125,182.2
206,60.1431486,2.0,17743.125,125.8
207,60.15978199999999,1.0,17761.875,164.7
208,60.2472975,2.0,17795.625,48.2
209,60.4647558,1.0,17872.5,194.9
210,60.601300300000005,2.0,17919.375,52.3
211,60.7170169,2.0,17945.625,126.2
212,60.74922900000001,2.0,17973.75,139.3
213,60.759443700000006,1.0,17985.0,600.1
214,60.8021893,2.0,17998.125,83.3
215,60.83731289999999,2.0,18003.75,957.4
216,60.8373417,1.0,18003.75,508.3
217,60.843868900000004,2.0,18001.875,83.0
218,60.8941169,2.0,18024.375,138.3
219,60.929151100000006,2.0,18043.125,40.2
220,60.9640077,2.0,18052.5,166.3
221,61.040171900000004,2.0,18088.125,140.9
222,61.179801,2.0,18136.875,260974.4
223,61.1798234,1.0,18136.875,66591.0
224,61.1812619,2.0,18138.75,124.1
225,61.2101776,1.0,18150.0,175.7
226,61.3341677,2.0,18191.25,65.4
227,61.393346400000006,1.0,18193.125,333.5
228,61.4518811,2.0,18238.125,71.8
229,61.462624100000006,2.0,18243.75,3216.5
230,61.4626498,1.0,18243.75,1171.7
231,61.4696307,2.0,18243.75,185.6
232,61.4696613,1.0,18243.75,85.5
233,61.501377600000005,2.0,18251.25,153.3
234,61.504981900000004,2.0,18251.25,352.3
235,61.5050108,1.0,18251.25,200.8
236,61.505886200000006,2.0,18251.25,228.8
237,61.5559792,2.0,18262.5,381.7
238,61.55601,1.0,18262.5,85.7
239,61.648864100000004,2.0,18311.25,105.8
240,61.65424399999999,2.0,18307.5,55.3
241,61.6851034,2.0,18301.875,108.8
242,61.6925862,1.0,18294.375,73.9
243,61.6939995,2.0,18294.375,373.8
244,61.7562834,2.0,18346.875,77.0
245,61.780846200000006,2.0,18339.375,93.1
246,61.8207191,1.0,18358.125,112.0
247,61.8428594,2.0,18363.75,687.1
248,61.8428882,1.0,18363.75,288.0
249,61.8863332,2.0,18380.625,395369.2
250,61.8863562,1.0,18380.625,202137.2
251,61.8907134,2.0,18375.0,31129.7
252,61.8907371,1.0,18375.0,14595.4
253,61.9199241,2.0,18405.0,48.7
254,61.9398579,2.0,18420.0,40.8
255,61.9528417,2.0,18406.875,134.2
256,61.952876,1.0,18406.875,97.0
257,61.975452100000005,2.0,18393.75,107.4
258,62.017617200000004,1.0,18412.5,168.1
259,62.0286358,1.0,18436.875,252.2
260,62.054461200000006,2.0,18457.5,357.8
261,62.054489000000004,1.0,18457.5,183.0
262,62.05662339999999,2.0,18457.5,2192.5
263,62.056647700000006,1.0,18457.5,934.3
264,62.072867200000005,2.0,18457.5,3841.9
265,62.0728921,1.0,18457.5,1951.6
266,62.092808700000006,2.0,18436.875,1048.1
267,62.0928345,1.0,18436.875,507.9
268,62.150896700000004,2.0,18485.625,60.2
269,62.1650806,2.0,18493.125,167.9
270,62.2162164,2.0,18511.875,166.5
271,62.2355669,1.0,18521.25,154.8
272,62.442886800000004,1.0,18596.25,88.7
273,62.4585877,1.0,18598.125,43.6
274,62.4753066,2.0,18601.875,463.5
275,62.4753353,1.0,18601.875,229.7
276,62.511965000000004,2.0,18616.875,38.5
277,62.623355200000006,2.0,18658.125,594.7
278,62.6233879,1.0,18658.125,135.4
279,62.64095699999999,1.0,18669.375,384.0
280,62.661480700000006,2.0,18667.5,178.8
281,62.6936199,2.0,18654.375,92.6
282,62.7813493,2.0,18712.5,66.3
283,62.78817049999999,2.0,18712.5,43.9
284,62.790060200000006,2.0,18699.375,145.3
285,62.8077769,2.0,18688.125,16290.0
286,62.80780060000001,1.0,18688.125,6591.1
287,62.8299978,2.0,18688.125,104.3
288,62.8320875,2.0,18695.625,418.4
289,62.8321242,1.0,18695.625,91.5
290,63.0052051,2.0,18787.5,52.0
291,63.0397235,2.0,18806.25,92383.7
292,63.0398184,1.0,18806.25,25623.8
293,63.054332900000006,2.0,18821.25,646.3
294,63.0543605,1.0,18821.25,162.0
295,63.078861200000006,2.0,18804.375,359.6
296,63.078890200000004,1.0,18804.375,85.0
297,63.1327811,2.0,18810.0,51.5
298,63.142540100000005,2.0,18838.125,163.9
299,63.1457368,2.0,18838.125,347.1
300,63.1457673,1.0,18838.125,70.1
301,63.1478041,2.0,18838.125,615.4
302,63.180302100000006,1.0,18838.125,134.0
303,63.1897816,2.0,18838.125,157.9
304,63.1955951,2.0,18841.875,104.0
305,63.28552929999999,2.0,18875.625,171.8
306,63.2855666,1.0,18875.625,54.0
307,63.2879992,2.0,18875.625,190222.3
308,63.2880282,1.0,18875.625,66934.7
309,63.3280372,2.0,18903.75,2051.2
310,63.328064000000005,1.0,18903.75,503.8
311,63.3284293,2.0,18903.75,74.6
312,63.3457518,2.0,18915.0,4332.6
313,63.345776,1.0,18915.0,1018.4
314,63.370839000000004,2.0,18916.875,120.2
315,63.3819668,2.0,18922.5,197.1
316,63.3978267,2.0,18909.375,340.5
317,63.4667564,2.0,18960.0,73505.3
318,63.46678000000001,1.0,18960.0,20206.8
319,63.470272,2.0,18958.125,200.4
320,63.4703013,1.0,18958.125,176.2
321,63.4835099,2.0,18954.375,17115.7
322,63.48353349999999,1.0,18954.375,7097.4
323,63.4848761,1.0,18954.375,148.7
324,63.4868483,2.0,18954.375,8423.1
325,63.4868724,1.0,18954.375,2079.8
326,63.5175333,2.0,18954.375,76.7
327,63.5614053,1.0,18971.25,49.4
328,63.63412099999999,2.0,19012.5,133.8
329,63.6493063,2.0,19014.375,1709760.1
330,63.6493309,1.0,19014.375,396915.9
331,63.6505284,1.0,19018.125,212.6
332,63.65185379999999,2.0,19018.125,77.3
333,63.6523536,2.0,19018.125,516.3
334,63.6523826,1.0,19018.125,112.0
335,63.6527561,2.0,19018.125,132.7
336,63.674834,2.0,19018.125,817.0
337,63.6748639,1.0,19018.125,170.0
338,63.680762300000005,2.0,19010.625,35.8
339,63.693441500000006,2.0,19003.125,156.9
340,63.6982903,2.0,19003.125,118.3
341,63.72721899999999,2.0,19044.375,374.3
342,63.7417705,2.0,19057.5,85.6
343,63.7624026,2.0,19066.875,79.3
344,63.77740670000001,2.0,19057.5,41864.6
345,63.7774304,1.0,19057.5,9253.7
346,63.778377,2.0,19057.5,228.2
347,63.7792109,2.0,19057.5,207.9
348,63.7903863,2.0,19042.5,382.7
349,63.822234,2.0,19048.125,437.5
350,63.8222645,1.0,19048.125,80.5
351,63.855494400000005,2.0,19089.375,581.0
352,63.8555233,1.0,19089.375,123.5
353,63.8778081,1.0,19095.0,249.7
354,63.9535372,2.0,19113.75,103.9
355,64.0329294,1.0,19156.875,42.2
356,64.03317539999999,2.0,19156.875,102.1
357,64.0453885,2.0,19162.5,112.4
358,64.0817811,2.0,19158.75,282.2
359,64.1074584,2.0,19164.375,219.5
360,64.1101556,2.0,19168.125,86.2
361,64.2125606,2.0,19205.625,171.1
362,64.2165772,2.0,19205.625,82.5
363,64.333759,2.0,19261.875,78.2
364,64.34048270000001,2.0,19265.625,511.4
365,64.3405114,1.0,19265.625,200.2
366,64.3696926,2.0,19271.25,88.9
367,64.38574150000001,2.0,19271.25,53.2
368,64.45125139999999,2.0,19305.0,25546.1
369,64.451275,1.0,19305.0,10149.4
370,64.4547161,2.0,19305.0,267.0
371,64.4547556,1.0,19305.0,69.6
372,64.5305005,2.0,19325.625,382.7
373,64.5305418,1.0,19325.625,141.4
374,64.54185439999999,2.0,19321.875,1038.3
375,64.54188309999999,1.0,19321.875,213.7
376,64.5748799,2.0,19336.875,15659.3
377,64.57490349999999,1.0,19336.875,6022.3
378,64.60916449999999,2.0,19350.0,64.6
379,64.616119,2.0,19355.625,71.9
380,64.6264128,2.0,19366.875,1015.7
381,64.62654760000001,1.0,19366.875,362.3
382,64.6276072,2.0,19366.875,78.9
383,64.62880919999999,2.0,19366.875,522.6
384,64.62883810000001,1.0,19366.875,118.5
385,64.64786699999999,2.0,19365.0,37.2
386,64.66754499999999,2.0,19372.5,405.8
387,64.7299294,2.0,19387.5,1333.4
388,64.7299568,1.0,19387.5,671.9
389,64.73033520000001,2.0,19400.625,136.6
390,64.7359958,2.0,19400.625,97.1
391,64.7360252,1.0,19400.625,52.7
392,64.73825479999999,1.0,19400.625,103.9
393,64.7659853,2.0,19411.875,508.3
394,64.7660143,1.0,19411.875,116.6
395,64.7683928,2.0,19411.875,167.0
396,64.7716445,2.0,19404.375,155.9
397,64.7808691,2.0,19393.125,122.9
398,64.78149359999999,2.0,19393.125,175.4
399,64.78152270000001,1.0,19393.125,100.7
400,64.8641012,2.0,19436.25,398.5
401,64.9721793,2.0,19473.75,112.2
402,64.97496029999999,2.0,19473.75,264.3
403,64.9887992,2.0,19473.75,878.4
404,64.9888279,1.0,19473.75,447.5
405,65.0001418,2.0,19483.125,320.1
406,65.000171,1.0,19483.125,114.3
407,65.04979789999999,2.0,19503.75,168.0
408,65.12218,2.0,19516.875,642.2
409,65.1222098,1.0,19516.875,288.6
410,65.20670129999999,2.0,19550.625,265.2
411,65.2071304,2.0,19550.625,128.5
412,65.2327719,2.0,19558.125,3126.3
413,65.2327973,1.0,19558.125,655.1
414,65.2407113,2.0,19563.75,245.9
415,65.2521641,2.0,19571.25,108.7
416,65.2818281,2.0,19584.375,295.9
417,65.2818573,1.0,19584.375,160.9
418,65.3359591,1.0,19623.75,132.1
419,65.343378,2.0,19616.25,64.0
420,65.37781869999999,2.0,19582.5,146.5
421,65.39492170000001,2.0,19565.625,11820.8
422,65.39494810000001,1.0,19565.625,3822.7
423,65.4025046,2.0,19584.375,250.7
424,65.407595,2.0,19584.375,83.3
425,65.40762439999999,1.0,19584.375,46.7
426,65.436465,1.0,19644.375,42.5
427,65.4551464,1.0,19659.375,525.0
428,65.4551846,2.0,19659.375,172.3
429,65.47421130000001,2.0,19657.5,1193.0
430,65.47424129999999,1.0,19657.5,393.8
431,65.5042,1.0,19638.75,1871.4
432,65.5042289,2.0,19638.75,368.1
433,65.55154449999999,1.0,19689.375,83.2
434,65.55755129999999,2.0,19689.375,650.9
435,65.5575801,1.0,19689.375,233.7
436,65.5897755,2.0,19691.25,548.8
437,65.5898045,1.0,19691.25,203.2
438,65.5993259,2.0,19696.875,137.0
439,65.6600346,1.0,19706.25,156.3
440,65.710563,2.0,19743.75,1016.3
441,65.7106,1.0,19743.75,293.9
442,65.7219348,2.0,19751.25,154.7
443,65.74903309999999,2.0,19762.5,267.8
444,65.7490634,1.0,19762.5,96.7
445,65.77467320000001,2.0,19749.375,265.8
446,65.7762352,1.0,19749.375,467.2
447,65.776264,2.0,19749.375,145.9
448,65.80108829999999,2.0,19741.875,2461.8
449,65.80111260000001,1.0,19741.875,543.1
450,65.80160260000001,2.0,19741.875,36.9
451,65.81749289999999,1.0,19747.5,43.7
452,65.9249725,1.0,19813.125,298.1
453,65.92500150000001,2.0,19813.125,135.2
454,65.9427434,2.0,19820.625,48.5
455,65.9663467,2.0,19822.5,95.9
456,65.9937436,1.0,19835.625,227.3
457,66.0080708,2.0,19850.625,1451.3
458,66.0080952,1.0,19850.625,685.1
459,66.0162848,2.0,19850.625,97.9
460,66.0165528,2.0,19850.625,125.5
461,66.03283689999999,2.0,19867.5,682.4
462,66.0328656,1.0,19867.5,305.0
463,66.12374609999999,2.0,19876.875,85.7
464,66.1248864,1.0,19876.875,430.9
465,66.1687093,2.0,19908.75,249785.6
466,66.1687316,1.0,19908.75,87419.7
467,66.17161949999999,2.0,19903.125,41271.0
468,66.17164199999999,1.0,19903.125,14705.1
469,66.1739571,2.0,19903.125,2604.0
470,66.1739813,1.0,19903.125,1051.7
471,66.1886504,2.0,19905.0,3647.2
472,66.18867519999999,1.0,19905.0,1986.7
473,66.20624839999999,2.0,19901.25,58.0
474,66.20757549999999,2.0,19901.25,30.7
475,66.21379300000001,2.0,19903.125,82.9
476,66.25105429999999,2.0,19936.875,605.5
477,66.25165199999999,2.0,19936.875,1058.9
478,66.2516832,1.0,19936.875,338.8
479,66.2802081,2.0,19936.875,164.5
480,66.29351199999999,1.0,19946.25,71.0
481,66.43391919999999,2.0,19998.75,77509.0
482,66.4339427,1.0,19998.75,16033.5
483,66.4764629,2.0,20011.875,38.4
484,66.49390799999999,2.0,20010.0,64.1
485,66.49540079999998,2.0,20010.0,1777.0
486,66.49542629999999,1.0,20010.0,394.5
487,66.49877120000001,2.0,20010.0,1074.1
488,66.4987998,1.0,20010.0,228.3
489,66.5393782,2.0,20032.5,284.9
490,66.54800399999999,2.0,20028.75,1766.3
491,66.5480324,1.0,20028.75,373.3
492,66.6038707,1.0,20060.625,480.3
493,66.6102494,1.0,20070.0,119.4
494,66.63512779999999,2.0,20058.75,861.3
495,66.63515670000001,1.0,20058.75,161.4
496,66.6941581,2.0,20081.25,1864.9
497,66.69418370000001,1.0,20081.25,380.1
498,66.6975811,2.0,20081.25,1228.2
499,66.69760959999999,1.0,20081.25,281.4
500,66.73767579999999,2.0,20103.75,309.1
501,66.7432513,2.0,20109.375,220.5
502,66.74365449999999,2.0,20109.375,7161.4
503,66.7436785,1.0,20109.375,1409.7
504,66.84343969999999,2.0,20143.125,63.1
505,66.8587426,2.0,20145.0,5838.5
506,66.8587663,1.0,20145.0,2977.0
507,66.8690884,2.0,20154.375,106.1
508,66.88802129999999,2.0,20158.125,164.8
509,66.9638466,2.0,20176.875,20717.2
510,66.96387039999999,1.0,20176.875,7828.9
511,66.9999194,1.0,20193.75,81.2
512,67.0105214,2.0,20205.0,168.6
513,67.0315209,2.0,20212.5,100.4
514,67.1049149,2.0,20191.875,84.4
515,67.1301517,2.0,20255.625,184.1
516,67.1337006,2.0,20255.625,285.0
517,67.1371324,2.0,20255.625,326.7
518,67.19165890000001,2.0,20255.625,1084.5
519,67.1916863,1.0,20255.625,467.6
520,67.2192807,2.0,20251.875,38.7
521,67.2384309,1.0,20268.75,46.0
522,67.23947729999999,1.0,20268.75,134.3
523,67.2601504,2.0,20293.125,91.7
524,67.35720429999999,2.0,20313.75,263.0
525,67.3589183,2.0,20313.75,178.0
526,67.41710859999999,2.0,20341.875,215.5
527,67.43640789999999,2.0,20358.75,552.0
528,67.4364489,1.0,20358.75,154.6
529,67.44882319999999,2.0,20360.625,280.4
530,67.46590450000001,2.0,20377.5,40.5
531,67.48530989999999,2.0,20351.25,81.5
532,67.49089649999999,2.0,20336.25,67.4
533,67.50176440000001,2.0,20330.625,715.2
534,67.5017957,1.0,20330.625,253.0
535,67.50987679999999,2.0,20330.625,2215.6
536,67.50990639999999,1.0,20330.625,716.4
537,67.5552616,2.0,20400.0,137.1
538,67.5564481,2.0,20400.0,55.0
539,67.5732853,2.0,20400.0,3963.6
540,67.57331629999999,1.0,20400.0,1604.2
541,67.5846827,2.0,20405.625,180.7
542,67.6117922,2.0,20403.75,2392.8
543,67.6118165,1.0,20403.75,1254.9
544,67.7001976,2.0,20450.625,5309.9
545,67.7002286,1.0,20450.625,1925.5
546,67.7061025,2.0,20450.625,149.1
547,67.7088469,2.0,20450.625,1341.9
548,67.70887809999999,1.0,20450.625,395.5
549,67.75647509999999,2.0,20475.0,99.3
550,67.7618805,2.0,20473.125,44.4
551,67.7908638,2.0,20446.875,93.3
552,67.8230569,1.0,20482.5,105.6
553,67.8446635,2.0,20512.5,74.4
554,67.8468498,2.0,20512.5,113.7
555,67.8496609,2.0,20512.5,120.9
556,67.86750529999999,2.0,20514.375,49.5
557,67.8687633,2.0,20514.375,1409.5
558,67.8687917,1.0,20514.375,320.4
559,67.89305089999999,2.0,20501.25,60.2
560,67.9069265,2.0,20495.625,209.6
561,67.94586770000001,2.0,20529.375,58.0
562,67.95821769999999,2.0,20536.875,127.6
563,67.97849670000001,2.0,20546.25,116.3
564,68.01245399999999,2.0,20565.0,245.1
565,68.0124897,1.0,20565.0,142.2
566,68.02163999999999,2.0,20561.25,783.9
567,68.07660959999998,2.0,20565.0,524.9
568,68.07663829999998,1.0,20565.0,198.5
569,68.09808129999999,2.0,20566.875,261.1
570,68.1283021,2.0,20598.75,62.0
571,68.17738729999999,1.0,20610.0,241.1
572,68.1774248,2.0,20610.0,268.7
573,68.1776567,1.0,20610.0,104.1
574,68.17814240000001,2.0,20610.0,108.2
575,68.17817840000001,1.0,20610.0,37.3
576,68.1986446,2.0,20589.375,100.1
577,68.20424369999999,2.0,20589.375,253.4
578,68.22557640000001,2.0,20602.5,52.9
579,68.2556474,2.0,20640.0,245.9
580,68.30092059999998,2.0,20660.625,87.5
581,68.3194036,2.0,20662.5,616.8
582,68.31943220000001,1.0,20662.5,320.8
583,68.3242243,2.0,20662.5,86.3
584,68.3481737,2.0,20668.125,45.8
585,68.37148409999999,2.0,20658.75,68.0
586,68.3750354,2.0,20658.75,1020.1
587,68.3750652,1.0,20658.75,254.1
588,68.38427370000001,1.0,20662.5,71.5
589,68.4019893,2.0,20690.625,3395.8
590,68.40201359999999,1.0,20690.625,1086.2
591,68.41366479999999,2.0,20700.0,138.5
592,68.4666184,2.0,20701.875,49.2
593,68.50252330000001,2.0,20688.75,48.6
594,68.51626089999999,2.0,20696.25,165.0
595,68.6087337,2.0,20758.125,448.9
596,68.6087624,1.0,20758.125,157.9
597,68.64700529999999,2.0,20769.375,247.6
598,68.6734475,2.0,20782.5,395.8
599,68.6734776,1.0,20782.5,196.7
600,68.6893801,2.0,20784.375,180.9
601,68.6948068,2.0,20795.625,305.8
602,68.7094427,1.0,20797.5,82.1
603,68.71247439999999,2.0,20795.625,151.6
604,68.71538079999999,2.0,20795.625,89.5
605,68.79980520000001,2.0,20805.0,46.6
606,68.81835,2.0,20823.75,125.5
607,68.8606192,2.0,20863.125,57.6
608,68.90068889999999,2.0,20842.5,165.9
609,68.90340789999999,2.0,20842.5,244.4
610,68.9079282,2.0,20842.5,64.2
611,68.943454,2.0,20870.625,237.7
612,68.9793478,2.0,20885.625,452.8
613,68.9793763,1.0,20885.625,238.1
614,69.00437190000001,2.0,20908.125,907.3
615,69.0044017,1.0,20908.125,189.8
616,69.0352882,2.0,20910.0,96120.7
617,69.0353104,1.0,20910.0,45122.5
618,69.064229,2.0,20896.875,95.5
619,69.0731376,2.0,20896.875,57.2
620,69.0733633,2.0,20896.875,60.7
621,69.0874958,1.0,20906.25,39.1
622,69.0995141,2.0,20928.75,46.8
623,69.11281579999999,2.0,20930.625,132.8
624,69.13013769999999,2.0,20960.625,111.6
625,69.13311379999999,2.0,20960.625,203.3
626,69.1459953,2.0,20955.0,146.2
627,69.1474929,2.0,20955.0,134.9
628,69.1604159,2.0,20943.75,84.8
629,69.16123909999999,2.0,20943.75,420.4
630,69.16126779999999,1.0,20943.75,206.9
631,69.16379930000001,2.0,20943.75,363.6
632,69.16383950000001,1.0,20943.75,81.2
633,69.1780948,2.0,20943.75,60.8
634,69.18664559999999,2.0,20943.75,433.8
635,69.1866757,1.0,20943.75,81.0
636,69.19934740000001,2.0,20936.25,337.8
637,69.21646650000001,2.0,20941.875,166.0
638,69.2217328,1.0,20955.0,218.0
639,69.22405079999999,2.0,20955.0,651.3
