,Time [s],Chan,Load [N],E [eu]
129,45.5219383,1.0,15843.75,112.1
130,45.551262,1.0,15858.75,541.0
131,45.7515512,2.0,15933.75,69.6
132,45.7586102,1.0,15933.75,310.7
133,45.7665449,1.0,15926.25,73.4
134,45.8641141,1.0,15973.125,784.0
135,45.9221797,1.0,15986.25,102.4
136,45.9303375,1.0,15978.75,255.0
137,46.28756920000001,2.0,16121.25,579.2
138,46.287598700000004,1.0,16121.25,267.7
139,46.3321383,2.0,16145.625,147.8
140,46.512931200000004,2.0,16185.0,680.6
141,46.5129619,1.0,16185.0,271.2
142,46.5878506,1.0,16248.75,35.3
143,46.6098274,1.0,16241.25,38.4
144,46.6420276,1.0,16258.125,135.0
145,46.867284600000005,1.0,16348.125,46.4
146,46.9162511,2.0,16368.75,1394.0
147,46.9162801,1.0,16368.75,294.2
148,47.254882200000004,1.0,16481.25,89.9
149,47.450076,2.0,16556.25,51.8
150,47.5657495,2.0,16590.0,82.0
151,47.7742641,1.0,16633.125,87.2
152,47.7744617,2.0,16633.125,193.0
153,47.849243,1.0,16704.375,663.5
154,47.8492845,2.0,16704.375,278.1
155,48.1072481,2.0,16762.5,231.6
156,48.1313179,1.0,16811.25,39.9
157,48.1427701,2.0,16815.0,3881.5
158,48.1427958,1.0,16815.0,1478.6
159,48.2045976,2.0,16811.25,219.3
160,48.2500403,1.0,16846.875,2115.7
161,48.2500686,2.0,16846.875,474.3
162,48.2870016,2.0,16854.375,241.6
163,48.2895258,2.0,16854.375,77.8
164,48.375143,2.0,16865.625,79.6
165,48.466463,1.0,16914.375,110.3
166,48.4779144,2.0,16912.5,405.2
167,48.4779542,1.0,16912.5,119.1
168,48.529942,1.0,16946.25,57.2
169,48.5781344,1.0,16961.25,133.8
170,48.57817429999999,2.0,16961.25,65.0
171,48.591301200000004,2.0,16955.625,343.8
172,48.591337200000005,1.0,16955.625,151.0
173,48.673001,2.0,16993.125,91.7
174,48.673918,2.0,16993.125,247.1
175,48.6739565,1.0,16993.125,69.9
176,48.679280799999994,2.0,16993.125,539.9
177,48.6793103,1.0,16993.125,246.0
178,48.6853345,2.0,16993.125,62.4
179,48.7149432,1.0,17015.625,178.6
180,48.7865486,2.0,17019.375,410.2
181,48.7865884,1.0,17019.375,110.9
182,48.8642552,1.0,17070.0,87.2
183,48.9831258,2.0,17111.25,56.6
184,49.2864056,1.0,17212.5,3647.8
185,49.286434,2.0,17212.5,635.9
186,49.3465091,1.0,17238.75,38.0
187,49.3486855,1.0,17238.75,149.4
188,49.4180239,1.0,17280.0,74.4
189,49.4407197,2.0,17281.875,252.6
190,49.5602662,2.0,17328.75,73.1
191,49.6318239,2.0,17345.625,125.1
192,49.7279895,2.0,17390.625,255.1
193,49.7484295,1.0,17383.125,186.8
194,49.748464500000004,2.0,17383.125,69.3
195,49.8796545,2.0,17420.625,260.7
196,49.9838676,2.0,17456.25,1605.1
197,49.98389470000001,1.0,17456.25,495.9
198,49.99403,1.0,17460.0,85.2
199,49.994063,2.0,17460.0,66.6
200,50.0042575,1.0,17469.375,2249.7
201,50.0042858,2.0,17469.375,514.2
202,50.0698269,1.0,17469.375,268.3
203,50.0714054,1.0,17478.75,114.3
204,50.1626439,1.0,17518.125,106.4
205,50.173143200000005,1.0,17510.625,52.3
206,50.2128583,1.0,17535.0,87.4
207,50.3030771,1.0,17585.625,177.0
208,50.3785853,1.0,17610.0,212.4
209,50.4347653,1.0,17640.0,715.7
210,50.4348069,2.0,17640.0,222.5
211,50.4402013,2.0,17640.0,15918.5
212,50.4402251,1.0,17640.0,5304.9
213,50.5966532,2.0,17686.875,135.4
214,50.6012876,2.0,17694.375,262.8
215,50.60712,1.0,17694.375,102.6
216,50.7537243,2.0,17726.25,646.9
217,50.753762200000004,1.0,17726.25,199.7
218,50.8296932,2.0,17786.25,63.5
219,50.9559485,2.0,17825.625,36.1
220,51.012888000000004,1.0,17842.5,72.9
221,51.0246323,1.0,17846.25,207.5
222,51.092241200000004,2.0,17850.0,401.8
223,51.113551,2.0,17883.75,70.1
224,51.3238037,2.0,17945.625,243.6
225,51.4457727,1.0,17998.125,138.1
226,51.4458128,2.0,17998.125,47.1
227,51.5107287,1.0,18033.75,124.6
228,51.5773029,2.0,18035.625,281.5
229,51.577336100000004,1.0,18035.625,141.7
230,51.5979205,1.0,18030.0,128.9
231,51.680114200000006,1.0,18090.0,509.7
232,51.680148100000004,2.0,18090.0,142.2
233,51.783419200000004,2.0,18110.625,148.7
234,51.8909979,1.0,18148.125,99.1
235,51.8980774,1.0,18148.125,220.3
236,51.9468493,1.0,18189.375,1739.9
237,51.9468942,2.0,18189.375,401.4
238,51.9696427,1.0,18193.125,239.2
239,52.0098641,1.0,18204.375,7041.3
240,52.0098865,2.0,18204.375,1099.1
241,52.0490851,1.0,18211.875,354.6
242,52.0491247,2.0,18211.875,105.6
243,52.0510225,1.0,18221.25,227.6
244,52.0718269,1.0,18226.875,176.8
245,52.1063886,1.0,18241.875,29.7
246,52.107441200000004,2.0,18241.875,328.5
247,52.1074793,1.0,18241.875,109.5
248,52.1671902,1.0,18253.125,3582.1
249,52.167218,2.0,18253.125,603.2
250,52.1677722,1.0,18253.125,16067.8
251,52.167793100000004,2.0,18253.125,2891.7
252,52.248621,2.0,18292.5,615.3
253,52.24865,1.0,18292.5,257.9
254,52.3014441,1.0,18290.625,126.3
255,52.3082542,2.0,18290.625,106.5
256,52.3574168,1.0,18339.375,166.7
257,52.4215568,2.0,18363.75,531.6
258,52.4947797,1.0,18391.875,308.1
259,52.57257070000001,2.0,18405.0,81.4
260,52.5734941,2.0,18405.0,166.7
261,52.6847707,2.0,18457.5,1206.4
262,52.6847995,1.0,18457.5,321.2
263,52.7526277,1.0,18481.875,992.2
264,52.7526765,2.0,18481.875,167.6
265,52.757870600000004,1.0,18481.875,297.6
266,52.8243813,1.0,18517.5,58.1
267,52.84592560000001,1.0,18521.25,100.6
268,52.8546752,1.0,18519.375,1075.0
269,52.8547056,2.0,18519.375,150.5
270,52.882698100000006,2.0,18508.125,251.8
271,52.9064093,1.0,18513.75,110.5
272,52.9258397,2.0,18551.25,260.2
273,52.9258811,1.0,18551.25,58.6
274,52.9342764,1.0,18558.75,97.1
275,52.9343111,2.0,18558.75,91.6
276,52.9576988,2.0,18564.375,117.3
277,52.9585076,1.0,18564.375,435.3
278,52.958550300000006,2.0,18564.375,60.5
279,53.00226120000001,1.0,18547.5,268.9
280,53.0659159,1.0,18590.625,161.5
281,53.1018573,2.0,18611.25,50.2
282,53.108798300000004,2.0,18611.25,297.4
283,53.1146703,2.0,18616.875,202.8
284,53.132960600000004,2.0,18620.625,239.8
285,53.1330019,1.0,18620.625,52.6
286,53.251220200000006,2.0,18663.75,260.0
287,53.251253000000005,1.0,18663.75,95.0
288,53.3369053,1.0,18693.75,54.9
289,53.347714,1.0,18705.0,4075.5
290,53.347736,2.0,18705.0,999.4
291,53.3781265,2.0,18708.75,141.8
292,53.3787095,1.0,18708.75,7449.7
293,53.3787306,2.0,18708.75,1709.2
294,53.4058726,2.0,18725.625,3243.5
295,53.40589789999999,1.0,18725.625,973.0
296,53.5000777,2.0,18751.875,48.8
297,53.5601665,2.0,18755.625,69.7
298,53.62690309999999,2.0,18798.75,186.1
299,53.7156827,1.0,18808.125,108.9
300,53.7386459,2.0,18832.5,137.8
301,53.7525421,2.0,18838.125,703961.2
302,53.752564,1.0,18838.125,230686.1
303,53.7565507,2.0,18838.125,292.2
304,53.788681200000006,2.0,18847.5,2013.6
305,53.78870799999999,1.0,18847.5,742.0
306,53.7889951,2.0,18847.5,1561578.9
307,53.7890228,1.0,18847.5,503378.4
308,53.8161566,2.0,18868.125,2018.7
309,53.816181900000004,1.0,18868.125,679.2
310,53.817216200000004,2.0,18868.125,170.3
311,53.8198561,2.0,18868.125,301.9
312,53.819895900000006,1.0,18868.125,88.3
313,53.8906788,2.0,18864.375,42.0
314,53.9247794,2.0,18907.5,215.0
315,54.093704,2.0,18954.375,323.1
316,54.13763839999999,2.0,18976.875,59.5
317,54.1604454,2.0,18976.875,135.4
318,54.1872044,1.0,18986.25,44.0
319,54.2758849,2.0,19010.625,95.2
320,54.3649233,1.0,19057.5,324.0
321,54.3649672,2.0,19057.5,40.9
322,54.528911300000004,1.0,19123.125,407.0
323,54.5303869,1.0,19115.625,114.6
324,54.6274091,2.0,19158.75,26.4
325,54.6486293,2.0,19166.25,210.6
326,54.66282370000001,2.0,19170.0,285.3
327,54.6628803,1.0,19170.0,76.9
328,54.7745647,1.0,19203.75,358.5
329,54.7746295,2.0,19203.75,74.3
330,54.890292200000005,1.0,19241.25,3987.1
331,54.89032,2.0,19241.25,780.8
332,54.912664,2.0,19260.0,75.4
333,54.9339341,1.0,19265.625,29.9
334,54.95839470000001,2.0,19275.0,1156.4
335,54.958435200000004,1.0,19275.0,90.0
336,54.9823498,1.0,19256.25,88.7
337,54.9951274,1.0,19250.625,985.7
338,54.9951559,2.0,19250.625,221.7
339,55.0300377,2.0,19278.75,114.6
340,55.1076071,1.0,19316.25,207.4
341,55.1076429,2.0,19316.25,106.9
342,55.1165225,2.0,19318.125,411.7
343,55.140114000000004,1.0,19331.25,80.8
344,55.2011054,2.0,19361.25,82.9
