,Time [s],Chan,Load [N],E [eu]
0,3.2416273999999996,1.0,-423.75,681.4
1,3.6328214999999995,1.0,-425.625,100.8
2,6.1843545,1.0,-427.5,255.6
3,10.7913587,1.0,-416.25,74.4
4,18.4748602,1.0,-238.125,76.2
5,20.3647732,1.0,41.25,541.9
6,21.1440132,1.0,153.75,333.4
7,22.9123389,1.0,399.375,719.5
8,25.9096723,1.0,810.0,183.2
9,31.3770274,1.0,1518.75,802.7
10,32.2820772,1.0,1631.25,2029.2
11,37.3689778,1.0,2250.0,97.8
12,39.3977739,1.0,2480.625,330.9
13,39.5670346,1.0,2501.25,658.9
14,40.0979414,1.0,2559.375,121.6
15,40.1603797,1.0,2568.75,1163.0
16,40.309032200000004,1.0,2581.875,453.4
17,40.8933942,1.0,2651.25,341.8
18,41.8030195,1.0,2756.25,317.8
19,43.0081247,1.0,2881.875,349.6
20,43.6805483,1.0,2964.375,138.9
21,44.5574986,1.0,3056.25,641.5
22,45.6610544,1.0,3178.125,131.3
23,45.6814378,1.0,3178.125,103.4
24,46.280746,1.0,3241.875,1912.7
25,46.9072771,1.0,3307.5,163.4
26,48.0559125,1.0,3429.375,48.3
27,48.182224600000005,1.0,3442.5,107.2
28,48.227579799999994,1.0,3442.5,210.1
29,48.2404346,1.0,3448.125,115.6
30,48.3447833,1.0,3463.125,741.0
31,48.3927803,1.0,3459.375,934.3
32,48.4645348,1.0,3476.25,89.0
33,48.54134929999999,1.0,3481.875,42.3
34,49.2098523,1.0,3547.5,604.7
35,49.266521000000004,1.0,3558.75,1682.1
36,49.8519559,1.0,3622.5,395.8
37,50.4280624,1.0,3682.5,7024.6
38,50.8681276,1.0,3727.5,172.3
39,51.3912321,1.0,3778.125,86.9
40,52.0558899,1.0,3845.625,76.7
41,52.4057338,1.0,3879.375,1281.9
42,52.45379499999999,1.0,3885.0,155.2
43,52.744601,1.0,3909.375,110.7
44,53.2078171,1.0,3948.75,374.9
45,53.386198,1.0,3971.25,90.0
46,53.7075475,1.0,4005.0,328.9
47,53.9362338,1.0,4027.5,238.0
48,54.4735716,1.0,4080.0,49.6
49,54.742254200000005,1.0,4106.25,3012.8
50,55.003332900000004,1.0,4126.875,85.0
51,55.0677499,1.0,4141.875,130.7
52,55.6924507,1.0,4200.0,1867.2
53,55.765063500000004,1.0,4207.5,7597.8
54,55.9546598,1.0,4231.875,180.4
55,56.158426500000004,1.0,4245.0,147.6
56,56.1867298,1.0,4245.0,137.7
57,56.2746975,1.0,4258.125,113.2
58,56.436262600000006,1.0,4273.125,81.1
59,56.4883207,1.0,4275.0,213.5
60,56.9530132,1.0,4323.75,193.6
61,57.512112,1.0,4370.625,177.0
62,57.6348777,1.0,4387.5,472.4
63,57.67432,1.0,4393.125,4270.3
64,57.75401850000001,1.0,4396.875,703.5
65,57.79360429999999,1.0,4402.5,119.6
66,57.81811429999999,1.0,4402.5,276.2
67,58.164676,1.0,4436.25,180.6
68,58.27362420000001,1.0,4445.625,148.6
69,58.4051061,1.0,4456.875,680.3
70,58.5257644,1.0,4471.875,3050.5
71,58.5299944,1.0,4471.875,146.5
72,58.6319382,1.0,4486.875,396.3
73,58.6777149,1.0,4488.75,1918.9
74,58.8315015,1.0,4498.125,148.2
75,58.8382446,1.0,4498.125,173.6
76,58.8752427,1.0,4498.125,119.6
77,58.9423821,1.0,4515.0,179.6
78,58.9810955,1.0,4511.25,137.5
79,59.06512779999999,1.0,4522.5,12740.6
80,59.080421400000006,1.0,4524.375,728.8
81,59.13923670000001,1.0,4526.25,394.0
82,59.369065,1.0,4552.5,41.0
83,59.43474870000001,1.0,4556.25,47.7
84,59.5784273,1.0,4565.625,294.6
85,59.9325279,1.0,4605.0,3791.8
86,60.27958979999999,1.0,4631.25,2699.7
87,60.3775259,1.0,4644.375,1317.7
88,60.47081479999999,1.0,4653.75,168.4
89,60.5477436,1.0,4657.5,21795.4
90,60.7019629,1.0,4665.0,8556.0
91,60.847579,1.0,4683.75,155.5
92,60.87809059999999,1.0,4691.25,54.2
93,60.888752100000005,1.0,4691.25,345.8
94,60.92211629999999,1.0,4698.75,117.8
95,61.052184,1.0,4708.125,958.2
96,61.1479431,1.0,4708.125,85.2
97,61.18025,1.0,4717.5,2215.3
98,61.3528622,1.0,4736.25,368.3
99,61.357947100000004,1.0,4736.25,153.2
100,61.5225326,1.0,4747.5,282.7
101,61.5385968,1.0,4751.25,862.7
102,61.5946345,1.0,4755.0,59.4
103,61.6645802,1.0,4764.375,230.8
104,61.6686789,1.0,4764.375,999.1
105,61.7261711,1.0,4756.875,390.7
106,61.7666459,1.0,4775.625,773.5
107,61.8032546,1.0,4771.875,169.7
108,62.0596042,1.0,4798.125,413.0
109,62.1118419,1.0,4796.25,212.2
110,62.1136838,1.0,4796.25,53.0
111,62.1809468,1.0,4809.375,46.8
112,62.278106,1.0,4815.0,350.4
113,62.380079,1.0,4828.125,85.1
114,62.4101489,1.0,4824.375,573.2
115,62.454136600000005,1.0,4837.5,396.7
116,62.462275600000005,1.0,4835.625,52.1
117,62.66057729999999,1.0,4852.5,483.1
118,62.7363205,1.0,4865.625,119.6
119,62.76961479999999,1.0,4867.5,174.2
120,62.933437100000006,1.0,4880.625,206.0
121,62.9860709,1.0,4878.75,946.1
122,63.07117829999999,1.0,4893.75,252.7
123,63.090436600000004,1.0,4893.75,440.2
124,63.1818843,1.0,4905.0,60.1
125,63.1956247,1.0,4905.0,157.7
126,63.21955379999999,1.0,4905.0,48.6
127,63.4088998,1.0,4921.875,415.2
128,63.434693200000005,1.0,4927.5,445.0
129,63.4705142,1.0,4935.0,102.9
130,63.4908365,1.0,4935.0,451.6
131,63.5200203,1.0,4931.25,583.7
132,63.7006443,1.0,4946.25,198.6
133,63.749392900000004,1.0,4957.5,629.4
134,63.7596816,1.0,4959.375,650.4
135,63.7971288,1.0,4959.375,71.4
136,63.8240755,1.0,4959.375,504.4
137,63.8544703,1.0,4968.75,52.6
138,63.8686434,1.0,4966.875,87.6
139,63.8937207,1.0,4972.5,113.9
140,63.928799,1.0,4965.0,315.8
141,64.03739019999999,1.0,4985.625,1053.9
142,64.0617133,1.0,4985.625,220.4
143,64.1020472,1.0,4980.0,1476.7
144,64.202435,1.0,4996.875,132.4
145,64.2152684,1.0,4998.75,401.0
146,64.2484345,1.0,4996.875,146.8
147,64.452439,1.0,5021.25,807.5
148,64.46786230000001,1.0,5019.375,160.5
149,64.533962,1.0,5023.125,101.2
150,64.5407858,1.0,5026.875,156.6
151,64.55781449999999,1.0,5028.75,278.1
152,64.5776119,1.0,5028.75,492.3
153,64.6058871,1.0,5032.5,92.2
154,64.63736,1.0,5036.25,108.5
155,64.6610431,1.0,5036.25,37.7
156,64.6747398,1.0,5036.25,120.7
157,64.69073809999999,1.0,5036.25,1982.6
158,64.7480674,1.0,5045.625,171.8
159,64.77813119999999,1.0,5047.5,350.2
160,64.7959937,1.0,5047.5,63.2
161,64.81127,1.0,5047.5,511.0
162,64.84483689999999,1.0,5053.125,116.7
163,64.9658582,1.0,5064.375,127.1
164,64.9774829,1.0,5066.25,433.9
165,65.0038521,1.0,5066.25,1810.8
166,65.04096410000001,1.0,5071.875,788.4
167,65.04410940000001,1.0,5071.875,1004.5
168,65.050105,1.0,5073.75,153.6
169,65.0546749,1.0,5073.75,167.2
170,65.09817939999999,1.0,5070.0,179.0
171,65.1269863,1.0,5075.625,277.9
172,65.14014279999999,1.0,5079.375,67.5
173,65.14531079999999,1.0,5079.375,607.3
174,65.16527239999999,1.0,5083.125,124.4
175,65.4234998,1.0,5103.75,646.1
176,65.5205206,1.0,5105.625,365.9
177,65.52982399999999,1.0,5105.625,1294.0
178,65.69669809999999,1.0,5126.25,173.1
179,65.7326022,1.0,5131.875,76.3
180,65.73497259999999,1.0,5131.875,246.7
181,65.8094191,1.0,5128.125,475.2
182,65.82971210000001,1.0,5131.875,754.4
183,65.8615496,1.0,5148.75,167.9
184,65.91388239999999,1.0,5137.5,228.4
185,66.04266650000001,1.0,5156.25,1523.0
186,66.0858421,1.0,5158.125,139.7
187,66.1056981,1.0,5156.25,467.3
188,66.14614549999999,1.0,5169.375,761.3
189,66.17129919999999,1.0,5171.25,182.3
190,66.1847739,1.0,5169.375,373.0
191,66.2229826,1.0,5167.5,109.8
192,66.2705584,1.0,5182.5,177.5
193,66.274549,1.0,5182.5,36.3
194,66.31659930000001,1.0,5175.0,192.7
195,66.3322798,1.0,5180.625,127.8
196,66.33390729999999,1.0,5180.625,129.4
197,66.371245,1.0,5184.375,442.2
198,66.380966,1.0,5184.375,2304.5
199,66.40399120000001,1.0,5186.25,647.7
200,66.45011360000001,1.0,5193.75,184.2
201,66.4507328,1.0,5193.75,651.5
202,66.4960964,1.0,5193.75,136.3
203,66.51397239999999,1.0,5193.75,682.0
204,66.5686518,1.0,5201.25,513.2
205,66.6337432,1.0,5206.875,901.3
206,66.656267,1.0,5208.75,656.8
207,66.71264690000001,1.0,5214.375,81.4
208,66.7593988,1.0,5221.875,98.7
209,66.77516659999999,1.0,5220.0,260.8
210,66.8342158,1.0,5229.375,348.1
211,66.849082,1.0,5227.5,285.9
212,66.8505663,1.0,5227.5,61.3
213,66.90858949999999,1.0,5231.25,10535.8
214,66.9820527,1.0,5238.75,289.5
215,67.0074138,1.0,5236.875,70.9
216,67.0820753,1.0,5244.375,248.7
217,67.1061181,1.0,5246.25,233.1
218,67.15078919999999,1.0,5257.5,78.5
219,67.2393694,1.0,5255.625,159.8
220,67.2722501,1.0,5265.0,5153.4
221,67.30265829999999,1.0,5265.0,86.2
222,67.313823,1.0,5268.75,102.5
223,67.32277069999999,1.0,5266.875,130.8
224,67.3242984,1.0,5266.875,117.2
225,67.3374652,1.0,5270.625,262.0
226,67.3819803,1.0,5270.625,828.1
227,67.3962822,1.0,5270.625,2876.0
228,67.47768289999999,1.0,5281.875,119.5
229,67.4830813,1.0,5280.0,261.9
230,67.50147779999999,1.0,5278.125,434.7
231,67.5275473,1.0,5280.0,1329.4
232,67.6185954,1.0,5285.625,122.4
233,67.6372865,1.0,5287.5,558.3
234,67.63998509999999,1.0,5287.5,185.7
235,67.6690547,1.0,5300.625,8967.9
236,67.67763190000001,1.0,5298.75,70.5
237,67.7240309,1.0,5302.5,867.5
238,67.74397950000001,1.0,5304.375,200.4
239,67.7516036,1.0,5302.5,194.4
240,67.754643,1.0,5302.5,101.4
241,67.78541659999999,1.0,5300.625,1011.1
242,67.96908590000001,1.0,5319.375,314.5
243,68.0122729,1.0,5325.0,1073.3
244,68.0600315,1.0,5330.625,127.3
245,68.063793,1.0,5330.625,207.8
246,68.06450040000001,1.0,5330.625,1129.4
247,68.07405379999999,1.0,5325.0,255.8
248,68.10616429999999,1.0,5328.75,167.6
249,68.11411030000001,1.0,5334.375,168.7
250,68.14881820000001,1.0,5338.125,156.9
251,68.15874769999999,1.0,5340.0,1072.0
252,68.20929389999999,1.0,5336.25,245.0
253,68.24423709999999,1.0,5343.75,160.4
254,68.2647757,1.0,5345.625,311.4
255,68.29624179999999,1.0,5351.25,200.0
256,68.35576999999999,1.0,5353.125,196.4
257,68.3787562,1.0,5355.0,1226.4
258,68.3871702,1.0,5355.0,552.8
259,68.4252006,1.0,5360.625,446.7
260,68.5275752,1.0,5368.125,217.2
261,68.6026499,1.0,5371.875,542.2
262,68.6754596,1.0,5383.125,139.3
263,68.73824520000001,1.0,5388.75,198.5
264,68.8155709,1.0,5390.625,1214.8
265,68.8230387,1.0,5394.375,599.9
266,68.82589509999998,1.0,5394.375,2887.6
267,68.84593819999999,1.0,5398.125,171.5
268,68.84726690000001,1.0,5398.125,182.1
269,68.8498728,1.0,5398.125,2228.5
270,68.85539899999999,1.0,5398.125,200.3
271,68.8742355,1.0,5396.25,1063.3
272,68.8824521,1.0,5398.125,69.2
273,68.9330329,1.0,5403.75,134.3
274,68.95739499999999,1.0,5407.5,225.7
275,69.01035040000001,1.0,5411.25,505.5
276,69.036653,1.0,5409.375,124.9
277,69.0657507,1.0,5413.125,7562.2
278,69.1238971,1.0,5416.875,272.8
279,69.13281070000001,1.0,5420.625,340.6
280,69.16802299999999,1.0,5424.375,713.1
281,69.19817259999999,1.0,5420.625,100.8
282,69.2177897,1.0,5420.625,138.2
283,69.21988320000001,1.0,5420.625,1965.6
284,69.2366353,1.0,5426.25,2544.6
285,69.2666808,1.0,5433.75,306.6
286,69.27605190000001,1.0,5433.75,1037.4
287,69.2870537,1.0,5433.75,454.7
288,69.3511266,1.0,5437.5,483.0
289,69.36741490000001,1.0,5437.5,335.3
290,69.37288709999999,1.0,5441.25,414.7
291,69.3776984,1.0,5441.25,382.6
292,69.4415412,1.0,5445.0,2224.6
293,69.445842,1.0,5445.0,46.3
294,69.451548,1.0,5448.75,953.6
295,69.49080090000001,1.0,5446.875,4681.3
296,69.49659059999999,1.0,5446.875,128.2
297,69.5148671,1.0,5450.625,80.2
298,69.55189890000001,1.0,5456.25,194.5
299,69.57840759999999,1.0,5456.25,153.8
300,69.6104558,1.0,5452.5,184.3
301,69.6343681,1.0,5458.125,185.3
302,69.6437986,1.0,5460.0,556.4
303,69.7176145,1.0,5465.625,471.3
304,69.7301542,1.0,5471.25,243.1
305,69.7365052,1.0,5471.25,493.6
