,Time [s],Chan,Load [N],E [eu]
0,17.7180064,1.0,556.875,34.7
1,18.1506003,1.0,618.75,79387850.1
2,18.1547012,1.0,618.75,12572.6
3,18.2678963,1.0,635.625,169.9
4,18.3641279,1.0,648.75,406.4
5,18.6033806,1.0,684.375,29.8
6,22.954736800000003,1.0,1295.625,120.6
7,27.4949473,1.0,1893.75,259.9
8,29.769356400000003,1.0,2186.25,74.6
9,30.9814012,1.0,2340.0,172.6
10,32.4119523,1.0,2520.0,59.3
11,32.5091097,1.0,2527.5,75.1
12,34.185699799999995,1.0,2722.5,53.4
13,34.731041299999994,1.0,2788.125,87.3
14,35.79391629999999,1.0,2913.75,182.4
15,36.0626929,1.0,2943.75,725.6
16,36.7294115,1.0,3016.875,133.1
17,36.8586316,1.0,3028.125,124.5
18,40.2852904,1.0,3414.375,75.7
19,41.5594373,1.0,3549.375,83.4
20,43.6457638,1.0,3776.25,59.5
21,43.8219128,1.0,3796.875,62.2
22,44.5018492,1.0,3866.25,111.4
23,44.8755433,1.0,3907.5,145.3
24,46.1296861,1.0,4036.875,48.5
25,48.1290751,1.0,4237.5,3624.3
26,48.603492,1.0,4284.375,160.4
27,49.40631079999999,1.0,4365.0,64.5
28,49.4765766,1.0,4366.875,1121.4
29,49.988663700000004,1.0,4419.375,9831.9
30,50.8151376,1.0,4503.75,58.5
31,50.8822734,1.0,4501.875,134.1
32,51.6918208,1.0,4588.125,169.6
33,51.9073897,1.0,4608.75,75.0
34,52.05073839999999,1.0,4625.625,210.4
35,52.8342881,1.0,4698.75,218.3
36,53.091252600000004,1.0,4723.125,416.9
37,53.5365103,1.0,4764.375,128.6
38,53.832409,1.0,4794.375,161.7
39,54.0252392,1.0,4813.125,145.4
40,55.5352495,1.0,4953.75,198.6
41,55.764881,1.0,4976.25,354.9
42,55.9411075,1.0,4995.0,137.0
43,55.997663,1.0,4991.25,271460179.8
44,57.415678,1.0,-13.125,50.0
45,61.71541929999999,1.0,-11.25,147.1
