,Time [s],Load [N],Displacement [mm]
0,0.0078125,-375.452344317972,0.0005543232
1,0.012695313,-375.3384164663528,-0.00042915344
2,0.017578125,-393.08463657354724,0.0004255771599999999
3,0.022460938,-389.1765625224352,0.00011086464
4,0.02734375,-367.7751942443048,-0.00016450881999999998
5,0.032226563,-379.7915577994424,-0.00066161156
6,0.037109375,-388.03660787656,-0.00073313713
7,0.041992188,-375.932351910828,0.00044345856
8,0.046875,-366.9570372936384,0.00037550926
9,0.051757813,-377.34417296445196,-0.00050067902
10,0.056640625,-369.453628355968,-0.00082969666
11,0.061523438,-368.1892969859352,0.00029683113
12,0.06640625,-368.7982674194184,0.00036478043
13,0.071289063,-365.34556226172,0.001155138
14,0.076171875,-356.6922455097112,0.00097990036
15,0.081054688,-355.0958721901248,0.0021028519
16,0.0859375,-361.882199165068,0.0011193752
17,0.09082031300000001,-359.4884687790168,0.0023460388
18,0.095703125,-359.5838342018992,0.0038015842
19,0.10058594,-340.02356260290077,0.0031614304
20,0.10546875,-360.82373149068326,0.0043094158
21,0.11035156,-362.3533147629456,0.0026464462
22,0.11523438,-342.2637270346552,0.0031542778000000003
23,0.12011719,-355.4248582114392,0.0043880939
24,0.125,-360.16286810401436,0.0051033497
25,0.12988281,-339.98358643538165,0.0042164326
26,0.13476563,-342.3443288100472,0.0032329559000000003
27,0.13964844,-362.66340029068164,0.0043594837
28,0.14453125,-359.0303508846544,0.0043165684
29,0.14941406,-344.2970091280152,0.0049102306
30,0.15429688,-352.12228942918404,0.0039052963
31,0.15917969,-354.04656340401436,0.0032973289000000003
32,0.1640625,-348.65817903130323,0.0032579899
33,0.16894531,-340.9071528933032,0.0046384335
34,0.17382813,-356.16183956612724,0.0029397011
35,0.17871094,-349.14012160055523,0.0063621998
36,0.18359375,-341.4950476528456,0.0068235397
37,0.18847656,-338.84281776495357,0.0065839291
38,0.19335938,-349.67283617114964,0.0045847893
39,0.19824219,-346.88407701768887,0.0047636032
