,Time [s],Load [N],Displacement [mm]
0,0.0078125,-395.9399455703656,0.0017416476999999998
1,0.012695313,-398.8893655915752,0.00030398369
2,0.017578125,-398.47563650055923,0.00050783157
3,0.022460938,-399.858068154072,-0.00023961067000000002
4,0.02734375,-397.8073757213696,-0.0008225441000000001
5,0.032226563,-407.62959614542643,-0.0010156631
6,0.037109375,-392.11891876774405,0.00021457672
7,0.041992188,-402.4012587858832,-0.0011086464
8,0.046875,-391.71411725747924,0.0010693073
9,0.051757813,-409.0392464669097,-0.00023245811000000002
10,0.056640625,-386.400463007648,-0.0013625622
11,0.061523438,-403.90892122210084,0.00017166137999999998
12,0.06640625,-381.0518857700352,-0.00038981437999999994
13,0.071289063,-394.4132447457,0.001308918
14,0.076171875,-381.96988750273516,0.0010406971
15,0.081054688,-376.2771202223792,0.00028252602000000004
16,0.0859375,-364.88269366668885,0.0017917156
17,0.09082031300000001,-382.4477910867744,0.0010085106
18,0.095703125,-372.8838032712624,0.0032150745000000002
19,0.10058594,-369.2213956026752,0.0017488003
20,0.10546875,-371.85275443482004,0.0040948391
21,0.11035156,-366.886581911716,0.0027966499
22,0.11523438,-368.60696275306725,0.0026786327
23,0.12011719,-375.25061746841203,0.0031328201
24,0.125,-367.43144457550005,0.0033974647999999996
25,0.12988281,-372.0216267196424,0.003579855
26,0.13476563,-370.0427819622232,0.0030219555
27,0.13964844,-366.75911367354644,0.0031971931
28,0.14453125,-370.1527375519536,0.0034439564000000003
29,0.14941406,-374.1827507017864,0.0037658215
30,0.15429688,-368.0356998940872,0.0020384789
31,0.15917969,-370.34746734893685,0.0046062469
32,0.1640625,-367.25090015719917,0.0046348572
33,0.16894531,-366.2392633598192,0.0054216385
34,0.17382813,-366.44143058331764,0.005714893299999999
35,0.17871094,-373.9205858653472,0.0043702126
36,0.18359375,-358.99892419905035,0.0055038929000000006
37,0.18847656,-365.1328438565865,0.0029575825
38,0.19335938,-365.94173516166,0.0045418739
39,0.19824219,-371.3962645895632,0.0050675869
40,0.203125,-352.69172406908643,0.0054860115000000004
41,0.20800781,-359.6264926470432,0.0050604343
42,0.21289063,-368.09983880133757,0.0055289268
