,Time [s],Load [N],Displacement [mm]
0,0.0068359375,-430.0786718498912,0.00092625618
1,0.01171875,-438.26192278432,-0.00090479851
2,0.016601563,-421.34566965614,0.0017631054
3,0.021484375,-430.1043247438584,0.00061154366
4,0.026367188,-428.9114673984944,0.00049710274
5,0.03125,-429.7702810945848,0.0021243095
6,0.036132813,-439.30776640580405,-0.0009763240800000001
7,0.041015625,-416.2042105126664,0.0017344951999999998
8,0.045898438,-439.7142315509472,0.0018632412
9,0.05078125,-426.6681803151768,0.0008189678200000001
10,0.055664063,-415.19878788086163,-0.00038981437999999994
11,0.060546875,-429.4518151173544,-0.00026464462000000004
12,0.065429688,-427.6403124565272,0.00062227249
13,0.0703125,-414.40288983108167,0.00077962875
14,0.075195313,-417.7218858957056,-0.00030755997000000003
15,0.080078125,-419.3545700482128,0.0014483929
16,0.08496093800000001,-423.7528381196448,0.0021100044
17,0.08984375,-410.5267139770632,0.0018811226
18,0.09472656300000001,-409.79978115496965,0.00060796738
19,0.099609375,-419.1816943639504,0.0012695789
20,0.10449219,-409.38659474698886,0.0012624264
21,0.109375,-401.2070046989368,0.0032508373
22,0.11425781,-411.539298245644,0.0010585785
23,0.11914063,-414.1212773698072,0.0032687187
24,0.12402344,-415.4765615268952,0.0018560885999999999
25,0.12890625,-399.0077372165728,0.0026392937
26,0.13378906,-412.52439695295845,0.0029754639
27,0.13867188,-413.8362397779008,0.0023674965
28,0.14355469,-411.3683575377776,0.0017273426000000002
29,0.1484375,-400.0407521669624,0.0033330916999999996
30,0.15332031,-408.5201745919624,0.00451684
31,0.15820313,-409.4913903996632,0.0033867359000000004
32,0.16308594,-392.0011565491056,0.0045847893
33,0.16796875,-397.18055902282725,0.005367994300000001
34,0.17285156,-408.41262993833925,0.0069236755
35,0.17773438,-410.2302044216504,0.0055038929000000006
36,0.18261719,-404.1641957632816,0.0049674511
37,0.1875,-397.93698355412886,0.0051283836
38,0.19238281,-393.81415381239043,0.0049030780999999996
39,0.19726563,-411.0309866187472,0.0057291985
40,0.20214844,-401.01298661740964,0.0066661835
41,0.20703125,-386.83177147042727,0.0058436394
42,0.21191406,-400.868481690512,0.005890131
43,0.21679688,-409.85546844118,0.0067234039
44,0.22167969,-396.5482042883928,0.0058937072999999994
45,0.2265625,-394.60641766512316,0.0057005881999999996
46,0.23144531,-397.3247570224344,0.005697011899999999
47,0.23632813,-398.2028137251664,0.0068128109
48,0.24121094,-394.3671255841512,0.0077068806
49,0.24609375,-393.4195965564704,0.0073778629000000005
50,0.25097656,-395.49550595742323,0.006029605899999999
51,0.25585938,-386.976240811552,0.0083398819
52,0.26074219,-393.8286416701416,0.0094914436
53,0.265625,-386.49887991054806,0.0074923038
54,0.27050781,-387.0991629672464,0.0079894066
55,0.27539063,-393.4534341781816,0.0092339516
56,0.28027344,-389.72417418716805,0.0087726116
