,Time [s],Load [N],Displacement [mm]
0,0.0078125,-413.9721596371104,0.0008475780499999999
1,0.012695313,-430.55843923878086,0.0010263919999999999
2,0.017578125,-426.1014991244448,0.0006580352799999999
3,0.022460938,-422.93158965496644,-0.00034689903
4,0.02734375,-424.1410789008928,0.00046133995
5,0.032226563,-417.56950761657595,0.0014698505
6,0.037109375,-415.6095277669624,-0.0003862381
7,0.041992188,-416.44526853761363,0.00035762787000000006
8,0.046875,-421.1308783797408,0.00052213669
9,0.051757813,-408.78312231540326,0.00057935715
10,0.056640625,-411.19683856110316,0.00049710274
11,0.061523438,-407.3268724244384,0.0006437301599999999
12,0.06640625,-406.1901827732176,0.0019526482
13,0.071289063,-404.16063273778,0.0011944771
14,0.076171875,-407.6610895543544,0.0015592575
15,0.081054688,-393.68885630636163,0.0028395653
16,0.0859375,-404.1347707773976,0.0013053417
17,0.09082031300000001,-402.623816657196,0.0024425983
18,0.095703125,-389.664479053296,0.0035119057
19,0.10058594,-406.4256049013976,0.0032365322
20,0.10546875,-386.98767718928565,0.0037622452
21,0.11035156,-388.9298374631697,0.0040340424
22,0.11523438,-393.74417439017924,0.0026893615999999997
23,0.12011719,-402.94683316512317,0.0032222271000000003
24,0.125,-380.0709950803544,0.0030899048
25,0.12988281,-382.9007179065297,0.004009008400000001
26,0.13476563,-390.47965124726886,0.0044810772
27,0.13964844,-387.9789500281808,0.0062119961
28,0.14453125,-385.35845375318326,0.0051569939
29,0.14941406,-387.05422703264327,0.0052392483
30,0.15429688,-399.40965627924083,0.0045919418
31,0.15917969,-381.65959735680565,0.0043416023
32,0.1640625,-395.1647184063608,0.005582571
33,0.16894531,-389.17394696813443,0.0057899952
34,0.17382813,-395.7542768007816,0.005847215699999999
35,0.17871094,-377.7847826585968,0.007088184399999999
36,0.18359375,-397.380075106252,0.006898641600000001
37,0.18847656,-385.88522549972004,0.0053071976
38,0.19335938,-390.32781565117443,0.0040411948999999996
39,0.19824219,-388.26052690368243,0.005081892
40,0.203125,-386.77108883136003,0.0055289268
41,0.20800781,-381.77878745457764,0.0050926208
42,0.21289063,-385.2922731122184,0.006816387199999999
43,0.21777344,-389.25410836958804,0.0052928925
44,0.22265625,-366.5595664525704,0.0071310997
45,0.22753906,-377.7508783135616,0.0074529648
46,0.23242188,-375.125288824832,0.006887912800000001
47,0.23730469,-366.9592791973248,0.008060932199999999
48,0.2421875,-374.54095709079115,0.0086438656
49,0.24707031,-362.9904869213728,0.0074493885
50,0.25195313,-372.0023525754496,0.0081396103
51,0.25683594,-370.80779600943436,0.0083827972
52,0.26171875,-362.399571819364,0.0096130371
53,0.26660156,-368.753945339396,0.0081574917
54,0.27148438,-376.15674244944,0.0091159344
55,0.27636719,-373.98920413174886,0.009162426
56,0.28125,-363.13675779224565,0.0087940693
57,0.28613281,-372.448082172656,0.0091123581
58,0.29101563,-370.4493805540144,0.0097489357
59,0.29589844,-372.28287522243204,0.0090515614
60,0.30078125,-370.112454457144,0.0097954273
61,0.30566406,-368.1719578181384,0.0095307827
62,0.31054688,-373.519347380584,0.007824897800000001
63,0.31542969,-371.543758721376,0.0091123581
64,0.3203125,-363.19373506271995,0.0096988678
65,0.32519531,-371.2602112837056,0.010381936999999999
66,0.33007813,-361.79392865563756,0.0089693069
67,0.33496094,-367.7495413503376,0.010564327
68,0.33984375,-365.4411945778984,0.011075735
69,0.34472656,-353.0229164083144,0.011140108000000001
70,0.34960938,-364.13844836612805,0.0091087818
71,0.35449219,-352.60073569625837,0.01180172
72,0.359375,-355.2593131963736,0.012638568999999999
73,0.36425781,-353.16185660999037,0.011615753000000001
74,0.36914063,-357.49811647231843,0.01226306
75,0.37402344,-352.692128857252,0.012370348
76,0.37890625,-352.94462325993277,0.014244318
77,0.38378906,-347.3315058355464,0.013386011000000001
78,0.38867188,-361.58619670691763,0.012559891
79,0.39355469,-352.5013357363848,0.013217926000000001
80,0.3984375,-356.77766470909603,0.013142823999999999
81,0.40332031,-355.3178562408512,0.012767315
82,0.40820313,-356.95627859922246,0.011644363000000001
83,0.41308594,-342.053383979856,0.012313128000000001
84,0.41796875,-346.14560550876485,0.014537573
85,0.42285156,-349.80145649871355,0.015081167
86,0.42773438,-341.95180883962,0.013192892
87,0.43261719,-345.352185118416,0.014119148
88,0.4375,-341.30262203465116,0.016336441
89,0.44238281,-342.3422915245544,0.014909506000000001
90,0.44726563,-329.88875230234726,0.013833046000000002
91,0.45214844,-351.5500079274576,0.015238523
92,0.45703125,-337.877438023992,0.016036033999999998
